leaf_id,solve_kind,native_status,optimize_return_code,global_deadline_remaining_at_launch,solver_runtime,work,nodes,simplex_iterations,barrier_iterations,memory_gb,model_sha256,in_memory_model_reused,integer_domain_restored,basis_reuse_status,native_log
L0,LP,"INFEASIBLE",0,236.528,4.321,13.1694,0,9326,0,0.133598,12c24603ed5a326f31c8c032d2cf6c6fcc4b5c17eae48576f51f4163824fc72f,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_nonblocking_gurobi_c6_round31\runs\stage3__round31_sealed_high_imbalance_V50_seed802548647__c5_candidate__300s\external\native_logs\L0_lp.gurobi.log"
L1,LP,"INFEASIBLE",0,230.869,13.457,39.8979,0,22699,0,0.133598,f5c122b72bfc138788d188293611614b126f7a40a3a9ee2de79bd28fb92a913d,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_nonblocking_gurobi_c6_round31\runs\stage3__round31_sealed_high_imbalance_V50_seed802548647__c5_candidate__300s\external\native_logs\L1_lp.gurobi.log"
L2,LP,"OPTIMAL",0,216.063,2.175,6.84613,0,7385,0,0.232565,806ccc1a6da40ab3733b8f728aa7108f95c463335c89da3733e14c05e66e06a3,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_nonblocking_gurobi_c6_round31\runs\stage3__round31_sealed_high_imbalance_V50_seed802548647__c5_candidate__300s\external\native_logs\L2_lp.gurobi.log"
L2.0,LP,"OPTIMAL",0,212.411,2.802,8.89299,0,8747,0,0.248213,3d5419202d82fb554952e3ec2de38f59ce047ad6c66de2a5c8f53f7993f2df9e,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_nonblocking_gurobi_c6_round31\runs\stage3__round31_sealed_high_imbalance_V50_seed802548647__c5_candidate__300s\external\native_logs\L2.0_lp.gurobi.log"
L2.1,LP,"OPTIMAL",0,208.24,2.872,8.76308,0,9298,0,0.265505,ecc6f745df1c9d21f63fcabbe2d55c06c04579bbac41260faffe688225ef7232,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_nonblocking_gurobi_c6_round31\runs\stage3__round31_sealed_high_imbalance_V50_seed802548647__c5_candidate__300s\external\native_logs\L2.1_lp.gurobi.log"
L3,LP,"OPTIMAL",0,204.104,1.526,4.63616,0,6659,0,0.265505,dd3885b9ea58164444864254fea1885bfac08e8f9e3fffdff2a032ae7129e6d0,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_nonblocking_gurobi_c6_round31\runs\stage3__round31_sealed_high_imbalance_V50_seed802548647__c5_candidate__300s\external\native_logs\L3_lp.gurobi.log"
L3.0,LP,"OPTIMAL",0,201.224,1.515,4.492,0,6469,0,0.279479,25b6a3c2e521c7b3125a5762df28efa4529e4d4aa89d51f6f74bad3fe0a19666,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_nonblocking_gurobi_c6_round31\runs\stage3__round31_sealed_high_imbalance_V50_seed802548647__c5_candidate__300s\external\native_logs\L3.0_lp.gurobi.log"
L3.1,LP,"OPTIMAL",0,198.453,1.352,3.93602,0,5963,0,0.294908,5eb1d5d936e7ec7f205ae3ffc3ba99d20db2f536d5c74e33212377bf811913a4,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_nonblocking_gurobi_c6_round31\runs\stage3__round31_sealed_high_imbalance_V50_seed802548647__c5_candidate__300s\external\native_logs\L3.1_lp.gurobi.log"
L3,MIP,"TIME_LIMIT",0,196.846,196.855,480.115,851,187306,0,0.669253,dd3885b9ea58164444864254fea1885bfac08e8f9e3fffdff2a032ae7129e6d0,1,0,"not_requested","E:\codes\ExactEBRP\results\gf_nonblocking_gurobi_c6_round31\runs\stage3__round31_sealed_high_imbalance_V50_seed802548647__c5_candidate__300s\external\native_logs\L3_terminal_mip.gurobi.log"
