leaf_id,solve_kind,native_status,optimize_return_code,global_deadline_remaining_at_launch,solver_runtime,work,nodes,simplex_iterations,barrier_iterations,memory_gb,presolve_observed,root_relaxation_observed,model_sha256,row_signature,native_log
R,LP,"OPTIMAL",0,258.509,0.233,0.622774,0,3313,0,0.0277057,1,0,310481e9daacd4564f9ccde3e74be4cedf9fd55da09909557018036500dbf174,310481e9daacd4564f9ccde3e74be4cedf9fd55da09909557018036500dbf174,"E:\codes\ExactEBRP\results\gf_cplex_equivalent_gurobi_replica_round28\runs\stage2__tight_T_seed5102__c3_replica__300s\external\native_logs\R_lp.gurobi.log"
R.0,LP,"OPTIMAL",0,258.114,0.275,0.777028,0,3498,0,0.0284131,1,0,744a9bf1eb9e14b7fe3f48c2427fc87713f017b49ece8d329b2c6872500b15ee,744a9bf1eb9e14b7fe3f48c2427fc87713f017b49ece8d329b2c6872500b15ee,"E:\codes\ExactEBRP\results\gf_cplex_equivalent_gurobi_replica_round28\runs\stage2__tight_T_seed5102__c3_replica__300s\external\native_logs\R.0_lp.gurobi.log"
R.1,LP,"OPTIMAL",0,257.674,0.206,0.578026,0,3231,0,0.0284131,1,0,d75fc6ff983185ab751b922bf916c534b4a46f1993da865cceb3b06c33f165b2,d75fc6ff983185ab751b922bf916c534b4a46f1993da865cceb3b06c33f165b2,"E:\codes\ExactEBRP\results\gf_cplex_equivalent_gurobi_replica_round28\runs\stage2__tight_T_seed5102__c3_replica__300s\external\native_logs\R.1_lp.gurobi.log"
R.0.0,LP,"INFEASIBLE",0,257.303,0.185,0.463954,0,2228,0,0.0285674,1,0,b4ebb658574c231bff6ce5568de09b80b13684a12b322bf4e8a093a584f7c573,b4ebb658574c231bff6ce5568de09b80b13684a12b322bf4e8a093a584f7c573,"E:\codes\ExactEBRP\results\gf_cplex_equivalent_gurobi_replica_round28\runs\stage2__tight_T_seed5102__c3_replica__300s\external\native_logs\R.0.0_lp.gurobi.log"
R.0.1,LP,"OPTIMAL",0,256.951,0.243,0.687077,0,3472,0,0.0288697,1,0,e683752efbd51a122c6c691d9a61f1c27a277b29925dfe50df1d4a87f46e1ef0,e683752efbd51a122c6c691d9a61f1c27a277b29925dfe50df1d4a87f46e1ef0,"E:\codes\ExactEBRP\results\gf_cplex_equivalent_gurobi_replica_round28\runs\stage2__tight_T_seed5102__c3_replica__300s\external\native_logs\R.0.1_lp.gurobi.log"
R.0.1.0,LP,"OPTIMAL",0,256.543,0.261,0.743046,0,3595,0,0.0289272,1,0,8081fb7e5f2b38d0bf1bce9112154754e55b98703261a16664e47783eca01c83,8081fb7e5f2b38d0bf1bce9112154754e55b98703261a16664e47783eca01c83,"E:\codes\ExactEBRP\results\gf_cplex_equivalent_gurobi_replica_round28\runs\stage2__tight_T_seed5102__c3_replica__300s\external\native_logs\R.0.1.0_lp.gurobi.log"
R.0.1.1,LP,"OPTIMAL",0,256.12,0.207,0.588054,0,2908,0,0.0289272,1,0,eb6f28440d9781395d31cc9ba17d5f2cebd6d38bdeb5e47b94dc4435e63e73c2,eb6f28440d9781395d31cc9ba17d5f2cebd6d38bdeb5e47b94dc4435e63e73c2,"E:\codes\ExactEBRP\results\gf_cplex_equivalent_gurobi_replica_round28\runs\stage2__tight_T_seed5102__c3_replica__300s\external\native_logs\R.0.1.1_lp.gurobi.log"
R.0.1.0.0,LP,"OPTIMAL",0,255.748,0.276,0.675987,0,3176,0,0.0289405,1,0,eac5caaa9b8f79b15ef02ce18a61cede8676fa64f8450d09fa30ed817483d566,eac5caaa9b8f79b15ef02ce18a61cede8676fa64f8450d09fa30ed817483d566,"E:\codes\ExactEBRP\results\gf_cplex_equivalent_gurobi_replica_round28\runs\stage2__tight_T_seed5102__c3_replica__300s\external\native_logs\R.0.1.0.0_lp.gurobi.log"
R.0.1.0.1,LP,"OPTIMAL",0,255.305,0.213,0.606552,0,3016,0,0.0289405,1,0,5731300b6591ceef923b8ca528de3fbcd242d1bd0501fea352346ac1f5bc8b1e,5731300b6591ceef923b8ca528de3fbcd242d1bd0501fea352346ac1f5bc8b1e,"E:\codes\ExactEBRP\results\gf_cplex_equivalent_gurobi_replica_round28\runs\stage2__tight_T_seed5102__c3_replica__300s\external\native_logs\R.0.1.0.1_lp.gurobi.log"
R.0.1.0.0.0,LP,"INFEASIBLE",0,254.927,0.195,0.527395,0,2516,0,0.0289558,1,0,f944fb9659d914233488acbe22c2255abc0cdb2573adffe975bdb8fe99884291,f944fb9659d914233488acbe22c2255abc0cdb2573adffe975bdb8fe99884291,"E:\codes\ExactEBRP\results\gf_cplex_equivalent_gurobi_replica_round28\runs\stage2__tight_T_seed5102__c3_replica__300s\external\native_logs\R.0.1.0.0.0_lp.gurobi.log"
