run_id,stage,instance,leaf_id,depth,status,inherited_lower_bound,complete_lp_bound,lp_bound_gain_over_inherited,lp_materially_improves_inherited,lp_infeasible,structural_split,both_children_lp_evaluated,post_split_child_lower_bound,post_split_gain_over_parent_lp,low_value_structural_split,terminal_mip,terminal_mip_global_lb_gain,terminal_mip_improved_incumbent
stage4__moderate_seed3302__c3_replica__rep1__300s,stage4,moderate_seed3302,R.0.0.0.1.1.1.1.1,8,replaced,0.13916708566384028,0.13956747522865742,0.0004003895648171385,True,False,True,False,,,False,False,,False
stage4__moderate_seed3302__c3_replica__rep1__300s,stage4,moderate_seed3302,R.0.0.1.1.0.0.0.0,8,replaced,0.1391215523689939,0.13950137300066287,0.00037982063166897007,True,False,True,False,,,False,False,,False
stage4__moderate_seed3302__c3_replica__rep1__300s,stage4,moderate_seed3302,R.0.0.1.1.0.0.0.1,8,replaced,0.1391215523689939,0.1395424086962365,0.00042085632724259137,True,False,True,False,,,False,False,,False
stage4__moderate_seed3302__c3_replica__rep1__300s,stage4,moderate_seed3302,R.0.0.1.1.0.0.1.0,8,replaced,0.13928850326024372,0.13958264813961221,0.0002941448793684909,True,False,True,False,,,False,False,,False
stage4__moderate_seed3302__c3_replica__rep1__300s,stage4,moderate_seed3302,R.0.0.1.1.0.0.1.1,8,replaced,0.13928850326024372,0.1397279023803161,0.0004393991200723757,True,False,True,False,,,False,False,,False
stage4__moderate_seed3302__c3_replica__rep1__300s,stage4,moderate_seed3302,R.0.0.1.1.1.0.0,7,open,0.13963071096698773,,,False,False,False,False,,,False,False,,False
stage4__moderate_seed3302__c3_replica__rep1__300s,stage4,moderate_seed3302,R.0.0.1.1.1.0.1,7,open,0.13963071096698773,,,False,False,False,False,,,False,False,,False
stage4__moderate_seed3302__c3_replica__rep1__300s,stage4,moderate_seed3302,R.0.0.1.1.1.1.0,7,open,0.14028854104811658,,,False,False,False,False,,,False,False,,False
stage4__moderate_seed3302__c3_replica__rep1__300s,stage4,moderate_seed3302,R.0.0.1.1.1.1.1,7,open,0.14028854104811658,,,False,False,False,False,,,False,False,,False
stage4__moderate_seed3302__c3_replica__rep1__300s,stage4,moderate_seed3302,R.0.0.0.1.1.0.1.0,8,replaced,0.1394021078377461,0.1403922838682269,0.0009901760304808216,True,False,True,False,,,False,False,,False
stage4__moderate_seed3302__c3_replica__rep1__300s,stage4,moderate_seed3302,R.0.0.0.1.1.0.1.1,8,replaced,0.1394021078377461,0.13980250401926922,0.00040039618152312717,True,False,True,False,,,False,False,,False
stage4__moderate_seed3302__c3_replica__rep1__300s,stage4,moderate_seed3302,R.0.0.0.1.1.0.0.0,8,open,0.14106182160146097,,,False,False,False,False,,,False,False,,False
stage4__moderate_seed3302__c3_replica__rep1__300s,stage4,moderate_seed3302,R.0.0.0.1.1.0.0.1,8,open,0.14106182160146097,,,False,False,False,False,,,False,False,,False
stage4__moderate_seed3302__c3_replica__rep1__300s,stage4,moderate_seed3302,R.0.0.1.0.0.1.1.1.0,9,replaced,0.13909643607417313,0.139283478981082,0.0001870429069088797,True,False,True,True,0.13938947772214566,0.00010599874106365093,False,False,,False
stage4__moderate_seed3302__c3_replica__rep1__300s,stage4,moderate_seed3302,R.0.0.1.0.0.1.1.1.1,9,replaced,0.13909643607417313,0.13930789091582785,0.00021145484165471795,True,False,True,True,0.13940170670256963,9.381578674177993e-05,False,False,,False
stage4__moderate_seed3302__c3_replica__rep1__300s,stage4,moderate_seed3302,R.0.0.1.0.0.1.1.0.0,9,replaced,0.13911448028895618,0.13934977949862426,0.00023529920966808282,True,False,True,True,0.13945093728487815,0.00010115778625388594,False,False,,False
stage4__moderate_seed3302__c3_replica__rep1__300s,stage4,moderate_seed3302,R.0.0.1.0.0.1.1.0.1,9,replaced,0.13911448028895618,0.13931567258427038,0.00020119229531420646,True,False,True,True,0.13941659088835684,0.00010091830408645586,False,False,,False
stage4__moderate_seed3302__c3_replica__rep1__300s,stage4,moderate_seed3302,R.0.0.1.0.1.0.0.0.0,9,replaced,0.13914457930289,0.1393320678423978,0.0001874885395077852,True,False,True,True,0.1394256586126526,9.359077025480889e-05,False,False,,False
stage4__moderate_seed3302__c3_replica__rep1__300s,stage4,moderate_seed3302,R.0.0.1.0.1.0.0.0.1,9,replaced,0.13914457930289,0.13935604887217923,0.00021146956928921878,True,False,True,True,0.13945006946029756,9.402058811833203e-05,False,False,,False
stage4__moderate_seed3302__c3_replica__rep1__300s,stage4,moderate_seed3302,R.0.0.1.0.1.0.0.1.0,9,replaced,0.139191937992449,0.13937957032460305,0.0001876323321540474,True,False,True,True,0.1394739570137984,9.438668919534154e-05,False,False,,False
stage4__moderate_seed3302__c3_replica__rep1__300s,stage4,moderate_seed3302,R.0.0.1.0.1.0.0.1.1,9,replaced,0.139191937992449,0.13940367026022643,0.00021173226777743137,True,False,True,True,0.13949723873693534,9.356847670891066e-05,False,False,,False
stage4__moderate_seed3302__c3_replica__rep1__300s,stage4,moderate_seed3302,R.0.0.1.0.0.1.0.0.0,9,replaced,0.13924938028173175,0.1394831728030188,0.00023379252128705175,True,False,True,False,,,False,False,,False
stage4__moderate_seed3302__c3_replica__rep1__300s,stage4,moderate_seed3302,R.0.0.1.0.0.1.0.0.1,9,replaced,0.13924938028173175,0.13945026106889447,0.00020088078716271052,True,False,True,False,,,False,False,,False
stage4__moderate_seed3302__c3_replica__rep1__300s,stage4,moderate_seed3302,R.0.0.1.0.0.1.0.1.0,9,replaced,0.1391824988083925,0.13941747802132876,0.00023497921293624824,True,False,True,False,,,False,False,,False
stage4__moderate_seed3302__c3_replica__rep1__300s,stage4,moderate_seed3302,R.0.0.1.0.0.1.0.1.1,9,replaced,0.1391824988083925,0.13938341106596605,0.00020091225757354336,True,False,True,True,0.13948516067336825,0.00010174960740219618,False,False,,False
stage4__moderate_seed3302__c3_replica__rep1__300s,stage4,moderate_seed3302,R.0.0.1.0.1.0.1.1.0,9,replaced,0.13928429659103853,0.1394727470757094,0.00018845048467086567,True,False,True,False,,,False,False,,False
stage4__moderate_seed3302__c3_replica__rep1__300s,stage4,moderate_seed3302,R.0.0.1.0.1.0.1.1.1,9,replaced,0.13928429659103853,0.13949554253779156,0.00021124594675303587,True,False,True,False,,,False,False,,False
stage4__moderate_seed3302__c3_replica__rep1__300s,stage4,moderate_seed3302,R.0.0.1.0.1.0.1.0.0,9,replaced,0.1392385108527939,0.13942681497122117,0.00018830411842726824,True,False,True,False,,,False,False,,False
stage4__moderate_seed3302__c3_replica__rep1__300s,stage4,moderate_seed3302,R.0.0.1.0.1.0.1.0.1,9,replaced,0.1392385108527939,0.13944934446634016,0.00021083361354626295,True,False,True,False,,,False,False,,False
stage4__moderate_seed3302__c3_replica__rep1__300s,stage4,moderate_seed3302,R.0.0.1.0.0.0.1.0.0,9,replaced,0.13937987432830856,0.13961251274515446,0.00023263841684589837,True,False,True,False,,,False,False,,False
stage4__moderate_seed3302__c3_replica__rep1__300s,stage4,moderate_seed3302,R.0.0.1.0.0.0.1.0.1,9,replaced,0.13937987432830856,0.13958041081504108,0.00020053648673251656,True,False,True,False,,,False,False,,False
stage4__moderate_seed3302__c3_replica__rep1__300s,stage4,moderate_seed3302,R.0.0.1.0.0.0.1.1.0,9,replaced,0.13931517140692798,0.139548689515293,0.0002335181083650273,True,False,True,False,,,False,False,,False
stage4__moderate_seed3302__c3_replica__rep1__300s,stage4,moderate_seed3302,R.0.0.1.0.0.0.1.1.1,9,replaced,0.13931517140692798,0.13951573914498416,0.00020056773805618433,True,False,True,False,,,False,False,,False
stage4__moderate_seed3302__c3_replica__rep1__300s,stage4,moderate_seed3302,R.0.0.1.0.1.1.0.0.0,9,replaced,0.1393292939114589,0.13951815491535746,0.00018886100389856053,True,False,True,False,,,False,False,,False
stage4__moderate_seed3302__c3_replica__rep1__300s,stage4,moderate_seed3302,R.0.0.1.0.1.1.0.0.1,9,replaced,0.1393292939114589,0.1395405551441595,0.00021126123270059916,True,False,True,False,,,False,False,,False
stage4__moderate_seed3302__c3_replica__rep1__300s,stage4,moderate_seed3302,R.0.0.1.0.1.1.0.1.0,9,replaced,0.13937350151548564,0.13956236563031788,0.00018886411483223786,True,False,True,False,,,False,False,,False
stage4__moderate_seed3302__c3_replica__rep1__300s,stage4,moderate_seed3302,R.0.0.1.0.1.1.0.1.1,9,replaced,0.13937350151548564,0.13958478736055502,0.00021128584506938108,True,False,True,False,,,False,False,,False
stage4__moderate_seed3302__c3_replica__rep1__300s,stage4,moderate_seed3302,R.0.0.1.1.0.1.0.0,8,open,0.13959764699667934,,,False,False,False,False,,,False,False,,False
stage4__moderate_seed3302__c3_replica__rep1__300s,stage4,moderate_seed3302,R.0.0.1.1.0.1.0.1,8,open,0.13959764699667934,,,False,False,False,False,,,False,False,,False
stage4__moderate_seed3302__c3_replica__rep1__300s,stage4,moderate_seed3302,R.0.0.1.1.0.1.1.0,8,open,0.13990365428496945,,,False,False,False,False,,,False,False,,False
stage4__moderate_seed3302__c3_replica__rep1__300s,stage4,moderate_seed3302,R.0.0.1.1.0.1.1.1,8,open,0.13990365428496945,,,False,False,False,False,,,False,False,,False
stage4__moderate_seed3302__c3_replica__rep1__300s,stage4,moderate_seed3302,R.0.0.1.0.1.1.1.0.0,9,open,0.1394169181016961,,,False,False,False,False,,,False,False,,False
stage4__moderate_seed3302__c3_replica__rep1__300s,stage4,moderate_seed3302,R.0.0.1.0.1.1.1.0.1,9,open,0.1394169181016961,,,False,False,False,False,,,False,False,,False
stage4__moderate_seed3302__c3_replica__rep1__300s,stage4,moderate_seed3302,R.0.0.1.0.1.1.1.1.0,9,open,0.1394595423658064,,,False,False,False,False,,,False,False,,False
stage4__moderate_seed3302__c3_replica__rep1__300s,stage4,moderate_seed3302,R.0.0.1.0.1.1.1.1.1,9,open,0.1394595423658064,,,False,False,False,False,,,False,False,,False
stage4__moderate_seed3302__c3_replica__rep1__300s,stage4,moderate_seed3302,R.0.0.1.0.0.0.0.1.0,9,open,0.13944349118458213,,,False,False,False,False,,,False,False,,False
stage4__moderate_seed3302__c3_replica__rep1__300s,stage4,moderate_seed3302,R.0.0.1.0.0.0.0.1.1,9,open,0.13944349118458213,,,False,False,False,False,,,False,False,,False
stage4__moderate_seed3302__c3_replica__rep1__300s,stage4,moderate_seed3302,R.0.0.1.0.0.0.0.0.0,9,open,0.13950595660562404,,,False,False,False,False,,,False,False,,False
stage4__moderate_seed3302__c3_replica__rep1__300s,stage4,moderate_seed3302,R.0.0.1.0.0.0.0.0.1,9,open,0.13950595660562404,,,False,False,False,False,,,False,False,,False
stage4__moderate_seed3302__c3_replica__rep1__300s,stage4,moderate_seed3302,R.0.0.1.0.0.1.1.1.0.0,10,empty,0.139283478981082,0.13939994352749296,0.00011646454641095483,True,False,False,False,,,False,True,0.0,False
stage4__moderate_seed3302__c3_replica__rep1__300s,stage4,moderate_seed3302,R.0.0.1.0.0.1.1.1.0.1,10,empty,0.139283478981082,0.13938947772214566,0.00010599874106365093,True,False,False,False,,,False,True,0.0,False
stage4__moderate_seed3302__c3_replica__rep1__300s,stage4,moderate_seed3302,R.0.0.1.0.0.1.1.1.1.0,10,empty,0.13930789091582785,0.13940170670256963,9.381578674177993e-05,True,False,False,False,,,False,True,0.0,False
stage4__moderate_seed3302__c3_replica__rep1__300s,stage4,moderate_seed3302,R.0.0.1.0.0.1.1.1.1.1,10,empty,0.13930789091582785,0.13941387079812512,0.00010597988229726907,True,False,False,False,,,False,True,0.0,False
stage4__moderate_seed3302__c3_replica__rep1__300s,stage4,moderate_seed3302,R.0.0.1.0.0.1.1.0.0.0,10,empty,0.13934977949862426,0.13946786121864904,0.0001180817200247819,True,False,False,False,,,False,True,0.0,False
stage4__moderate_seed3302__c3_replica__rep1__300s,stage4,moderate_seed3302,R.0.0.1.0.0.1.1.0.0.1,10,empty,0.13934977949862426,0.13945093728487815,0.00010115778625388594,True,False,False,False,,,False,True,0.0,False
stage4__moderate_seed3302__c3_replica__rep1__300s,stage4,moderate_seed3302,R.0.0.1.0.0.1.1.0.1.0,10,empty,0.13931567258427038,0.13943418107162736,0.0001185084873569775,True,False,False,False,,,False,True,0.0,False
stage4__moderate_seed3302__c3_replica__rep1__300s,stage4,moderate_seed3302,R.0.0.1.0.0.1.1.0.1.1,10,empty,0.13931567258427038,0.13941659088835684,0.00010091830408645586,True,False,False,False,,,False,True,0.0,False
stage4__moderate_seed3302__c3_replica__rep1__300s,stage4,moderate_seed3302,R.0.0.1.1.0.0.0.1.0,9,open,0.1395424086962365,,,False,False,False,False,,,False,False,,False
stage4__moderate_seed3302__c3_replica__rep1__300s,stage4,moderate_seed3302,R.0.0.1.1.0.0.0.1.1,9,open,0.1395424086962365,,,False,False,False,False,,,False,False,,False
stage4__moderate_seed3302__c3_replica__rep1__300s,stage4,moderate_seed3302,R.0.0.1.1.0.0.0.0.0,9,open,0.13950137300066287,,,False,False,False,False,,,False,False,,False
stage4__moderate_seed3302__c3_replica__rep1__300s,stage4,moderate_seed3302,R.0.0.1.1.0.0.0.0.1,9,open,0.13950137300066287,,,False,False,False,False,,,False,False,,False
stage4__moderate_seed3302__c3_replica__rep1__300s,stage4,moderate_seed3302,R.0.0.1.0.1.0.0.0.1.0,10,empty,0.13935604887217923,0.13945006946029756,9.402058811833203e-05,True,False,False,False,,,False,True,0.0,False
stage4__moderate_seed3302__c3_replica__rep1__300s,stage4,moderate_seed3302,R.0.0.1.0.1.0.0.0.1.1,10,empty,0.13935604887217923,0.13946203773924318,0.00010598886706394972,True,False,False,False,,,False,True,0.0,False
stage4__moderate_seed3302__c3_replica__rep1__300s,stage4,moderate_seed3302,R.0.0.1.0.1.0.0.0.0.0,10,empty,0.1393320678423978,0.1394256586126526,9.359077025480889e-05,True,False,False,False,,,False,True,0.0,False
stage4__moderate_seed3302__c3_replica__rep1__300s,stage4,moderate_seed3302,R.0.0.1.0.1.0.0.0.0.1,10,empty,0.1393320678423978,0.13943805219706787,0.0001059843546700745,True,False,False,False,,,False,True,0.0,False
stage4__moderate_seed3302__c3_replica__rep1__300s,stage4,moderate_seed3302,R.0.0.0.1.1.1.1.0.0,9,open,0.1396279875498226,,,False,False,False,False,,,False,False,,False
stage4__moderate_seed3302__c3_replica__rep1__300s,stage4,moderate_seed3302,R.0.0.0.1.1.1.1.0.1,9,open,0.1396279875498226,,,False,False,False,False,,,False,False,,False
stage4__moderate_seed3302__c3_replica__rep1__300s,stage4,moderate_seed3302,R.0.0.0.1.1.1.1.1.0,9,open,0.13956747522865742,,,False,False,False,False,,,False,False,,False
stage4__moderate_seed3302__c3_replica__rep1__300s,stage4,moderate_seed3302,R.0.0.0.1.1.1.1.1.1,9,open,0.13956747522865742,,,False,False,False,False,,,False,False,,False
stage4__moderate_seed3302__c3_replica__rep1__300s,stage4,moderate_seed3302,R.0.0.1.0.0.1.0.1.1.0,10,empty,0.13938341106596605,0.1395021657218819,0.0001187546559158481,True,False,False,False,,,False,True,0.0,False
stage4__moderate_seed3302__c3_replica__rep1__300s,stage4,moderate_seed3302,R.0.0.1.0.0.1.0.1.1.1,10,empty,0.13938341106596605,0.13948516067336825,0.00010174960740219618,True,False,False,False,,,False,True,0.0,False
stage4__moderate_seed3302__c3_replica__rep1__300s,stage4,moderate_seed3302,R.0.0.1.0.0.1.0.1.0.0,10,open,0.13941747802132876,,,False,False,False,False,,,False,False,,False
stage4__moderate_seed3302__c3_replica__rep1__300s,stage4,moderate_seed3302,R.0.0.1.0.0.1.0.1.0.1,10,open,0.13941747802132876,,,False,False,False,False,,,False,False,,False
stage4__moderate_seed3302__c3_replica__rep1__300s,stage4,moderate_seed3302,R.0.0.1.0.1.0.0.1.0.0,10,empty,0.13937957032460305,0.1394739570137984,9.438668919534154e-05,True,False,False,False,,,False,True,0.0,False
stage4__moderate_seed3302__c3_replica__rep1__300s,stage4,moderate_seed3302,R.0.0.1.0.1.0.0.1.0.1,10,empty,0.13937957032460305,0.13948616439504682,0.00010659407044377733,True,False,False,False,,,False,True,0.0,False
stage4__moderate_seed3302__c3_replica__rep1__300s,stage4,moderate_seed3302,R.0.0.1.0.1.0.0.1.1.0,10,empty,0.13940367026022643,0.13949723873693534,9.356847670891066e-05,True,False,False,False,,,False,True,0.0,False
stage4__moderate_seed3302__c3_replica__rep1__300s,stage4,moderate_seed3302,R.0.0.1.0.1.0.0.1.1.1,10,open,0.13940367026022643,0.13950939431918166,0.00010572405895523107,True,False,False,False,,,False,True,0.0,False
stage4__moderate_seed3302__c3_replica__rep1__300s,stage4,moderate_seed3302,R.0.0.1.0.1.0.1.0.1.0,10,open,0.13944934446634016,,,False,False,False,False,,,False,False,,False
stage4__moderate_seed3302__c3_replica__rep1__300s,stage4,moderate_seed3302,R.0.0.1.0.1.0.1.0.1.1,10,open,0.13944934446634016,,,False,False,False,False,,,False,False,,False
stage4__moderate_seed3302__c3_replica__rep1__300s,stage4,moderate_seed3302,R.0.0.1.0.1.0.1.0.0.0,10,open,0.13942681497122117,,,False,False,False,False,,,False,False,,False
stage4__moderate_seed3302__c3_replica__rep1__300s,stage4,moderate_seed3302,R.0.0.1.0.1.0.1.0.0.1,10,open,0.13942681497122117,,,False,False,False,False,,,False,False,,False
stage4__moderate_seed3302__c3_replica__rep1__300s,stage4,moderate_seed3302,R.0.0.1.0.0.1.0.0.0.0,10,open,0.1394831728030188,,,False,False,False,False,,,False,False,,False
stage4__moderate_seed3302__c3_replica__rep1__300s,stage4,moderate_seed3302,R.0.0.1.0.0.1.0.0.0.1,10,open,0.1394831728030188,,,False,False,False,False,,,False,False,,False
stage4__moderate_seed3302__c3_replica__rep1__300s,stage4,moderate_seed3302,R.0.0.1.0.0.1.0.0.1.0,10,open,0.13945026106889447,,,False,False,False,False,,,False,False,,False
stage4__moderate_seed3302__c3_replica__rep1__300s,stage4,moderate_seed3302,R.0.0.1.0.0.1.0.0.1.1,10,open,0.13945026106889447,,,False,False,False,False,,,False,False,,False
stage4__moderate_seed3302__c3_replica__rep1__300s,stage4,moderate_seed3302,R.0.0.1.0.1.0.1.1.0.0,10,open,0.1394727470757094,,,False,False,False,False,,,False,False,,False
stage4__moderate_seed3302__c3_replica__rep1__300s,stage4,moderate_seed3302,R.0.0.1.0.1.0.1.1.0.1,10,open,0.1394727470757094,,,False,False,False,False,,,False,False,,False
stage4__moderate_seed3302__c3_replica__rep1__300s,stage4,moderate_seed3302,R.0.0.1.0.1.0.1.1.1.0,10,open,0.13949554253779156,,,False,False,False,False,,,False,False,,False
stage4__moderate_seed3302__c3_replica__rep1__300s,stage4,moderate_seed3302,R.0.0.1.0.1.0.1.1.1.1,10,open,0.13949554253779156,,,False,False,False,False,,,False,False,,False
stage4__moderate_seed3302__c3_replica__rep1__300s,stage4,moderate_seed3302,R.0.0.0.1.1.1.0.1.0,9,open,0.13968706158383545,,,False,False,False,False,,,False,False,,False
stage4__moderate_seed3302__c3_replica__rep1__300s,stage4,moderate_seed3302,R.0.0.0.1.1.1.0.1.1,9,open,0.13968706158383545,,,False,False,False,False,,,False,False,,False
stage4__moderate_seed3302__c3_replica__rep1__300s,stage4,moderate_seed3302,R.0.0.0.1.1.1.0.0.0,9,open,0.13974527618722257,,,False,False,False,False,,,False,False,,False
stage4__moderate_seed3302__c3_replica__rep1__300s,stage4,moderate_seed3302,R.0.0.0.1.1.1.0.0.1,9,open,0.13974527618722257,,,False,False,False,False,,,False,False,,False
stage4__moderate_seed3302__c3_replica__rep1__300s,stage4,moderate_seed3302,R.0.0.1.1.0.0.1.0.0,9,open,0.13958264813961221,,,False,False,False,False,,,False,False,,False
