leaf_id,solve_kind,native_status,optimize_return_code,global_deadline_remaining_at_launch,solver_runtime,work,nodes,simplex_iterations,barrier_iterations,memory_gb,model_sha256,in_memory_model_reused,integer_domain_restored,basis_reuse_status,native_log
L0,LP,"OPTIMAL",0,39.8536,0.29,0.884225,0,4106,0,0.02926,570973833865eeaa98ae29313d55e47726c607277eaa010442a807365946595f,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\development\tight_T_seed3101__c4_candidate__60s\external\native_logs\L0_lp.gurobi.log"
L0.0,LP,"OPTIMAL",0,39.4148,0.269,0.777615,0,3681,0,0.0311311,3687bc361f1559d99d72ca790e13a749baa284afe2314a8127835b6e1644063b,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\development\tight_T_seed3101__c4_candidate__60s\external\native_logs\L0.0_lp.gurobi.log"
L0.1,LP,"OPTIMAL",0,38.9916,0.239,0.718704,0,3529,0,0.0321781,c5305204b98eee17a1d277b9fc9de981027373b4c38a7022a14fa1b8b05f6a8a,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\development\tight_T_seed3101__c4_candidate__60s\external\native_logs\L0.1_lp.gurobi.log"
L0.0.0,LP,"OPTIMAL",0,38.5797,0.237,0.71445,0,3232,0,0.0330052,284fc412aa9d032bcb00567bf2a03d1533d9f5c9ff9cdb2975c197d77fae9887,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\development\tight_T_seed3101__c4_candidate__60s\external\native_logs\L0.0.0_lp.gurobi.log"
L0.0.1,LP,"OPTIMAL",0,38.1944,0.264,0.78123,0,3516,0,0.0349035,b77b681e13617a3ddb814b056eda52ea9693fd2b268866ba70515b18e4f587d6,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\development\tight_T_seed3101__c4_candidate__60s\external\native_logs\L0.0.1_lp.gurobi.log"
L0.0.0.0,LP,"INFEASIBLE",0,37.7812,0.298,0.85416,0,3372,0,0.0349035,388469a5fff1fdc5d47fbed9fc97ed599e05d2bd4e1fb754bb1971bb50e9ffa9,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\development\tight_T_seed3101__c4_candidate__60s\external\native_logs\L0.0.0.0_lp.gurobi.log"
L0.0.0.1,LP,"OPTIMAL",0,37.3307,0.224,0.649045,0,2716,0,0.0367776,eb6e7be902dee422ea3e0daa7ece1e14440c2318a1688dd9be9ba5feebe01a1a,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\development\tight_T_seed3101__c4_candidate__60s\external\native_logs\L0.0.0.1_lp.gurobi.log"
L0.0.0.1.0,LP,"OPTIMAL",0,36.9574,0.281,0.850321,0,3512,0,0.0367776,74fba0e9d3598e006fc6f025c55a0dbb8f93fd5152648684243d3d8bd33753ba,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\development\tight_T_seed3101__c4_candidate__60s\external\native_logs\L0.0.0.1.0_lp.gurobi.log"
L0.0.0.1.1,LP,"OPTIMAL",0,36.5233,0.26,0.786469,0,3577,0,0.0367836,4f8aecd4ae23181f026209621183e5f251502f87db5ffaa3681940a1e7cf7337,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\development\tight_T_seed3101__c4_candidate__60s\external\native_logs\L0.0.0.1.1_lp.gurobi.log"
L0.0.0.1.0.0,LP,"INFEASIBLE",0,36.1093,0.269,0.797598,0,3316,0,0.0367836,fd7ad2f4ffc949bd495da613ba3c93d33e6771aef56f845eec4d826f834ddbe8,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\development\tight_T_seed3101__c4_candidate__60s\external\native_logs\L0.0.0.1.0.0_lp.gurobi.log"
L0.0.0.1.0.1,LP,"OPTIMAL",0,35.6929,0.27,0.806769,0,3356,0,0.0386578,0d3a1867b0859ed2b65e6907b24506a45504d2b4b5db63abd8983b4f609419fb,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\development\tight_T_seed3101__c4_candidate__60s\external\native_logs\L0.0.0.1.0.1_lp.gurobi.log"
L0.0.0.1.0.1.0,LP,"OPTIMAL",0,35.2737,0.25,0.742272,0,3040,0,0.0386578,2bd73d34a6dfa89407313f4dba518a10e41909ccebe11e2a2c895ef3b424e06c,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\development\tight_T_seed3101__c4_candidate__60s\external\native_logs\L0.0.0.1.0.1.0_lp.gurobi.log"
L0.0.0.1.0.1.1,LP,"OPTIMAL",0,34.8708,0.272,0.817287,0,3477,0,0.0386578,395deb81ef132c9aec137ac3755a4664b133c98d904b34db1bb005d07f73ccaf,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\development\tight_T_seed3101__c4_candidate__60s\external\native_logs\L0.0.0.1.0.1.1_lp.gurobi.log"
L0.0.0.1.0.1.0.0,LP,"OPTIMAL",0,34.4475,0.241,0.726065,0,2949,0,0.0386578,b40ecf6b0055bc2ff7ac0cd3094742883a6143246349ed82d9029acd6259b735,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\development\tight_T_seed3101__c4_candidate__60s\external\native_logs\L0.0.0.1.0.1.0.0_lp.gurobi.log"
L0.0.0.1.0.1.0.1,LP,"OPTIMAL",0,34.0562,0.259,0.772474,0,3155,0,0.0405319,b3559b40dbf6d2e69c9285722367628af3871d3f2a4dc3164127ac471db0f587,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\development\tight_T_seed3101__c4_candidate__60s\external\native_logs\L0.0.0.1.0.1.0.1_lp.gurobi.log"
L0.0.0.1.0.1.0.1.0,LP,"OPTIMAL",0,33.6433,0.255,0.763649,0,3178,0,0.0405319,d82c31eed9ac47b04008103763401abaf9cb0a70b9397ef17102486be881b30b,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\development\tight_T_seed3101__c4_candidate__60s\external\native_logs\L0.0.0.1.0.1.0.1.0_lp.gurobi.log"
L0.0.0.1.0.1.0.1.1,LP,"OPTIMAL",0,33.2278,0.264,0.766499,0,3088,0,0.042406,c05bd9a24ace59522b68396d39d2ddcab36007d9341d0172d678d61fef8c22ee,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\development\tight_T_seed3101__c4_candidate__60s\external\native_logs\L0.0.0.1.0.1.0.1.1_lp.gurobi.log"
L0.0.0.1.0.1.0.1.0,MIP,"INFEASIBLE",0,32.9288,0.427,0.653712,1,660,0,0.042406,d82c31eed9ac47b04008103763401abaf9cb0a70b9397ef17102486be881b30b,1,0,"not_requested","E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\development\tight_T_seed3101__c4_candidate__60s\external\native_logs\L0.0.0.1.0.1.0.1.0_terminal_mip.gurobi.log"
L0.0.0.1.0.1.0.1.1,MIP,"INFEASIBLE",0,32.4879,0.418,0.641522,1,514,0,0.042406,c05bd9a24ace59522b68396d39d2ddcab36007d9341d0172d678d61fef8c22ee,1,0,"not_requested","E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\development\tight_T_seed3101__c4_candidate__60s\external\native_logs\L0.0.0.1.0.1.0.1.1_terminal_mip.gurobi.log"
L0.0.0.1.0.1.1.0,LP,"OPTIMAL",0,31.9434,0.259,0.763891,0,3232,0,0.042406,c391bff11c54395f488af17a88fbc7ae8e2359f644ac1ca905d4d9204b103a34,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\development\tight_T_seed3101__c4_candidate__60s\external\native_logs\L0.0.0.1.0.1.1.0_lp.gurobi.log"
L0.0.0.1.0.1.1.1,LP,"OPTIMAL",0,31.5339,0.251,0.771091,0,3289,0,0.042406,2b22c1d906e6e806260d1cb990ec77f43969075c452e066fed21f9342defc762,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\development\tight_T_seed3101__c4_candidate__60s\external\native_logs\L0.0.0.1.0.1.1.1_lp.gurobi.log"
L0.0.0.1.0.1.1,MIP,"INFEASIBLE",0,31.2477,0.426,0.657559,1,632,0,0.042406,395deb81ef132c9aec137ac3755a4664b133c98d904b34db1bb005d07f73ccaf,1,0,"not_requested","E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\development\tight_T_seed3101__c4_candidate__60s\external\native_logs\L0.0.0.1.0.1.1_terminal_mip.gurobi.log"
L0.0.0.1.1.0,LP,"OPTIMAL",0,30.6957,0.252,0.75922,0,3326,0,0.042406,c9e13dcb4eaf0643c0afc85e3770158c196c3a96ca5df2eecefd87c01290d01a,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\development\tight_T_seed3101__c4_candidate__60s\external\native_logs\L0.0.0.1.1.0_lp.gurobi.log"
L0.0.0.1.1.1,LP,"OPTIMAL",0,30.2896,0.221,0.657007,0,3065,0,0.042406,31b75a3075e56080491d3ddc5f78ca8933732067e59f89919b14667ff29d65c5,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\development\tight_T_seed3101__c4_candidate__60s\external\native_logs\L0.0.0.1.1.1_lp.gurobi.log"
L0.0.0.1.1,MIP,"INFEASIBLE",0,30.032,0.503,0.783154,1,1092,0,0.042406,4f8aecd4ae23181f026209621183e5f251502f87db5ffaa3681940a1e7cf7337,1,0,"not_requested","E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\development\tight_T_seed3101__c4_candidate__60s\external\native_logs\L0.0.0.1.1_terminal_mip.gurobi.log"
L0.0.0.1.0.1.0.0.0,LP,"OPTIMAL",0,29.404,0.286,0.872474,0,3935,0,0.042406,3cbd68b6b92297b7f4fa47a70b995e799fafc1bf9583a25a235f6d255b491bb9,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\development\tight_T_seed3101__c4_candidate__60s\external\native_logs\L0.0.0.1.0.1.0.0.0_lp.gurobi.log"
