leaf_id,parent_id,depth,gamma_L,gamma_U,terminal_valid,optimal,infeasible,bound_available,lower_bound,native_status,work,telemetry_seconds
L0,"",0,0,0.026813183533485361,1,1,0,1,0.0016925727951540379,"OPTIMAL",0.8842248045502501,0.45440449999999999
L0.0,"L0",1,0,0.01340659176674268,1,1,0,1,0.0017279597593749347,"OPTIMAL",0.77761474963089749,0.87416289999999996
L0.1,"L0",1,0.01340659176674268,0.026813183533485361,1,1,0,1,0.014528421384587114,"OPTIMAL",0.71870358167869075,1.2668666
L0.0.0,"L0.0",2,0,0.0067032958833713402,1,1,0,1,0.0020391900502847058,"OPTIMAL",0.71444990728313107,1.6746487999999999
L0.0.1,"L0.0",2,0.0067032958833713402,0.01340659176674268,1,1,0,1,0.0078253067580597874,"OPTIMAL",0.78123034507114275,2.0880797000000002
L0.0.0.0,"L0.0.0",3,0,0.0033516479416856701,1,0,1,0,0,"INFEASIBLE",0.85415954316079645,2.5375882999999999
L0.0.0.1,"L0.0.0",3,0.0033516479416856701,0.0067032958833713402,1,1,0,1,0.0046366344377863885,"OPTIMAL",0.6490450473193401,2.9107314
L0.0.0.1.0,"L0.0.0.1",4,0.0033516479416856701,0.0050274719125285054,1,1,0,1,0.004736994755359116,"OPTIMAL",0.85032137893636994,3.3407900000000001
L0.0.0.1.1,"L0.0.0.1",4,0.0050274719125285054,0.0067032958833713402,1,1,0,1,0.0061493015303729177,"OPTIMAL",0.78646921943230963,3.757666
L0.0.0.1.0.0,"L0.0.0.1.0",5,0.0033516479416856701,0.004189559927107088,1,0,1,0,0,"INFEASIBLE",0.7975980769335731,4.1768058999999997
L0.0.0.1.0.1,"L0.0.0.1.0",5,0.004189559927107088,0.0050274719125285054,1,1,0,1,0.0053658209451723851,"OPTIMAL",0.80676881909915055,4.5947073999999999
L0.0.0.1.0.1.0,"L0.0.0.1.0.1",6,0.004189559927107088,0.0046085159198177971,1,1,0,1,0.0054379281944134297,"OPTIMAL",0.74227222722624364,4.9990281999999997
L0.0.0.1.0.1.1,"L0.0.0.1.0.1",6,0.0046085159198177971,0.0050274719125285054,1,1,0,1,0.0057303881265358628,"OPTIMAL",0.8172873965063211,5.4197607999999997
L0.0.0.1.0.1.0.0,"L0.0.0.1.0.1.0",7,0.004189559927107088,0.0043990379234624425,1,1,0,1,0.0075504619563620942,"OPTIMAL",0.72606495760544798,5.8110932000000002
L0.0.0.1.0.1.0.1,"L0.0.0.1.0.1.0",7,0.0043990379234624425,0.0046085159198177971,1,1,0,1,0.0055630646327262693,"OPTIMAL",0.77247427129205437,6.2201991000000003
L0.0.0.1.0.1.0.1.0,"L0.0.0.1.0.1.0.1",8,0.0043990379234624425,0.0045037769216401194,1,1,0,1,0.0056276089033583717,"OPTIMAL",0.76364901721045952,6.6307330999999996
L0.0.0.1.0.1.0.1.1,"L0.0.0.1.0.1.0.1",8,0.0045037769216401194,0.0046085159198177971,1,1,0,1,0.0056363409616435826,"OPTIMAL",0.76649901562752254,7.0535230000000002
L0.0.0.1.0.1.1.0,"L0.0.0.1.0.1.1",7,0.0046085159198177971,0.0048179939161731508,1,1,0,1,0.0057303455376622103,"OPTIMAL",0.76389127357269859,8.3321698000000008
L0.0.0.1.0.1.1.1,"L0.0.0.1.0.1.1",7,0.0048179939161731508,0.0050274719125285054,1,1,0,1,0.0059398235340175588,"OPTIMAL",0.7710907817827175,8.7341841999999996
L0.0.0.1.1.0,"L0.0.0.1.1",5,0.0050274719125285054,0.0058653838979499228,1,1,0,1,0.00614930153037304,"OPTIMAL",0.75921996220320609,9.5744900000000008
L0.0.0.1.1.1,"L0.0.0.1.1",5,0.0058653838979499228,0.0067032958833713402,1,1,0,1,0.0069872135157943082,"OPTIMAL",0.6570071666090983,9.9502857999999996
L0.0.0.1.0.1.0.0.0,"L0.0.0.1.0.1.0.0",8,0.004189559927107088,0.0042942989252847657,1,1,0,1,0.0096334841474431093,"OPTIMAL",0.87247402822425391,10.8987611
L0.0.0.1.0.1.0.0.1,"L0.0.0.1.0.1.0.0",8,0.0042942989252847657,0.0043990379234624425,1,1,0,1,0.0075806146956292455,"OPTIMAL",0.75367239140318854,11.324726699999999
L0.0.1.0,"L0.0.1",3,0.0067032958833713402,0.010054943825057011,1,1,0,1,0.0078251957386264604,"OPTIMAL",0.80411408948740448,12.2106546
L0.0.1.1,"L0.0.1",3,0.010054943825057011,0.01340659176674268,1,1,0,1,0.011176927637879672,"OPTIMAL",0.83235162598050849,12.6294027
L0.1.0,"L0.1",2,0.01340659176674268,0.020109887650114022,1,1,0,1,0.014528421384587108,"OPTIMAL",0.76944719220819291,14.1486103
L0.1.1,"L0.1",2,0.020109887650114022,0.026813183533485361,1,1,0,1,0.021231717267958517,"OPTIMAL",0.78364303680480563,14.544120599999999
L1,"",0,0.026813183533485361,0.053626367066970722,1,1,0,1,0.027935013151329742,"OPTIMAL",0.86626491051999155,16.5692761
L1.0,"L1",1,0.026813183533485361,0.040219775300228043,1,1,0,1,0.027935013151329943,"OPTIMAL",0.77640246029354054,16.956189999999999
L1.1,"L1",1,0.040219775300228043,0.053626367066970722,1,1,0,1,0.041341604918072455,"OPTIMAL",0.84511088898093611,17.363871799999998
