parent_id,parent_L,parent_U,left_id,left_L,left_U,right_id,right_L,right_U,exact_coverage,atomic_replacement,tolerance
ROOT,0,0.019278051143257303,R,0,0.019278051143257303,NA,0,0,1,true,9.9999999999999995e-08
R,0,0.019278051143257303,R.0,0,0.0096390255716286514,R.1,0.0096390255716286514,0.019278051143257303,true,true,9.9999999999999995e-08
R.0,0,0.0096390255716286514,R.0.0,0,0.0048195127858143257,R.0.1,0.0048195127858143257,0.0096390255716286514,true,true,9.9999999999999995e-08
R.1,0.0096390255716286514,0.019278051143257303,R.1.0,0.0096390255716286514,0.014458538357442978,R.1.1,0.014458538357442978,0.019278051143257303,true,true,9.9999999999999995e-08
R.0.0,0,0.0048195127858143257,R.0.0.0,0,0.0024097563929071628,R.0.0.1,0.0024097563929071628,0.0048195127858143257,true,true,9.9999999999999995e-08
R.0.1,0.0048195127858143257,0.0096390255716286514,R.0.1.0,0.0048195127858143257,0.007229269178721489,R.0.1.1,0.007229269178721489,0.0096390255716286514,true,true,9.9999999999999995e-08
R.0.0.0,0,0.0024097563929071628,R.0.0.0.0,0,0.0012048781964535814,R.0.0.0.1,0.0012048781964535814,0.0024097563929071628,true,true,9.9999999999999995e-08
R.0.0.1,0.0024097563929071628,0.0048195127858143257,R.0.0.1.0,0.0024097563929071628,0.0036146345893607445,R.0.0.1.1,0.0036146345893607445,0.0048195127858143257,true,true,9.9999999999999995e-08
R.0.0.0.0,0,0.0012048781964535814,R.0.0.0.0.0,0,0.00060243909822679071,R.0.0.0.0.1,0.00060243909822679071,0.0012048781964535814,true,true,9.9999999999999995e-08
R.0.0.0.1,0.0012048781964535814,0.0024097563929071628,R.0.0.0.1.0,0.0012048781964535814,0.0018073172946803722,R.0.0.0.1.1,0.0018073172946803722,0.0024097563929071628,true,true,9.9999999999999995e-08
R.0.0.0.0.1,0.00060243909822679071,0.0012048781964535814,R.0.0.0.0.1.0,0.00060243909822679071,0.00090365864734018612,R.0.0.0.0.1.1,0.00090365864734018612,0.0012048781964535814,true,true,9.9999999999999995e-08
R.0.0.0.0.1.1,0.00090365864734018612,0.0012048781964535814,R.0.0.0.0.1.1.0,0.00090365864734018612,0.0010542684218968839,R.0.0.0.0.1.1.1,0.0010542684218968839,0.0012048781964535814,true,true,9.9999999999999995e-08
R.0.0.0.0.1.0,0.00060243909822679071,0.00090365864734018612,R.0.0.0.0.1.0.0,0.00060243909822679071,0.00075304887278348836,R.0.0.0.0.1.0.1,0.00075304887278348836,0.00090365864734018612,true,true,9.9999999999999995e-08
R.0.0.0.0.1.0.0,0.00060243909822679071,0.00075304887278348836,R.0.0.0.0.1.0.0.0,0.00060243909822679071,0.00067774398550513948,R.0.0.0.0.1.0.0.1,0.00067774398550513948,0.00075304887278348836,true,true,9.9999999999999995e-08
R.0.0.0.0.1.0.1,0.00075304887278348836,0.00090365864734018612,R.0.0.0.0.1.0.1.0,0.00075304887278348836,0.00082835376006183724,R.0.0.0.0.1.0.1.1,0.00082835376006183724,0.00090365864734018612,true,true,9.9999999999999995e-08
R.0.0.0.0.1.1.1,0.0010542684218968839,0.0012048781964535814,R.0.0.0.0.1.1.1.0,0.0010542684218968839,0.0011295733091752328,R.0.0.0.0.1.1.1.1,0.0011295733091752328,0.0012048781964535814,true,true,9.9999999999999995e-08
