leaf_id,parent_id,depth,gamma_L,gamma_U,terminal_valid,optimal,infeasible,bound_available,lower_bound,native_status,work,telemetry_seconds
L0,"",0,0,0.20833333333333331,1,1,0,1,0.17023809523809524,"OPTIMAL",0.00020381542021030333,0.022041100000000001
L0.0,"L0",1,0,0.10416666666666666,1,0,1,0,0,"INFEASIBLE",3.4134500000000003e-05,0.033005
L0.1,"L0",1,0.10416666666666666,0.20833333333333331,1,1,0,1,0.20347222222222222,"OPTIMAL",0.00022811643047619001,0.0456014
L0.1.0,"L0.1",2,0.10416666666666666,0.15625,1,1,0,1,0.20347222222222222,"OPTIMAL",0.00021462358180451087,0.056960499999999997
L0.1.1,"L0.1",2,0.15625,0.20833333333333331,1,0,1,0,0,"INFEASIBLE",2.10005e-05,0.068150600000000006
L0.1.0.0,"L0.1.0",3,0.10416666666666666,0.13020833333333331,1,0,1,0,0,"INFEASIBLE",3.4502499999999997e-05,0.080537899999999996
L0.1.0.1,"L0.1.0",3,0.13020833333333331,0.15625,1,1,0,1,0.20781250000000001,"OPTIMAL",0.00021071526097222199,0.092779200000000006
L0.1.0.1.0,"L0.1.0.1",4,0.13020833333333331,0.14322916666666666,1,1,0,1,0.20781250000000001,"OPTIMAL",0.00022560175650793642,0.10474029999999999
L0.1.0.1.1,"L0.1.0.1",4,0.14322916666666666,0.15625,1,0,1,0,0,"INFEASIBLE",2.10005e-05,0.11612359999999999
L0.1.0.1.0.0,"L0.1.0.1.0",5,0.13020833333333331,0.13671875,1,1,0,1,0.20781250000000001,"OPTIMAL",0.00020477193111111106,0.12843260000000001
L0.1.0.1.0.1,"L0.1.0.1.0",5,0.13671875,0.14322916666666666,1,0,1,0,0,"INFEASIBLE",2.10005e-05,0.1398807
L0.1.0.1.0.0.0,"L0.1.0.1.0.0",6,0.13020833333333331,0.13346354166666666,1,1,0,1,0.20830078125000001,"OPTIMAL",0.00019711502619047612,0.15247740000000001
L0.1.0.1.0.0.1,"L0.1.0.1.0.0",6,0.13346354166666666,0.13671875,1,0,1,0,0,"INFEASIBLE",2.10005e-05,0.1628348
L0.1.0.1.0.0.0.0,"L0.1.0.1.0.0.0",7,0.13020833333333331,0.1318359375,1,0,1,0,0,"INFEASIBLE",3.4502499999999997e-05,0.17412159999999999
L0.1.0.1.0.0.0.1,"L0.1.0.1.0.0.0",7,0.1318359375,0.13346354166666666,1,1,0,1,0.20830078125000001,"OPTIMAL",0.00019711502619047612,0.185474
L0.1.0.1.0.0.0.1.0,"L0.1.0.1.0.0.0.1",8,0.1318359375,0.13264973958333331,1,0,1,0,0,"INFEASIBLE",3.4502499999999997e-05,0.19679769999999999
L0.1.0.1.0.0.0.1.1,"L0.1.0.1.0.0.0.1",8,0.13264973958333331,0.13346354166666666,1,1,0,1,0.20830078125000001,"OPTIMAL",0.00019711307619047614,0.2083074
