run_id,instance,decision_sequence,interval_id,variable,family,parent_lower,parent_upper,parent_width,width_tolerance,left_lower,left_upper,left_width,c_L,right_lower,right_upper,right_width,c_R,fixed_left,fixed_right,equal_weight
"stage3_300s__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__K1-AMF","round39_small_medium_V12_M3_Q30_slot08_seed1343324363.txt",1,"L0","Y_8","final_inventory",13,29,16,9.9999999999999995e-08,13,29,16,0,18,26,8,0.5,0,0,1
"stage3_300s__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__K1-AMF","round39_small_medium_V12_M3_Q30_slot08_seed1343324363.txt",1,"L0","Y_9","final_inventory",8,18,10,9.9999999999999995e-08,8,18,10,0,11,15,4,0.59999999999999998,0,0,1
"stage3_300s__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__K1-AMF","round39_small_medium_V12_M3_Q30_slot08_seed1343324363.txt",1,"L0","bit_10_0","inventory_bit",0,1,1,9.9999999999999995e-08,0,1,1,0,0,1,1,0,0,0,1
"stage3_300s__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__K1-AMF","round39_small_medium_V12_M3_Q30_slot08_seed1343324363.txt",1,"L0","bit_10_1","inventory_bit",0,1,1,9.9999999999999995e-08,0,1,1,0,0,1,1,0,0,0,1
"stage3_300s__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__K1-AMF","round39_small_medium_V12_M3_Q30_slot08_seed1343324363.txt",1,"L0","bit_10_2","inventory_bit",0,1,1,9.9999999999999995e-08,0,1,1,0,0,1,1,0,0,0,1
"stage3_300s__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__K1-AMF","round39_small_medium_V12_M3_Q30_slot08_seed1343324363.txt",1,"L0","bit_10_3","inventory_bit",0,1,1,9.9999999999999995e-08,0,1,1,0,0,1,1,0,0,0,1
"stage3_300s__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__K1-AMF","round39_small_medium_V12_M3_Q30_slot08_seed1343324363.txt",1,"L0","bit_10_4","inventory_bit",0,1,1,9.9999999999999995e-08,0,1,1,0,0,1,1,0,0,0,1
"stage3_300s__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__K1-AMF","round39_small_medium_V12_M3_Q30_slot08_seed1343324363.txt",1,"L0","bit_10_5","inventory_bit",0,1,1,9.9999999999999995e-08,0,1,1,0,0,1,1,0,0,0,1
"stage3_300s__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__K1-AMF","round39_small_medium_V12_M3_Q30_slot08_seed1343324363.txt",1,"L0","bit_11_0","inventory_bit",0,1,1,9.9999999999999995e-08,0,1,1,0,0,1,1,0,0,0,1
"stage3_300s__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__K1-AMF","round39_small_medium_V12_M3_Q30_slot08_seed1343324363.txt",1,"L0","bit_11_1","inventory_bit",0,1,1,9.9999999999999995e-08,0,1,1,0,0,1,1,0,0,0,1
"stage3_300s__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__K1-AMF","round39_small_medium_V12_M3_Q30_slot08_seed1343324363.txt",1,"L0","bit_11_2","inventory_bit",0,1,1,9.9999999999999995e-08,0,1,1,0,0,1,1,0,0,0,1
"stage3_300s__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__K1-AMF","round39_small_medium_V12_M3_Q30_slot08_seed1343324363.txt",1,"L0","bit_11_3","inventory_bit",0,1,1,9.9999999999999995e-08,0,1,1,0,0,1,1,0,0,0,1
"stage3_300s__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__K1-AMF","round39_small_medium_V12_M3_Q30_slot08_seed1343324363.txt",1,"L0","bit_11_4","inventory_bit",0,1,1,9.9999999999999995e-08,0,1,1,0,0,1,1,0,0,0,1
"stage3_300s__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__K1-AMF","round39_small_medium_V12_M3_Q30_slot08_seed1343324363.txt",1,"L0","bit_11_5","inventory_bit",0,1,1,9.9999999999999995e-08,0,1,1,0,0,1,1,0,0,0,1
"stage3_300s__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__K1-AMF","round39_small_medium_V12_M3_Q30_slot08_seed1343324363.txt",1,"L0","bit_12_0","inventory_bit",0,1,1,9.9999999999999995e-08,0,1,1,0,0,1,1,0,0,0,1
"stage3_300s__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__K1-AMF","round39_small_medium_V12_M3_Q30_slot08_seed1343324363.txt",1,"L0","bit_12_1","inventory_bit",0,1,1,9.9999999999999995e-08,0,1,1,0,0,1,1,0,0,0,1
"stage3_300s__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__K1-AMF","round39_small_medium_V12_M3_Q30_slot08_seed1343324363.txt",1,"L0","bit_12_2","inventory_bit",0,1,1,9.9999999999999995e-08,0,1,1,0,0,1,1,0,0,0,1
"stage3_300s__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__K1-AMF","round39_small_medium_V12_M3_Q30_slot08_seed1343324363.txt",1,"L0","bit_12_3","inventory_bit",0,1,1,9.9999999999999995e-08,0,1,1,0,0,1,1,0,0,0,1
"stage3_300s__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__K1-AMF","round39_small_medium_V12_M3_Q30_slot08_seed1343324363.txt",1,"L0","bit_12_4","inventory_bit",0,1,1,9.9999999999999995e-08,0,1,1,0,0,1,1,0,0,0,1
"stage3_300s__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__K1-AMF","round39_small_medium_V12_M3_Q30_slot08_seed1343324363.txt",1,"L0","bit_12_5","inventory_bit",0,1,1,9.9999999999999995e-08,0,1,1,0,0,1,1,0,0,0,1
"stage3_300s__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__K1-AMF","round39_small_medium_V12_M3_Q30_slot08_seed1343324363.txt",1,"L0","bit_1_0","inventory_bit",0,1,1,9.9999999999999995e-08,0,1,1,0,0,1,1,0,0,0,1
"stage3_300s__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__K1-AMF","round39_small_medium_V12_M3_Q30_slot08_seed1343324363.txt",1,"L0","bit_1_1","inventory_bit",0,1,1,9.9999999999999995e-08,0,1,1,0,0,1,1,0,0,0,1
"stage3_300s__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__K1-AMF","round39_small_medium_V12_M3_Q30_slot08_seed1343324363.txt",1,"L0","bit_1_2","inventory_bit",0,1,1,9.9999999999999995e-08,0,1,1,0,0,1,1,0,0,0,1
"stage3_300s__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__K1-AMF","round39_small_medium_V12_M3_Q30_slot08_seed1343324363.txt",1,"L0","bit_1_3","inventory_bit",0,1,1,9.9999999999999995e-08,0,1,1,0,0,1,1,0,0,0,1
"stage3_300s__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__K1-AMF","round39_small_medium_V12_M3_Q30_slot08_seed1343324363.txt",1,"L0","bit_1_4","inventory_bit",0,1,1,9.9999999999999995e-08,0,1,1,0,0,1,1,0,0,0,1
"stage3_300s__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__K1-AMF","round39_small_medium_V12_M3_Q30_slot08_seed1343324363.txt",1,"L0","bit_1_5","inventory_bit",0,1,1,9.9999999999999995e-08,0,1,1,0,0,1,1,0,0,0,1
"stage3_300s__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__K1-AMF","round39_small_medium_V12_M3_Q30_slot08_seed1343324363.txt",1,"L0","bit_2_0","inventory_bit",0,1,1,9.9999999999999995e-08,0,1,1,0,0,1,1,0,0,0,1
"stage3_300s__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__K1-AMF","round39_small_medium_V12_M3_Q30_slot08_seed1343324363.txt",1,"L0","bit_2_1","inventory_bit",0,1,1,9.9999999999999995e-08,0,1,1,0,0,1,1,0,0,0,1
"stage3_300s__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__K1-AMF","round39_small_medium_V12_M3_Q30_slot08_seed1343324363.txt",1,"L0","bit_2_2","inventory_bit",0,1,1,9.9999999999999995e-08,0,1,1,0,0,1,1,0,0,0,1
"stage3_300s__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__K1-AMF","round39_small_medium_V12_M3_Q30_slot08_seed1343324363.txt",1,"L0","bit_2_3","inventory_bit",0,1,1,9.9999999999999995e-08,0,1,1,0,0,1,1,0,0,0,1
"stage3_300s__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__K1-AMF","round39_small_medium_V12_M3_Q30_slot08_seed1343324363.txt",1,"L0","bit_2_4","inventory_bit",0,1,1,9.9999999999999995e-08,0,1,1,0,0,1,1,0,0,0,1
"stage3_300s__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__K1-AMF","round39_small_medium_V12_M3_Q30_slot08_seed1343324363.txt",1,"L0","bit_3_0","inventory_bit",0,1,1,9.9999999999999995e-08,0,1,1,0,0,1,1,0,0,0,1
"stage3_300s__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__K1-AMF","round39_small_medium_V12_M3_Q30_slot08_seed1343324363.txt",1,"L0","bit_3_1","inventory_bit",0,1,1,9.9999999999999995e-08,0,1,1,0,0,1,1,0,0,0,1
"stage3_300s__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__K1-AMF","round39_small_medium_V12_M3_Q30_slot08_seed1343324363.txt",1,"L0","bit_3_2","inventory_bit",0,1,1,9.9999999999999995e-08,0,1,1,0,0,1,1,0,0,0,1
"stage3_300s__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__K1-AMF","round39_small_medium_V12_M3_Q30_slot08_seed1343324363.txt",1,"L0","bit_3_3","inventory_bit",0,1,1,9.9999999999999995e-08,0,1,1,0,0,1,1,0,0,0,1
"stage3_300s__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__K1-AMF","round39_small_medium_V12_M3_Q30_slot08_seed1343324363.txt",1,"L0","bit_3_4","inventory_bit",0,1,1,9.9999999999999995e-08,0,1,1,0,0,1,1,0,0,0,1
"stage3_300s__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__K1-AMF","round39_small_medium_V12_M3_Q30_slot08_seed1343324363.txt",1,"L0","bit_3_5","inventory_bit",0,1,1,9.9999999999999995e-08,0,1,1,0,0,1,1,0,0,0,1
"stage3_300s__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__K1-AMF","round39_small_medium_V12_M3_Q30_slot08_seed1343324363.txt",1,"L0","bit_4_0","inventory_bit",0,1,1,9.9999999999999995e-08,0,1,1,0,0,1,1,0,0,0,1
"stage3_300s__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__K1-AMF","round39_small_medium_V12_M3_Q30_slot08_seed1343324363.txt",1,"L0","bit_4_1","inventory_bit",0,1,1,9.9999999999999995e-08,0,1,1,0,0,1,1,0,0,0,1
"stage3_300s__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__K1-AMF","round39_small_medium_V12_M3_Q30_slot08_seed1343324363.txt",1,"L0","bit_4_2","inventory_bit",0,1,1,9.9999999999999995e-08,0,1,1,0,0,1,1,0,0,0,1
"stage3_300s__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__K1-AMF","round39_small_medium_V12_M3_Q30_slot08_seed1343324363.txt",1,"L0","bit_4_3","inventory_bit",0,1,1,9.9999999999999995e-08,0,1,1,0,0,1,1,0,0,0,1
"stage3_300s__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__K1-AMF","round39_small_medium_V12_M3_Q30_slot08_seed1343324363.txt",1,"L0","bit_4_4","inventory_bit",0,1,1,9.9999999999999995e-08,0,1,1,0,0,1,1,0,0,0,1
"stage3_300s__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__K1-AMF","round39_small_medium_V12_M3_Q30_slot08_seed1343324363.txt",1,"L0","bit_5_0","inventory_bit",0,1,1,9.9999999999999995e-08,0,1,1,0,0,1,1,0,0,0,1
"stage3_300s__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__K1-AMF","round39_small_medium_V12_M3_Q30_slot08_seed1343324363.txt",1,"L0","bit_5_1","inventory_bit",0,1,1,9.9999999999999995e-08,0,1,1,0,0,1,1,0,0,0,1
"stage3_300s__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__K1-AMF","round39_small_medium_V12_M3_Q30_slot08_seed1343324363.txt",1,"L0","bit_5_2","inventory_bit",0,1,1,9.9999999999999995e-08,0,1,1,0,0,1,1,0,0,0,1
"stage3_300s__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__K1-AMF","round39_small_medium_V12_M3_Q30_slot08_seed1343324363.txt",1,"L0","bit_5_3","inventory_bit",0,1,1,9.9999999999999995e-08,0,1,1,0,0,1,1,0,0,0,1
"stage3_300s__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__K1-AMF","round39_small_medium_V12_M3_Q30_slot08_seed1343324363.txt",1,"L0","bit_5_4","inventory_bit",0,1,1,9.9999999999999995e-08,0,1,1,0,0,1,1,0,0,0,1
"stage3_300s__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__K1-AMF","round39_small_medium_V12_M3_Q30_slot08_seed1343324363.txt",1,"L0","bit_6_0","inventory_bit",0,1,1,9.9999999999999995e-08,0,1,1,0,0,1,1,0,0,0,1
"stage3_300s__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__K1-AMF","round39_small_medium_V12_M3_Q30_slot08_seed1343324363.txt",1,"L0","bit_6_1","inventory_bit",0,1,1,9.9999999999999995e-08,0,1,1,0,0,1,1,0,0,0,1
"stage3_300s__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__K1-AMF","round39_small_medium_V12_M3_Q30_slot08_seed1343324363.txt",1,"L0","bit_6_2","inventory_bit",0,1,1,9.9999999999999995e-08,0,1,1,0,0,1,1,0,0,0,1
"stage3_300s__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__K1-AMF","round39_small_medium_V12_M3_Q30_slot08_seed1343324363.txt",1,"L0","bit_6_3","inventory_bit",0,1,1,9.9999999999999995e-08,0,1,1,0,0,1,1,0,0,0,1
"stage3_300s__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__K1-AMF","round39_small_medium_V12_M3_Q30_slot08_seed1343324363.txt",1,"L0","bit_6_4","inventory_bit",0,1,1,9.9999999999999995e-08,0,1,1,0,0,1,1,0,0,0,1
"stage3_300s__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__K1-AMF","round39_small_medium_V12_M3_Q30_slot08_seed1343324363.txt",1,"L0","bit_6_5","inventory_bit",0,1,1,9.9999999999999995e-08,0,1,1,0,0,1,1,0,0,0,1
"stage3_300s__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__K1-AMF","round39_small_medium_V12_M3_Q30_slot08_seed1343324363.txt",1,"L0","bit_7_0","inventory_bit",0,1,1,9.9999999999999995e-08,0,1,1,0,0,1,1,0,0,0,1
"stage3_300s__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__K1-AMF","round39_small_medium_V12_M3_Q30_slot08_seed1343324363.txt",1,"L0","bit_7_1","inventory_bit",0,1,1,9.9999999999999995e-08,0,1,1,0,0,1,1,0,0,0,1
"stage3_300s__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__K1-AMF","round39_small_medium_V12_M3_Q30_slot08_seed1343324363.txt",1,"L0","bit_7_2","inventory_bit",0,1,1,9.9999999999999995e-08,0,1,1,0,0,1,1,0,0,0,1
"stage3_300s__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__K1-AMF","round39_small_medium_V12_M3_Q30_slot08_seed1343324363.txt",1,"L0","bit_7_3","inventory_bit",0,1,1,9.9999999999999995e-08,0,1,1,0,0,1,1,0,0,0,1
"stage3_300s__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__K1-AMF","round39_small_medium_V12_M3_Q30_slot08_seed1343324363.txt",1,"L0","bit_7_4","inventory_bit",0,1,1,9.9999999999999995e-08,0,1,1,0,0,1,1,0,0,0,1
"stage3_300s__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__K1-AMF","round39_small_medium_V12_M3_Q30_slot08_seed1343324363.txt",1,"L0","bit_7_5","inventory_bit",0,1,1,9.9999999999999995e-08,0,1,1,0,0,1,1,0,0,0,1
"stage3_300s__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__K1-AMF","round39_small_medium_V12_M3_Q30_slot08_seed1343324363.txt",1,"L0","bit_8_0","inventory_bit",0,1,1,9.9999999999999995e-08,0,1,1,0,0,1,1,0,0,0,1
"stage3_300s__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__K1-AMF","round39_small_medium_V12_M3_Q30_slot08_seed1343324363.txt",1,"L0","bit_8_1","inventory_bit",0,1,1,9.9999999999999995e-08,0,1,1,0,0,1,1,0,0,0,1
"stage3_300s__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__K1-AMF","round39_small_medium_V12_M3_Q30_slot08_seed1343324363.txt",1,"L0","bit_8_2","inventory_bit",0,1,1,9.9999999999999995e-08,0,1,1,0,0,1,1,0,0,0,1
"stage3_300s__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__K1-AMF","round39_small_medium_V12_M3_Q30_slot08_seed1343324363.txt",1,"L0","bit_8_3","inventory_bit",0,1,1,9.9999999999999995e-08,0,1,1,0,0,1,1,0,0,0,1
"stage3_300s__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__K1-AMF","round39_small_medium_V12_M3_Q30_slot08_seed1343324363.txt",1,"L0","bit_8_4","inventory_bit",0,1,1,9.9999999999999995e-08,0,1,1,0,0,1,1,0,0,0,1
"stage3_300s__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__K1-AMF","round39_small_medium_V12_M3_Q30_slot08_seed1343324363.txt",1,"L0","bit_8_5","inventory_bit",0,1,1,9.9999999999999995e-08,0,1,1,0,0,1,1,0,0,0,1
"stage3_300s__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__K1-AMF","round39_small_medium_V12_M3_Q30_slot08_seed1343324363.txt",1,"L0","bit_9_0","inventory_bit",0,1,1,9.9999999999999995e-08,0,1,1,0,0,1,1,0,0,0,1
"stage3_300s__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__K1-AMF","round39_small_medium_V12_M3_Q30_slot08_seed1343324363.txt",1,"L0","bit_9_1","inventory_bit",0,1,1,9.9999999999999995e-08,0,1,1,0,0,1,1,0,0,0,1
"stage3_300s__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__K1-AMF","round39_small_medium_V12_M3_Q30_slot08_seed1343324363.txt",1,"L0","bit_9_2","inventory_bit",0,1,1,9.9999999999999995e-08,0,1,1,0,0,1,1,0,0,0,1
"stage3_300s__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__K1-AMF","round39_small_medium_V12_M3_Q30_slot08_seed1343324363.txt",1,"L0","bit_9_3","inventory_bit",0,1,1,9.9999999999999995e-08,0,1,1,0,0,1,1,0,0,0,1
"stage3_300s__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__K1-AMF","round39_small_medium_V12_M3_Q30_slot08_seed1343324363.txt",1,"L0","bit_9_4","inventory_bit",0,1,1,9.9999999999999995e-08,0,1,1,0,0,1,1,0,0,0,1
"stage3_300s__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__K1-AMF","round39_small_medium_V12_M3_Q30_slot08_seed1343324363.txt",1,"L0","d_0_1","drop_movement",0,9,9,9.9999999999999995e-08,0,9,9,0,0,9,9,0,0,0,1
"stage3_300s__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__K1-AMF","round39_small_medium_V12_M3_Q30_slot08_seed1343324363.txt",1,"L0","d_0_10","drop_movement",0,30,30,9.9999999999999995e-08,0,30,30,0,0,30,30,0,0,0,1
"stage3_300s__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__K1-AMF","round39_small_medium_V12_M3_Q30_slot08_seed1343324363.txt",1,"L0","d_0_11","drop_movement",0,20,20,9.9999999999999995e-08,0,20,20,0,0,20,20,0,0,0,1
"stage3_300s__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__K1-AMF","round39_small_medium_V12_M3_Q30_slot08_seed1343324363.txt",1,"L0","d_0_12","drop_movement",0,15,15,9.9999999999999995e-08,0,15,15,0,0,15,15,0,0,0,1
"stage3_300s__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__K1-AMF","round39_small_medium_V12_M3_Q30_slot08_seed1343324363.txt",1,"L0","d_0_2","drop_movement",0,15,15,9.9999999999999995e-08,0,15,15,0,0,15,15,0,0,0,1
"stage3_300s__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__K1-AMF","round39_small_medium_V12_M3_Q30_slot08_seed1343324363.txt",1,"L0","d_0_3","drop_movement",0,20,20,9.9999999999999995e-08,0,20,20,0,0,20,20,0,0,0,1
"stage3_300s__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__K1-AMF","round39_small_medium_V12_M3_Q30_slot08_seed1343324363.txt",1,"L0","d_0_4","drop_movement",0,16,16,9.9999999999999995e-08,0,16,16,0,0,16,16,0,0,0,1
"stage3_300s__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__K1-AMF","round39_small_medium_V12_M3_Q30_slot08_seed1343324363.txt",1,"L0","d_0_5","drop_movement",0,18,18,9.9999999999999995e-08,0,18,18,0,0,18,18,0,0,0,1
"stage3_300s__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__K1-AMF","round39_small_medium_V12_M3_Q30_slot08_seed1343324363.txt",1,"L0","d_0_6","drop_movement",0,20,20,9.9999999999999995e-08,0,20,20,0,0,20,20,0,0,0,1
"stage3_300s__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__K1-AMF","round39_small_medium_V12_M3_Q30_slot08_seed1343324363.txt",1,"L0","d_0_7","drop_movement",0,30,30,9.9999999999999995e-08,0,30,30,0,0,30,30,0,0,0,1
"stage3_300s__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__K1-AMF","round39_small_medium_V12_M3_Q30_slot08_seed1343324363.txt",1,"L0","d_0_8","drop_movement",0,29,29,9.9999999999999995e-08,0,29,29,0,0,29,29,0,0,0,1
"stage3_300s__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__K1-AMF","round39_small_medium_V12_M3_Q30_slot08_seed1343324363.txt",1,"L0","d_0_9","drop_movement",0,1,1,9.9999999999999995e-08,0,1,1,0,0,1,1,0,0,0,1
"stage3_300s__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__K1-AMF","round39_small_medium_V12_M3_Q30_slot08_seed1343324363.txt",1,"L0","d_1_1","drop_movement",0,9,9,9.9999999999999995e-08,0,9,9,0,0,9,9,0,0,0,1
"stage3_300s__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__K1-AMF","round39_small_medium_V12_M3_Q30_slot08_seed1343324363.txt",1,"L0","d_1_10","drop_movement",0,30,30,9.9999999999999995e-08,0,30,30,0,0,30,30,0,0,0,1
"stage3_300s__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__K1-AMF","round39_small_medium_V12_M3_Q30_slot08_seed1343324363.txt",1,"L0","d_1_11","drop_movement",0,20,20,9.9999999999999995e-08,0,20,20,0,0,20,20,0,0,0,1
"stage3_300s__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__K1-AMF","round39_small_medium_V12_M3_Q30_slot08_seed1343324363.txt",1,"L0","d_1_12","drop_movement",0,15,15,9.9999999999999995e-08,0,15,15,0,0,15,15,0,0,0,1
"stage3_300s__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__K1-AMF","round39_small_medium_V12_M3_Q30_slot08_seed1343324363.txt",1,"L0","d_1_2","drop_movement",0,15,15,9.9999999999999995e-08,0,15,15,0,0,15,15,0,0,0,1
"stage3_300s__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__K1-AMF","round39_small_medium_V12_M3_Q30_slot08_seed1343324363.txt",1,"L0","d_1_3","drop_movement",0,20,20,9.9999999999999995e-08,0,20,20,0,0,20,20,0,0,0,1
"stage3_300s__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__K1-AMF","round39_small_medium_V12_M3_Q30_slot08_seed1343324363.txt",1,"L0","d_1_4","drop_movement",0,16,16,9.9999999999999995e-08,0,16,16,0,0,16,16,0,0,0,1
"stage3_300s__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__K1-AMF","round39_small_medium_V12_M3_Q30_slot08_seed1343324363.txt",1,"L0","d_1_5","drop_movement",0,18,18,9.9999999999999995e-08,0,18,18,0,0,18,18,0,0,0,1
