leaf_id,solve_kind,native_status,optimize_return_code,global_deadline_remaining_at_launch,solver_runtime,work,nodes,simplex_iterations,barrier_iterations,memory_gb,model_sha256,in_memory_model_reused,integer_domain_restored,basis_reuse_status,native_log
L0,LP,"OPTIMAL",0,34.8859,0.541,1.66031,0,5447,0,0.0291846,48b20f554fd5bde4f9072b1ab5ded8d33ab8ff8dcc6e48bae7ef9661380515de,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\development\moderate_seed3302__c4_candidate__60s\external\native_logs\L0_lp.gurobi.log"
L0.0,LP,"OPTIMAL",0,34.2003,0.175,0.497055,0,2242,0,0.0311516,968862717261ef42c79f42ec113357c55dbe8e9960a86dcbca7580f0e2979849,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\development\moderate_seed3302__c4_candidate__60s\external\native_logs\L0.0_lp.gurobi.log"
L0.1,LP,"OPTIMAL",0,33.8757,0.541,1.71061,0,5313,0,0.0331367,1bd41b80e2e5d5c9f8ad8b243099c532c5055415843bc0b4cc4d26360965cc72,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\development\moderate_seed3302__c4_candidate__60s\external\native_logs\L0.1_lp.gurobi.log"
L1,LP,"OPTIMAL",0,33.1875,0.342,1.00512,0,4032,0,0.0331367,0d802d9d4ac3c0f0b4089608afe4e385ee6f99bc6a5abe449fd6d4a1485ec48c,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\development\moderate_seed3302__c4_candidate__60s\external\native_logs\L1_lp.gurobi.log"
L1.0,LP,"OPTIMAL",0,32.6951,0.349,1.02794,0,4074,0,0.0348928,ac500330cf660672b542e3959ffaeed1ad29ded434de2e438a5cead9ea8a4acf,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\development\moderate_seed3302__c4_candidate__60s\external\native_logs\L1.0_lp.gurobi.log"
L1.1,LP,"OPTIMAL",0,32.1998,0.355,1.07981,0,4389,0,0.0367014,47ff1570ee5cb12f39c1aded172a146b86ee324c97b401b870bde1639a5579f6,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\development\moderate_seed3302__c4_candidate__60s\external\native_logs\L1.1_lp.gurobi.log"
L2,LP,"OPTIMAL",0,31.6962,0.342,1.01876,0,4577,0,0.0367014,9c52b835d134f9a443f4ff0f37e9627870cb536022d691091ea7f3789de078f0,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\development\moderate_seed3302__c4_candidate__60s\external\native_logs\L2_lp.gurobi.log"
L2.0,LP,"OPTIMAL",0,31.2055,0.34,1.04019,0,4978,0,0.0385639,238d578d85df1074f16d2ae368965a2db7962b3d4dbbd0ab3294c847286d0414,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\development\moderate_seed3302__c4_candidate__60s\external\native_logs\L2.0_lp.gurobi.log"
L2.1,LP,"OPTIMAL",0,30.7152,0.261,0.755852,0,3663,0,0.0404271,45ef99e46b0d228d20a17b2329ab5f6e6e298b1b645db22f127cd869678f34e3,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\development\moderate_seed3302__c4_candidate__60s\external\native_logs\L2.1_lp.gurobi.log"
L0.0.0,LP,"OPTIMAL",0,30.3057,0.194,0.580951,0,2321,0,0.0404929,73338be5a64e3c510b753307b62efc3ec1ec8d99f2c946c855d5a1fa5842796c,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\development\moderate_seed3302__c4_candidate__60s\external\native_logs\L0.0.0_lp.gurobi.log"
