run_id,parent_uid,parent_parent_uid,parent_native_depth,parent_gini_generation,child_gini_generation,parent_gamma_L,parent_gamma_U,split,parent_relaxation,lower_uid,lower_gamma_L,lower_gamma_U,lower_estimate,lower_gamma_floor,lower_weighted_penalty_lb,lower_domain_estimate,lower_lift,lower_station_deviation_lbs,upper_uid,upper_gamma_L,upper_gamma_U,upper_estimate,upper_gamma_floor,upper_weighted_penalty_lb,upper_domain_estimate,upper_lift,upper_station_deviation_lbs,estimate_mode,sibling_discriminated,creation_time,creation_node_count,open_nodes,simplex_iterations,validity_status,failure_reason
gate__moderate_seed3302__baseline__presolve_off__30s,0,-1,0,0,1,0,0.19563620654899999,0.097818103274506185,0.10452159720830237,1,0,0.097818103274506185,0.10452159720830237,0,0,0,0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,2,0.097818103274506185,0.19563620654899999,0.10452159720830237,0.097818103274506185,0,0.097818103274506185,0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,parent-copy,false,4.0398139000000004,0,1,3378,passed,
gate__moderate_seed3302__baseline__presolve_off__30s,1,0,1,1,2,0,0.097818103274506185,0.048909051637253093,0.10637772460564154,3,0,0.048909051637253093,0.10637772460564154,0,0,0,0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,4,0.048909051637253093,0.097818103274506185,0.10637772460564154,0.048909051637253093,0,0.048909051637253093,0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,parent-copy,false,4.1616565999999997,1,2,3378,passed,
gate__moderate_seed3302__baseline__presolve_off__30s,2,0,1,1,2,0.097818103274506185,0.19563620654899999,0.14672715491175928,0.1674400374725126,5,0.097818103274506185,0.14672715491175928,0.1674400374725126,0.097818103274506185,0,0.097818103274506185,0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,6,0.14672715491175928,0.19563620654899999,0.1674400374725126,0.14672715491175928,0,0.14672715491175928,0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,parent-copy,false,4.4462022000000001,2,3,3846,passed,
gate__moderate_seed3302__baseline__presolve_off__30s,3,1,2,2,3,0,0.048909051637253093,0.024454525818626546,0.11570815879726412,7,0,0.024454525818626546,0.11570815879726412,0,0,0,0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,8,0.024454525818626546,0.048909051637253093,0.11570815879726412,0.024454525818626546,0,0.024454525818626546,0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,parent-copy,false,4.7512137000000001,3,4,5696,passed,
gate__moderate_seed3302__baseline__presolve_off__30s,4,1,2,2,3,0.048909051637253093,0.097818103274506185,0.073363577455879639,0.13652107918095793,9,0.048909051637253093,0.073363577455879639,0.13652107918095793,0.048909051637253093,0,0.048909051637253093,0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,10,0.073363577455879639,0.097818103274506185,0.13652107918095793,0.073363577455879639,0,0.073363577455879639,0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,parent-copy,false,4.9326692999999997,4,5,7129,passed,
gate__moderate_seed3302__baseline__presolve_off__30s,7,3,3,3,4,0,0.024454525818626546,0.012227262909313273,0.12799242168751812,11,0,0.012227262909313273,0.12799242168751812,0,0,0,0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,12,0.012227262909313273,0.024454525818626546,0.12799242168751812,0.012227262909313273,0,0.012227262909313273,0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,parent-copy,false,5.7517047000000003,5,6,8164,passed,
gate__moderate_seed3302__baseline__presolve_off__30s,8,3,3,3,4,0.024454525818626546,0.048909051637253093,0.036681788727939819,0.12860503153304129,13,0.024454525818626546,0.036681788727939819,0.12860503153304129,0.024454525818626546,0,0.024454525818626546,0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,14,0.036681788727939819,0.048909051637253093,0.12860503153304129,0.036681788727939819,0,0.036681788727939819,0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,parent-copy,false,6.3858994999999998,6,7,12338,passed,
gate__moderate_seed3302__baseline__presolve_off__30s,11,7,4,4,5,0,0.012227262909313273,0.0061136314546566366,0.146622295695681,15,0,0.0061136314546566366,0.146622295695681,0,0,0,0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,16,0.0061136314546566366,0.012227262909313273,0.146622295695681,0.0061136314546566366,0,0.0061136314546566366,0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,parent-copy,false,6.6079742000000001,7,8,15744,passed,
gate__moderate_seed3302__baseline__presolve_off__30s,12,7,4,4,5,0.012227262909313273,0.024454525818626546,0.01834089436396991,0.13398195593736795,17,0.012227262909313273,0.01834089436396991,0.13398195593736795,0.012227262909313273,0,0.012227262909313273,0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,18,0.01834089436396991,0.024454525818626546,0.13398195593736795,0.01834089436396991,0,0.01834089436396991,0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,parent-copy,false,6.8095901000000003,8,9,15925,passed,
gate__moderate_seed3302__baseline__presolve_off__30s,17,12,5,5,6,0.012227262909313273,0.01834089436396991,0.015284078636641591,0.14120631665627953,19,0.012227262909313273,0.015284078636641591,0.14120631665627953,0.012227262909313273,0,0.012227262909313273,0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,20,0.015284078636641591,0.01834089436396991,0.14120631665627953,0.015284078636641591,0,0.015284078636641591,0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,parent-copy,false,7.1290125,9,10,16044,passed,
