elapsed_seconds,event,algorithm_preset,column_tracks,rmp_column_space,relaxed_columns_in_rmp,pricing_engine,large_instance_mode,station_set_backend,incumbent_UB,global_LB,gap,unresolved_intervals,global_min_lb_interval_id,global_min_lb_interval_range,global_min_lb_source,open_nodes,route_pool_columns_after_dominance,route_pool_best_incumbent,focused_intensification_passes,last_LB_improvement_time,last_UB_improvement_time,bound_time_seconds,master_time_seconds,pricing_time_seconds,columns,nodes
0.0007136,initial_empty_incumbent,paper-gf-tailored-bc,elementary-only,elementary,false,exact-label,off,uint64,4.01813657439,0,1,0,-1,"","seed_initial",0,0,0,0,0.0007136,0.0007136,0,0,0,0,0
20.0103803,initial_after_seed,paper-gf-tailored-bc,elementary-only,elementary,false,exact-label,off,uint64,0.600704436685,0.31574776659,0.474370843117,4,0,"[0,0.150176]",cheap_projection_bound,0,3,0.600704436685,0,20.0103803,20.0103803,0,0,0,0,0
67.5102158,interval_relaxation_0,paper-gf-tailored-bc,elementary-only,elementary,false,exact-label,off,uint64,0.600704436685,0.31574776659,0.474370843117,4,0,"[0,0.150176]",cheap_projection_bound,0,3,0.600704436685,0,20.0103803,20.0103803,47.4996198,0,0,0,0
112.3914277,interval_relaxation_1,paper-gf-tailored-bc,elementary-only,elementary,false,exact-label,off,uint64,0.600704436685,0.31574776659,0.474370843117,4,0,"[0,0.150176]",cheap_projection_bound,1,3,0.600704436685,0,20.0103803,20.0103803,92.3807732,0,0,0,0
112.3917495,interval_relaxation_3,paper-gf-tailored-bc,elementary-only,elementary,false,exact-label,off,uint64,0.600704436685,0.31574776659,0.474370843117,3,0,"[0,0.150176]",cheap_projection_bound,2,3,0.600704436685,0,20.0103803,20.0103803,92.3810494,0,0,0,0
128.4318179,interval_relaxation_2,paper-gf-tailored-bc,elementary-only,elementary,false,exact-label,off,uint64,0.600704436685,0.31574776659,0.474370843117,2,0,"[0,0.150176]",cheap_projection_bound,2,3,0.600704436685,0,20.0103803,20.0103803,108.4210796,0,0,0,0
147.1437557,adaptive_split_child_4,paper-gf-tailored-bc,elementary-only,elementary,false,exact-label,off,uint64,0.600704436685,0.450176109171,0.250586342169,1,1,"[0.150176,0.300352]",cheap_projection_bound,1,3,0.600704436685,0,147.1437557,20.0103803,127.1329159,0,0,0,0
193.2007983,adaptive_split_child_5,paper-gf-tailored-bc,elementary-only,elementary,false,exact-label,off,uint64,0.600704436685,0.31574776659,0.474370843117,2,5,"[0.0750881,0.150176]",adaptive_split_inherited_cheap_projection_bound,2,3,0.600704436685,0,147.1437557,20.0103803,173.1898938,0,0,0,0
212.2849706,adaptive_split_child_6,paper-gf-tailored-bc,elementary-only,elementary,false,exact-label,off,uint64,0.600704436685,0.31574776659,0.474370843117,2,6,"[0.0750881,0.112632]",adaptive_split_inherited_adaptive_split_inherited_cheap_projection_bound,2,3,0.600704436685,0,147.1437557,20.0103803,192.273966,0,0,0,0
212.2850099,adaptive_split_child_7,paper-gf-tailored-bc,elementary-only,elementary,false,exact-label,off,uint64,0.600704436685,0.31574776659,0.474370843117,3,6,"[0.0750881,0.112632]",adaptive_split_inherited_adaptive_split_inherited_cheap_projection_bound,3,3,0.600704436685,0,147.1437557,20.0103803,192.273966,0,0,0,0
212.2850666,route_pool_before_final_summary,paper-gf-tailored-bc,elementary-only,elementary,false,exact-label,off,uint64,0.600704436685,0.31574776659,0.474370843117,3,6,"[0.0750881,0.112632]",adaptive_split_inherited_adaptive_split_inherited_cheap_projection_bound,3,3,0.600704436685,0,147.1437557,20.0103803,192.273966,0,0,0,0
212.2851137,final_summary,paper-gf-tailored-bc,elementary-only,elementary,false,exact-label,off,uint64,0.600704436685,0.31574776659,0.474370843117,3,6,"[0.0750881,0.112632]",adaptive_split_inherited_adaptive_split_inherited_cheap_projection_bound,3,3,0.600704436685,0,147.1437557,20.0103803,192.273966,0,0,0,0
