leaf_id,parent_id,depth,gamma_L,gamma_U,terminal_valid,optimal,infeasible,bound_available,lower_bound,native_status,work,telemetry_seconds
L0,"",0,0,0.17986132278846101,1,0,1,0,0,"INFEASIBLE",0.068085667750928919,0.099924100000000002
L1,"",0,0.17986132278846101,0.35972264557692202,1,1,0,1,0.48677596903067211,"OPTIMAL",0.16202315002034828,0.2188572
L2,"",0,0.35972264557692202,0.53958396836538303,1,1,0,1,0.63459849009761482,"OPTIMAL",0.17454737455486236,0.34340700000000002
L3,"",0,0.53958396836538303,0.71944529115384404,1,0,1,0,0,"INFEASIBLE",0.0095414749968559254,0.77061670000000004
L1.0,"L1",1,0.17986132278846101,0.26979198418269151,1,1,0,1,0.50991723182676818,"OPTIMAL",0.1342173534873525,0.88352470000000005
L1.1,"L1",1,0.26979198418269151,0.35972264557692202,1,1,0,1,0.55838948654749798,"OPTIMAL",0.12809207163411832,0.99656330000000004
L2.0,"L2",1,0.35972264557692202,0.44965330697115252,1,1,0,1,0.63459849009761471,"OPTIMAL",0.14688388097782942,24.756704299999999
L2.1,"L2",1,0.44965330697115252,0.53958396836538303,1,0,1,0,0,"INFEASIBLE",0.10157212772549035,24.8548361
L2.0.0,"L2.0",2,0.35972264557692202,0.4046879762740373,1,1,0,1,0.63459849009761471,"OPTIMAL",0.13821869350552851,24.9624861
L2.0.1,"L2.0",2,0.4046879762740373,0.44965330697115252,1,1,0,1,0.67650007646399657,"OPTIMAL",0.11731451600067432,25.063988500000001
