leaf_id,parent_id,depth,gamma_L,gamma_U,terminal_valid,optimal,infeasible,bound_available,lower_bound,native_status,work,telemetry_seconds
L0,"",0,0,0.089300145802103881,1,0,1,0,0,"INFEASIBLE",0.17199923510163037,0.1680789
L1,"",0,0.089300145802103881,0.17860029160420776,1,1,0,1,0.27726096936095629,"OPTIMAL",0.17555800061836424,0.33250269999999998
L1.0,"L1",1,0.089300145802103881,0.13395021870315582,1,0,1,0,0,"INFEASIBLE",0.13652589321875658,0.48249890000000001
L1.1,"L1",1,0.13395021870315582,0.17860029160420776,1,1,0,1,0.29296125728720568,"OPTIMAL",0.19654382498661477,0.64824130000000002
L2,"",0,0.17860029160420776,0.26790043740631164,1,1,0,1,0.29424322429778327,"OPTIMAL",0.20622882313992469,0.81936220000000004
L2.0,"L2",1,0.17860029160420776,0.2232503645052597,1,1,0,1,0.2957288394563683,"OPTIMAL",0.19439865000503831,0.98524900000000004
L2.1,"L2",1,0.2232503645052597,0.26790043740631164,1,1,0,1,0.32304981383080583,"OPTIMAL",0.20738895353203288,1.1526599
L3,"",0,0.26790043740631164,0.35720058320841552,1,1,0,1,0.35403537724225576,"OPTIMAL",0.17539664207825542,1.3130257000000001
L3.0,"L3",1,0.26790043740631164,0.31255051030736358,1,1,0,1,0.35403537724225576,"OPTIMAL",0.1810949136233885,1.4720302000000001
L3.1,"L3",1,0.31255051030736358,0.35720058320841552,1,0,1,0,0,"INFEASIBLE",0.16834271187891281,1.6300372999999999
L1.1.0,"L1.1",2,0.13395021870315582,0.15627525515368179,1,0,1,0,0,"INFEASIBLE",0.16047072732764586,1.7852722000000001
L1.1.1,"L1.1",2,0.15627525515368179,0.17860029160420776,1,1,0,1,0.30083329195246711,"OPTIMAL",0.17038939043684559,1.9443353999999999
L2.0.0,"L2.0",2,0.17860029160420776,0.20092532805473373,1,1,0,1,0.29768270983849127,"OPTIMAL",0.2062929770760919,2.1123881999999998
L2.0.1,"L2.0",2,0.20092532805473373,0.2232503645052597,1,1,0,1,0.30848252875221932,"OPTIMAL",0.16126763261559418,2.2720112000000001
L2.0.0.0,"L2.0.0",3,0.17860029160420776,0.18976280982947075,1,1,0,1,0.29981850337858001,"OPTIMAL",0.1879647402883626,2.4359777
L2.0.0.1,"L2.0.0",3,0.18976280982947075,0.20092532805473373,1,1,0,1,0.30329017714776058,"OPTIMAL",0.17485223982915932,2.5964928
