telemetry_seconds,event,leaf_id,gamma_L,gamma_U,status,global_lb,verified_ub,detail
0.445342,lp_complete,L0,0,0.0268132,optimal,0.00169257,0.107253,"complete_lp_relaxation"
1.24241,atomic_split,L0,0,0.0268132,replaced,0.00172796,0.107253,"strict_child_lp_bound_improvement"
2.04473,atomic_split,L0.0,0,0.0134066,replaced,0.00203919,0.107253,"strict_child_lp_bound_improvement"
2.86323,atomic_split,L0.0.0,0,0.0067033,replaced,0.00463663,0.107253,"child_lp_infeasible"
3.70659,atomic_split,L0.0.0.1,0.00335165,0.0067033,replaced,0.00473699,0.107253,"strict_child_lp_bound_improvement"
4.52997,atomic_split,L0.0.0.1.0,0.00335165,0.00502747,replaced,0.00536582,0.107253,"child_lp_infeasible"
5.34725,atomic_split,L0.0.0.1.0.1,0.00418956,0.00502747,replaced,0.00543793,0.107253,"strict_child_lp_bound_improvement"
6.15013,atomic_split,L0.0.0.1.0.1.0,0.00418956,0.00460852,replaced,0.00556306,0.107253,"strict_child_lp_bound_improvement"
7.0133,atomic_split,L0.0.0.1.0.1.0.1,0.00439904,0.00460852,replaced,0.00562761,0.107253,"strict_child_lp_bound_improvement"
7.45543,terminal_mip_complete,L0.0.0.1.0.1.0.1.0,0.00439904,0.00450378,"INFEASIBLE",0.00563634,0.107253,"native_terminal_mip_infeasible"
7.88037,terminal_mip_complete,L0.0.0.1.0.1.0.1.1,0.00450378,0.00460852,"INFEASIBLE",0.00573039,0.107253,"native_terminal_mip_infeasible"
9.12206,terminal_mip_complete,L0.0.0.1.0.1.1,0.00460852,0.00502747,"INFEASIBLE",0.0061493,0.107253,"native_terminal_mip_infeasible"
10.3915,terminal_mip_complete,L0.0.0.1.1,0.00502747,0.0067033,"INFEASIBLE",0.00755046,0.107253,"native_terminal_mip_infeasible"
11.2135,atomic_split,L0.0.0.1.0.1.0.0,0.00418956,0.00439904,replaced,0.00758061,0.107253,"strict_child_lp_bound_improvement"
11.673,terminal_mip_complete,L0.0.0.1.0.1.0.0.1,0.0042943,0.00439904,"INFEASIBLE",0.00782531,0.107253,"native_terminal_mip_infeasible"
13.1587,terminal_mip_complete,L0.0.1,0.0067033,0.0134066,"INFEASIBLE",0.00963348,0.107253,"native_terminal_mip_infeasible"
13.6139,terminal_mip_complete,L0.0.0.1.0.1.0.0.0,0.00418956,0.0042943,"INFEASIBLE",0.0145284,0.107253,"native_terminal_mip_infeasible"
15.9893,terminal_mip_complete,L0.1,0.0134066,0.0268132,"INFEASIBLE",0.0268132,0.107253,"native_terminal_mip_infeasible"
16.4177,lp_complete,L1,0.0268132,0.0536264,optimal,0.027935,0.107253,"complete_lp_relaxation"
