leaf_id,solve_kind,native_status,optimize_return_code,global_deadline_remaining_at_launch,solver_runtime,work,nodes,simplex_iterations,barrier_iterations,memory_gb,model_sha256,in_memory_model_reused,integer_domain_restored,basis_reuse_status,native_log
L0,LP,"INFEASIBLE",0,3582.95,0.0249999,0.0652961,0,161,0,0.0136104,c72d60c7fc999d30f9385e18b0e594700e12deec4d8aa9c9c420373e98ebe51d,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_c6_documentation_hga_round34\runs\repeat__round33_v10_high_imbalance_M3_Q30_seed1765289896__c6_hga_full__repeat1__3600s\external\native_logs\L0_lp.gurobi.log"
L1,LP,"OPTIMAL",0,3582.84,0.056,0.155031,0,1328,0,0.0144173,15a01c08f6499c6aff98419669f65770c5428274d1747f7a6ab165838b85cf93,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_c6_documentation_hga_round34\runs\repeat__round33_v10_high_imbalance_M3_Q30_seed1765289896__c6_hga_full__repeat1__3600s\external\native_logs\L1_lp.gurobi.log"
L2,LP,"OPTIMAL",0,3582.65,0.0880001,0.267299,0,1939,0,0.0154577,87caf4ab4906c600e5dcd13abf3990dd162653a9ad9965f867b575281d5b932f,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_c6_documentation_hga_round34\runs\repeat__round33_v10_high_imbalance_M3_Q30_seed1765289896__c6_hga_full__repeat1__3600s\external\native_logs\L2_lp.gurobi.log"
L3,LP,"INFEASIBLE",0,3582.48,0.000999928,0.00121349,0,0,0,0.0154577,90ccce13921e0b6070a7b966c71e6bdec62935c0ac8a58addd9c69bb30376b3e,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_c6_documentation_hga_round34\runs\repeat__round33_v10_high_imbalance_M3_Q30_seed1765289896__c6_hga_full__repeat1__3600s\external\native_logs\L3_lp.gurobi.log"
L1,NEXT_LEAF_TARGET_MIP,"INTERRUPTED",0,3582.45,11.585,22.5763,693,108736,0,0.0471415,15a01c08f6499c6aff98419669f65770c5428274d1747f7a6ab165838b85cf93,1,0,"not_requested","E:\codes\ExactEBRP\results\gf_c6_documentation_hga_round34\runs\repeat__round33_v10_high_imbalance_M3_Q30_seed1765289896__c6_hga_full__repeat1__3600s\external\native_logs\L1_c6_1_next_leaf_target_mip.gurobi.log"
L2,NEXT_LEAF_TARGET_MIP,"INTERRUPTED",0,3570.86,2.673,5.28479,51,19382,0,0.0474644,87caf4ab4906c600e5dcd13abf3990dd162653a9ad9965f867b575281d5b932f,1,0,"not_requested","E:\codes\ExactEBRP\results\gf_c6_documentation_hga_round34\runs\repeat__round33_v10_high_imbalance_M3_Q30_seed1765289896__c6_hga_full__repeat1__3600s\external\native_logs\L2_c6_1_next_leaf_target_mip.gurobi.log"
L1.0,LP,"INFEASIBLE",0,3568.11,0.0250001,0.073346,0,312,0,0.0474644,dd95b138709e78a7562326f2ab4541b8c41dd6b279a6b70e7ae26e5cfabfb310,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_c6_documentation_hga_round34\runs\repeat__round33_v10_high_imbalance_M3_Q30_seed1765289896__c6_hga_full__repeat1__3600s\external\native_logs\L1.0_lp.gurobi.log"
L1.1,LP,"OPTIMAL",0,3568,0.0450001,0.133904,0,816,0,0.0474644,90daf67d2b1c5e5612c465848308d46866beac11d1896021ef5b13f1fcd877dd,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_c6_documentation_hga_round34\runs\repeat__round33_v10_high_imbalance_M3_Q30_seed1765289896__c6_hga_full__repeat1__3600s\external\native_logs\L1.1_lp.gurobi.log"
L1.1,NEXT_LEAF_TARGET_MIP,"INFEASIBLE",0,3567.94,37.311,71.2127,5063,561830,0,0.0665438,90daf67d2b1c5e5612c465848308d46866beac11d1896021ef5b13f1fcd877dd,1,0,"not_requested","E:\codes\ExactEBRP\results\gf_c6_documentation_hga_round34\runs\repeat__round33_v10_high_imbalance_M3_Q30_seed1765289896__c6_hga_full__repeat1__3600s\external\native_logs\L1.1_c6_1_next_leaf_target_mip.gurobi.log"
L2.0,LP,"OPTIMAL",0,3530.55,0.0650001,0.187345,0,1319,0,0.0665438,0ef12c4cd6cd25b0d625b95cce7d5d4d12141651ae84773be1ee1b4895e49b84,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_c6_documentation_hga_round34\runs\repeat__round33_v10_high_imbalance_M3_Q30_seed1765289896__c6_hga_full__repeat1__3600s\external\native_logs\L2.0_lp.gurobi.log"
L2.1,LP,"OPTIMAL",0,3530.4,0.043,0.130349,0,731,0,0.0665438,4f0f328ceab7cff6a3d763bd2706f78d83ca353848a66c0bcce9fed355443d03,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_c6_documentation_hga_round34\runs\repeat__round33_v10_high_imbalance_M3_Q30_seed1765289896__c6_hga_full__repeat1__3600s\external\native_logs\L2.1_lp.gurobi.log"
L2,MIP,"OPTIMAL",0,3530.33,22.213,40.7785,3157,193195,0,0.0665438,87caf4ab4906c600e5dcd13abf3990dd162653a9ad9965f867b575281d5b932f,1,0,"not_requested","E:\codes\ExactEBRP\results\gf_c6_documentation_hga_round34\runs\repeat__round33_v10_high_imbalance_M3_Q30_seed1765289896__c6_hga_full__repeat1__3600s\external\native_logs\L2_terminal_mip.gurobi.log"
