leaf_id,solve_kind,native_status,optimize_return_code,global_deadline_remaining_at_launch,solver_runtime,work,nodes,simplex_iterations,barrier_iterations,memory_gb,model_sha256,in_memory_model_reused,integer_domain_restored,basis_reuse_status,native_log
L0,LP,"INFEASIBLE",0,242.813,31.694,98.1877,0,44981,0,0.136081,ff293d90da70de0a009c50fbc6a8b3b51246c0c4c57e0ff8971ea58c093fee42,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\runs\stage1__moderate_seed6301__c5_candidate__300s\external\native_logs\L0_lp.gurobi.log"
L1,LP,"OPTIMAL",0,209.635,3.43,11.5601,0,10089,0,0.234179,936373952522eddb429b427b9e0f5d03a1ce13279b2de4b47351d290344bad21,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\runs\stage1__moderate_seed6301__c5_candidate__300s\external\native_logs\L1_lp.gurobi.log"
L1.0,LP,"OPTIMAL",0,204.726,4.794,15.7147,0,13118,0,0.249824,827cc58716719a894011d05d81812fd11658e13d1d0ec6d833478b88de0accea,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\runs\stage1__moderate_seed6301__c5_candidate__300s\external\native_logs\L1.0_lp.gurobi.log"
L1.1,LP,"OPTIMAL",0,198.447,3.528,11.608,0,10759,0,0.265472,3721f7bb9686ed26ec4f2444ce798042177d304ed78faa29e22b620c51362f52,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\runs\stage1__moderate_seed6301__c5_candidate__300s\external\native_logs\L1.1_lp.gurobi.log"
L2,LP,"OPTIMAL",0,193.434,3.865,12.6196,0,11967,0,0.265472,d0958e84e39839ce5f8744a2c4584165b198d556da448cc5c88722314a9ace62,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\runs\stage1__moderate_seed6301__c5_candidate__300s\external\native_logs\L2_lp.gurobi.log"
L2.0,LP,"OPTIMAL",0,188.091,3.526,11.7112,0,11184,0,0.281118,f1a1d4e39e88a409fd95d3f44544ff18ad72bd937c01303364e0fabd05dfe51b,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\runs\stage1__moderate_seed6301__c5_candidate__300s\external\native_logs\L2.0_lp.gurobi.log"
L2.1,LP,"INFEASIBLE",0,183.073,2.587,8.39229,0,8897,0,0.281118,c228e88ea107c0493b2ef9bd4d7f0558d7b07260f62334ae7541656f7821e5d4,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\runs\stage1__moderate_seed6301__c5_candidate__300s\external\native_logs\L2.1_lp.gurobi.log"
L1.0.0,LP,"INFEASIBLE",0,179.007,7.953,26.8658,0,19206,0,0.281118,2389e45d0355dd920bed385231de3f77ef9ee85ab8ca6eed9579160ca8547330,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\runs\stage1__moderate_seed6301__c5_candidate__300s\external\native_logs\L1.0.0_lp.gurobi.log"
L1.0.1,LP,"OPTIMAL",0,169.589,3.731,12.3554,0,11243,0,0.296762,0fd2775a668b22a20e2dbb3acf1efa5ad8014be204efa8026a75fa874b42b0d6,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\runs\stage1__moderate_seed6301__c5_candidate__300s\external\native_logs\L1.0.1_lp.gurobi.log"
L3,LP,"INFEASIBLE",0,164.391,2.216,7.23263,0,8132,0,0.296762,ae75cab2c9842b1fe076b163655db73dfbbf674348d83aa1374f6714ec83c433,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\runs\stage1__moderate_seed6301__c5_candidate__300s\external\native_logs\L3_lp.gurobi.log"
