leaf_id,solve_kind,native_status,optimize_return_code,global_deadline_remaining_at_launch,solver_runtime,work,nodes,simplex_iterations,barrier_iterations,memory_gb,model_sha256,in_memory_model_reused,integer_domain_restored,basis_reuse_status,native_log
L0,LP,"INFEASIBLE",0,3583.5,0.013,0.0358666,0,0,0,0.00629774,ceb88875aeb8583dea108b50cbe369a04a98a2833ef85f42c2056a83a4200eaf,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_c6_documentation_hga_round34\runs\v10__round33_v10_high_imbalance_M2_Q20_seed1719879984__c6_hga_light__3600s\external\native_logs\L0_lp.gurobi.log"
L1,LP,"OPTIMAL",0,3583.42,0.0440001,0.123976,0,712,0,0.0108397,bdf7e2ba35e1f3cfc78fadea00f6edf7deed0eed4becfcbbdb6d3fc18bc96aa8,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_c6_documentation_hga_round34\runs\v10__round33_v10_high_imbalance_M2_Q20_seed1719879984__c6_hga_light__3600s\external\native_logs\L1_lp.gurobi.log"
L2,LP,"OPTIMAL",0,3583.32,0.039,0.110019,0,683,0,0.0115348,556493b29938c1b317913852739043c962fc44b510615faacccd080db228fa1a,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_c6_documentation_hga_round34\runs\v10__round33_v10_high_imbalance_M2_Q20_seed1719879984__c6_hga_light__3600s\external\native_logs\L2_lp.gurobi.log"
L3,LP,"INFEASIBLE",0,3583.22,0.000999928,0.000823975,0,0,0,0.0115348,7b4f448c877269303c072c53b24ffac90d88c0a51b9f52d8eb4e4bbf2937781a,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_c6_documentation_hga_round34\runs\v10__round33_v10_high_imbalance_M2_Q20_seed1719879984__c6_hga_light__3600s\external\native_logs\L3_lp.gurobi.log"
L1,NEXT_LEAF_TARGET_MIP,"INTERRUPTED",0,3583.2,8.974,16.9243,701,68713,0,0.03245,bdf7e2ba35e1f3cfc78fadea00f6edf7deed0eed4becfcbbdb6d3fc18bc96aa8,1,0,"not_requested","E:\codes\ExactEBRP\results\gf_c6_documentation_hga_round34\runs\v10__round33_v10_high_imbalance_M2_Q20_seed1719879984__c6_hga_light__3600s\external\native_logs\L1_c6_1_next_leaf_target_mip.gurobi.log"
L2,NEXT_LEAF_TARGET_MIP,"INTERRUPTED",0,3574.21,0.171,0.297455,1,568,0,0.03245,556493b29938c1b317913852739043c962fc44b510615faacccd080db228fa1a,1,0,"not_requested","E:\codes\ExactEBRP\results\gf_c6_documentation_hga_round34\runs\v10__round33_v10_high_imbalance_M2_Q20_seed1719879984__c6_hga_light__3600s\external\native_logs\L2_c6_1_next_leaf_target_mip.gurobi.log"
L1.0,LP,"INFEASIBLE",0,3573.98,0.0370002,0.11384,0,666,0,0.03245,41d37e5dbeac5c371e2a475ca97bc66554d7e8686e03a8d408ce00eab8c07f29,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_c6_documentation_hga_round34\runs\v10__round33_v10_high_imbalance_M2_Q20_seed1719879984__c6_hga_light__3600s\external\native_logs\L1.0_lp.gurobi.log"
L1.1,LP,"OPTIMAL",0,3573.88,0.0450001,0.133662,0,761,0,0.03245,9a10565a237ae2a2b050c88d7731462858edd26a68038e515822c53c543c7d1d,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_c6_documentation_hga_round34\runs\v10__round33_v10_high_imbalance_M2_Q20_seed1719879984__c6_hga_light__3600s\external\native_logs\L1.1_lp.gurobi.log"
L1.1,NEXT_LEAF_TARGET_MIP,"INTERRUPTED",0,3573.82,9.223,17.6239,1066,123831,0,0.0324519,9a10565a237ae2a2b050c88d7731462858edd26a68038e515822c53c543c7d1d,1,0,"not_requested","E:\codes\ExactEBRP\results\gf_c6_documentation_hga_round34\runs\v10__round33_v10_high_imbalance_M2_Q20_seed1719879984__c6_hga_light__3600s\external\native_logs\L1.1_c6_1_next_leaf_target_mip.gurobi.log"
L2.0,LP,"OPTIMAL",0,3564.54,0.0340002,0.0959465,0,565,0,0.0324519,0495c3f0394bdb3d5ad98b55ee449eef8e584b75c328fcfbf005c55f3d5ceeae,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_c6_documentation_hga_round34\runs\v10__round33_v10_high_imbalance_M2_Q20_seed1719879984__c6_hga_light__3600s\external\native_logs\L2.0_lp.gurobi.log"
