leaf_id,parent_id,depth,gamma_L,gamma_U,terminal_valid,optimal,infeasible,bound_available,lower_bound,native_status,work,telemetry_seconds
L0,"",0,0,0.15188232080449321,1,0,1,0,0,"INFEASIBLE",98.187718723998572,33.823912900000003
L1,"",0,0.15188232080449321,0.30376464160898642,1,1,0,1,0.43729357114072354,"OPTIMAL",11.560149421703496,39.422080899999997
L1.0,"L1",1,0.15188232080449321,0.22782348120673981,1,1,0,1,0.44430233636000221,"OPTIMAL",15.714742981331327,45.697963299999998
L1.1,"L1",1,0.22782348120673981,0.30376464160898642,1,1,0,1,0.4949981501640891,"OPTIMAL",11.607953214574781,50.700299800000003
L2,"",0,0.30376464160898642,0.45564696241347963,1,1,0,1,0.57093931056633551,"OPTIMAL",12.619606004059621,56.032273699999998
L2.0,"L2",1,0.30376464160898642,0.37970580201123305,1,1,0,1,0.57093931056633573,"OPTIMAL",11.711169937034242,61.036996500000001
L2.1,"L2",1,0.37970580201123305,0.45564696241347963,1,0,1,0,0,"INFEASIBLE",8.3922886668892431,65.093670799999998
L1.0.0,"L1.0",2,0.15188232080449321,0.18985290100561653,1,0,1,0,0,"INFEASIBLE",26.865788981641099,74.431496600000003
L1.0.1,"L1.0",2,0.18985290100561653,0.22782348120673981,1,1,0,1,0.46610433583549443,"OPTIMAL",12.355441313411433,79.613705600000003
L3,"",0,0.45564696241347963,0.60752928321797284,1,0,1,0,0,"INFEASIBLE",7.2326253846067923,83.3033444
L1.0.1.0,"L1.0.1",3,0.18985290100561653,0.20883819110617818,1,1,0,1,0.50506829615412785,"OPTIMAL",13.818746811269733,88.9865298
L1.0.1.1,"L1.0.1",3,0.20883819110617818,0.22782348120673981,1,1,0,1,0.47822480812967821,"OPTIMAL",10.780202117547628,93.5879592
L1.0.1.1.0,"L1.0.1.1",4,0.20883819110617818,0.21833083615645899,1,1,0,1,0.47873560000659393,"OPTIMAL",13.35842790152123,98.984871600000005
L1.0.1.1.1,"L1.0.1.1",4,0.21833083615645899,0.22782348120673981,1,1,0,1,0.48550550511380819,"OPTIMAL",13.515609079780608,104.5031291
L1.0.1.1.0.0,"L1.0.1.1.0",5,0.20883819110617818,0.21358451363131858,1,1,0,1,0.47979592132972154,"OPTIMAL",13.7708259968514,110.12127750000001
L1.0.1.1.0.1,"L1.0.1.1.0",5,0.21358451363131858,0.21833083615645899,1,1,0,1,0.48178202887040161,"OPTIMAL",15.396333380365556,116.1548859
L1.0.1.1.0.0.0,"L1.0.1.1.0.0",6,0.20883819110617818,0.21121135236874838,1,1,0,1,0.4862295353395909,"OPTIMAL",15.175062760499253,122.1867506
L1.0.1.1.0.0.1,"L1.0.1.1.0.0",6,0.21121135236874838,0.21358451363131858,1,1,0,1,0.48098564130864579,"OPTIMAL",11.982351807341695,127.2036208
L1.0.1.1.0.0.1.0,"L1.0.1.1.0.0.1",7,0.21121135236874838,0.21239793300003348,1,1,0,1,0.48221599300344581,"OPTIMAL",12.303221543636374,132.33583379999999
L1.0.1.1.0.0.1.1,"L1.0.1.1.0.0.1",7,0.21239793300003348,0.21358451363131858,1,1,0,1,0.48165016423293683,"OPTIMAL",11.899131170365434,137.3860875
L1.0.1.1.0.0.1.1.0,"L1.0.1.1.0.0.1.1",8,0.21239793300003348,0.21299122331567605,1,1,0,1,0.48187777644239849,"OPTIMAL",19.306315297873493,144.71991249999999
L1.0.1.1.0.0.1.1.1,"L1.0.1.1.0.0.1.1",8,0.21299122331567605,0.21358451363131858,1,1,0,1,0.48198414461139255,"OPTIMAL",17.968044812590598,151.7154711
L1.0.1.1.0.1.0,"L1.0.1.1.0.1",6,0.21358451363131858,0.21595767489388878,1,1,0,1,0.48189836979966516,"OPTIMAL",12.497047805971686,156.93600850000001
L1.0.1.1.0.1.1,"L1.0.1.1.0.1",6,0.21595767489388878,0.21833083615645899,1,1,0,1,0.48341936121969908,"OPTIMAL",12.726083295099892,162.21665340000001
L1.0.1.1.0.1.0.0,"L1.0.1.1.0.1.0",7,0.21358451363131858,0.21477109426260368,1,1,0,1,0.48203666895386588,"OPTIMAL",16.133244426788128,186.4254431
L1.0.1.1.0.1.0.1,"L1.0.1.1.0.1.0",7,0.21477109426260368,0.21595767489388878,1,1,0,1,0.48267146194692351,"OPTIMAL",15.64593495324384,192.4571857
