leaf_id,solve_kind,native_status,optimize_return_code,global_deadline_remaining_at_launch,solver_runtime,work,nodes,simplex_iterations,barrier_iterations,memory_gb,model_sha256,in_memory_model_reused,integer_domain_restored,basis_reuse_status,native_log
L0,LP,"INFEASIBLE",0,279.033,0.052,0.12576,0,589,0,0.0257219,e97bb5593c5c8d3b73d88829f9797ecbcca8e92d13ff7cdeb4d6260550712259,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_gurobi_performance_recovery_round29\runs\stage1__high_imbalance_seed3202__c4_candidate__300s\external\native_logs\L0_lp.gurobi.log"
L1,LP,"OPTIMAL",0,278.841,0.261,0.731433,0,3588,0,0.02726,3b46039f3b4baba20ae33022cfae5042e961dee006b0bcf6ea3c6d1b51d70f6f,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_gurobi_performance_recovery_round29\runs\stage1__high_imbalance_seed3202__c4_candidate__300s\external\native_logs\L1_lp.gurobi.log"
L1.0,LP,"INFEASIBLE",0,278.433,0.053,0.123384,0,595,0,0.0278683,da61436027ec79f9a56554bac21451c0b532ad87dde4d0c1df547ff6f7ad0a41,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_gurobi_performance_recovery_round29\runs\stage1__high_imbalance_seed3202__c4_candidate__300s\external\native_logs\L1.0_lp.gurobi.log"
L1.1,LP,"OPTIMAL",0,278.242,0.281,0.769645,0,4286,0,0.0309983,fdbadb6499a2afadac621f1567be0bd40bfff6cb767fd5391ef049675791ec58,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_gurobi_performance_recovery_round29\runs\stage1__high_imbalance_seed3202__c4_candidate__300s\external\native_logs\L1.1_lp.gurobi.log"
L2,LP,"OPTIMAL",0,277.814,0.24,0.664645,0,3788,0,0.0309983,d06a408f65bd5d597bc41c3d0eb049a8c92a48e12ab7a4e64cc6d77fff717fb7,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_gurobi_performance_recovery_round29\runs\stage1__high_imbalance_seed3202__c4_candidate__300s\external\native_logs\L2_lp.gurobi.log"
L2.0,LP,"OPTIMAL",0,277.427,0.222,0.627473,0,3343,0,0.0309983,084ef48da13aff276049662c22c84ddefcb39839db7cdb7853b06063060a601f,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_gurobi_performance_recovery_round29\runs\stage1__high_imbalance_seed3202__c4_candidate__300s\external\native_logs\L2.0_lp.gurobi.log"
L2.1,LP,"OPTIMAL",0,277.057,0.153,0.431679,0,2437,0,0.0328675,90dab83c203443df5c270b48dc952f50a18f19e396fae8cfbbb6b3b1ebf52112,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_gurobi_performance_recovery_round29\runs\stage1__high_imbalance_seed3202__c4_candidate__300s\external\native_logs\L2.1_lp.gurobi.log"
L3,LP,"INFEASIBLE",0,276.768,0.244,0.606978,0,3069,0,0.0328675,4de743aa44788746a75ee440c8d23e598afc76f5b13d5562b5ecb10e7d9d2a44,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_gurobi_performance_recovery_round29\runs\stage1__high_imbalance_seed3202__c4_candidate__300s\external\native_logs\L3_lp.gurobi.log"
L2.0.0,LP,"OPTIMAL",0,276.362,0.268,0.746019,0,3752,0,0.0328675,b2df48ad5e03c6ffb31d4b6682827a5bec7078f1e0ce8864aad9f4adadaa8d7d,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_gurobi_performance_recovery_round29\runs\stage1__high_imbalance_seed3202__c4_candidate__300s\external\native_logs\L2.0.0_lp.gurobi.log"
L2.0.1,LP,"OPTIMAL",0,275.954,0.173,0.457105,0,2588,0,0.0366878,0b33ccb4e8e75667cfed12c391363257583dac8c4bdb96cec814909e4a93e086,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_gurobi_performance_recovery_round29\runs\stage1__high_imbalance_seed3202__c4_candidate__300s\external\native_logs\L2.0.1_lp.gurobi.log"
