leaf_id,parent_id,depth,gamma_L,gamma_U,terminal_valid,optimal,infeasible,bound_available,lower_bound,native_status,work,iterations,telemetry_seconds
R,"",0,0,0.019278051143257303,1,1,0,1,0.0030164446455325151,"OPTIMAL",0.4010903816291787,2043,0.32872479999999998
R.0,"R",1,0,0.0096390255716286514,1,1,0,1,0.0031315790686458653,"OPTIMAL",0.48683103627330487,2010,0.65413319999999997
R.1,"R",1,0.0096390255716286514,0.019278051143257303,1,1,0,1,0.010910493313564135,"OPTIMAL",0.30196108714588654,1558,0.92206659999999996
R.0.0,"R.0",2,0,0.0048195127858143257,1,1,0,1,0.003209400142503194,"OPTIMAL",0.47216692262907672,2133,1.2493860000000001
R.0.1,"R.0",2,0.0048195127858143257,0.0096390255716286514,1,1,0,1,0.0066123666164264556,"OPTIMAL",0.6162329157231301,2859,1.6030598
R.0.0.0,"R.0.0",3,0,0.0024097563929071628,1,1,0,1,0.0032636559061301538,"OPTIMAL",0.48253410954300407,1957,1.9362436000000001
R.0.0.1,"R.0.0",3,0.0024097563929071628,0.0048195127858143257,1,1,0,1,0.0048893312450155072,"OPTIMAL",0.42874047793774667,1888,2.2578661000000002
R.0.0.0.0,"R.0.0.0",4,0,0.0012048781964535814,1,1,0,1,0.0034723458032201015,"OPTIMAL",0.36255158971225698,1529,2.5512434000000002
R.0.0.0.1,"R.0.0.0",4,0.0012048781964535814,0.0024097563929071628,1,1,0,1,0.0040685306353838661,"OPTIMAL",0.37944506201607264,1630,2.8526886
R.0.0.0.0.0,"R.0.0.0.0",5,0,0.00060243909822679071,1,0,1,0,0,"INFEASIBLE",0.0044477370000000002,0,3.0163644999999999
R.0.0.0.0.1,"R.0.0.0.0",5,0.00060243909822679071,0.0012048781964535814,1,1,0,1,0.0037861525570175537,"OPTIMAL",0.37602676465728568,1641,3.3104689
R.0.0.0.0.1.1,"R.0.0.0.0.1",6,0.00090365864734018612,0.0012048781964535814,1,1,0,1,0.0039440404547576831,"OPTIMAL",0.42683382449860763,1841,3.6259760999999999
R.0.0.0.0.1.0,"R.0.0.0.0.1",6,0.00060243909822679071,0.00090365864734018612,1,1,0,1,0.0039020331063731937,"OPTIMAL",0.37309144619214196,1601,3.9237237
R.0.0.0.0.1.0.0,"R.0.0.0.0.1.0",7,0.00060243909822679071,0.00075304887278348836,1,1,0,1,0.0039606120472188196,"OPTIMAL",0.36807015381321545,1797,4.2198390000000003
R.0.0.0.0.1.0.1,"R.0.0.0.0.1.0",7,0.00075304887278348836,0.00090365864734018612,1,1,0,1,0.0039810229155280135,"OPTIMAL",0.37696331373649794,1606,4.5148530999999998
R.0.0.0.0.1.1.1,"R.0.0.0.0.1.1",7,0.0010542684218968839,0.0012048781964535814,1,1,0,1,0.0040228910046868254,"OPTIMAL",0.37988191905510249,1591,4.8082057000000002
