leaf_id,solve_kind,native_status,optimize_return_code,global_deadline_remaining_at_launch,solver_runtime,work,nodes,simplex_iterations,barrier_iterations,memory_gb,presolve_observed,root_relaxation_observed,model_sha256,row_signature,native_log
R,LP,"OPTIMAL",0,265.635,0.287,0.868628,0,4036,0,0.02926,1,0,8137cef8a592d7b4d33bd811647e69f80608c630fad38e223575f0c91acd0d0f,8137cef8a592d7b4d33bd811647e69f80608c630fad38e223575f0c91acd0d0f,"E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\runs\stage3__tight_T_seed3101__c3_replica__300s\external\native_logs\R_lp.gurobi.log"
R.0,LP,"OPTIMAL",0,265.183,0.267,0.807446,0,3693,0,0.02926,1,0,28ee56bfe50c2ea339dc608a804482ba2520790e7eea6cb7a8b5be6342675794,28ee56bfe50c2ea339dc608a804482ba2520790e7eea6cb7a8b5be6342675794,"E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\runs\stage3__tight_T_seed3101__c3_replica__300s\external\native_logs\R.0_lp.gurobi.log"
R.0.0,LP,"OPTIMAL",0,264.749,0.285,0.884225,0,4106,0,0.02926,1,0,570973833865eeaa98ae29313d55e47726c607277eaa010442a807365946595f,570973833865eeaa98ae29313d55e47726c607277eaa010442a807365946595f,"E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\runs\stage3__tight_T_seed3101__c3_replica__300s\external\native_logs\R.0.0_lp.gurobi.log"
R.0.1,LP,"OPTIMAL",0,264.3,0.291,0.866265,0,4251,0,0.0292871,1,0,e0b491daa83bf4ff12dfc3ebfff69148b248447b74d861736b9c237994e8f3c1,e0b491daa83bf4ff12dfc3ebfff69148b248447b74d861736b9c237994e8f3c1,"E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\runs\stage3__tight_T_seed3101__c3_replica__300s\external\native_logs\R.0.1_lp.gurobi.log"
R.1,LP,"OPTIMAL",0,263.833,0.307,0.959768,0,4662,0,0.0292894,1,0,5d63e084d0b1bbeea7973c42d5b70b3fbd0ae17ec0bf713fc8a237dca8d8f8d7,5d63e084d0b1bbeea7973c42d5b70b3fbd0ae17ec0bf713fc8a237dca8d8f8d7,"E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\runs\stage3__tight_T_seed3101__c3_replica__300s\external\native_logs\R.1_lp.gurobi.log"
R.0.0.0,LP,"OPTIMAL",0,263.363,0.261,0.777615,0,3681,0,0.0292894,1,0,3687bc361f1559d99d72ca790e13a749baa284afe2314a8127835b6e1644063b,3687bc361f1559d99d72ca790e13a749baa284afe2314a8127835b6e1644063b,"E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\runs\stage3__tight_T_seed3101__c3_replica__300s\external\native_logs\R.0.0.0_lp.gurobi.log"
R.0.0.1,LP,"OPTIMAL",0,262.922,0.235,0.718704,0,3529,0,0.0292894,1,0,c5305204b98eee17a1d277b9fc9de981027373b4c38a7022a14fa1b8b05f6a8a,c5305204b98eee17a1d277b9fc9de981027373b4c38a7022a14fa1b8b05f6a8a,"E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\runs\stage3__tight_T_seed3101__c3_replica__300s\external\native_logs\R.0.0.1_lp.gurobi.log"
R.0.0.0.0,LP,"OPTIMAL",0,262.521,0.239,0.71445,0,3232,0,0.0292894,1,0,284fc412aa9d032bcb00567bf2a03d1533d9f5c9ff9cdb2975c197d77fae9887,284fc412aa9d032bcb00567bf2a03d1533d9f5c9ff9cdb2975c197d77fae9887,"E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\runs\stage3__tight_T_seed3101__c3_replica__300s\external\native_logs\R.0.0.0.0_lp.gurobi.log"
R.0.0.0.1,LP,"OPTIMAL",0,262.118,0.265,0.78123,0,3516,0,0.0292894,1,0,b77b681e13617a3ddb814b056eda52ea9693fd2b268866ba70515b18e4f587d6,b77b681e13617a3ddb814b056eda52ea9693fd2b268866ba70515b18e4f587d6,"E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\runs\stage3__tight_T_seed3101__c3_replica__300s\external\native_logs\R.0.0.0.1_lp.gurobi.log"
R.0.0.0.0.0,LP,"INFEASIBLE",0,261.688,0.297,0.85416,0,3372,0,0.0292894,1,0,388469a5fff1fdc5d47fbed9fc97ed599e05d2bd4e1fb754bb1971bb50e9ffa9,388469a5fff1fdc5d47fbed9fc97ed599e05d2bd4e1fb754bb1971bb50e9ffa9,"E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\runs\stage3__tight_T_seed3101__c3_replica__300s\external\native_logs\R.0.0.0.0.0_lp.gurobi.log"
