run_id,parent_uid,parent_parent_uid,parent_native_depth,parent_gini_generation,child_gini_generation,parent_gamma_L,parent_gamma_U,split,parent_relaxation,lower_uid,lower_gamma_L,lower_gamma_U,lower_estimate,lower_gamma_floor,lower_weighted_penalty_lb,lower_domain_estimate,lower_lift,lower_station_deviation_lbs,upper_uid,upper_gamma_L,upper_gamma_U,upper_estimate,upper_gamma_floor,upper_weighted_penalty_lb,upper_domain_estimate,upper_lift,upper_station_deviation_lbs,estimate_mode,sibling_discriminated,creation_time,creation_node_count,open_nodes,simplex_iterations,validity_status,failure_reason
stage2__tight_T_seed3101__baseline__900s,0,-1,0,0,1,0,0.10725273413399999,0.053626367066970722,0.0077339630292814808,1,0,0.053626367066970722,0.0077339630292814808,0,0,0,0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,2,0.053626367066970722,0.10725273413399999,0.0077339630292814808,0.053626367066970722,0,0.053626367066970722,0.045892404037689238,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,parent-copy,false,1.9688133999999999,0,1,2862,passed,
stage2__tight_T_seed3101__baseline__900s,1,0,1,1,2,0,0.053626367066970722,0.026813183533485361,0.0077378492799194728,3,0,0.026813183533485361,0.0077378492799194728,0,0,0,0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,4,0.026813183533485361,0.053626367066970722,0.0077378492799194728,0.026813183533485361,0,0.026813183533485361,0.01907533425356589,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,parent-copy,false,2.0362072000000002,1,2,2862,passed,
stage2__tight_T_seed3101__baseline__900s,2,0,1,1,2,0.053626367066970722,0.10725273413399999,0.080439550600456086,0.057319702985058112,5,0.053626367066970722,0.080439550600456086,0.057319702985058112,0.053626367066970722,0,0.053626367066970722,0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,6,0.080439550600456086,0.10725273413399999,0.057319702985058112,0.080439550600456086,0,0.080439550600456086,0.023119847615397975,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,parent-copy,false,2.1689368,2,3,2922,passed,
stage2__tight_T_seed3101__baseline__900s,3,1,2,2,3,0,0.026813183533485361,0.01340659176674268,0.007933148806819593,7,0,0.01340659176674268,0.007933148806819593,0,0,0,0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,8,0.01340659176674268,0.026813183533485361,0.007933148806819593,0.01340659176674268,0,0.01340659176674268,0.0054734429599230874,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,parent-copy,false,2.2464306999999999,3,4,3773,passed,
stage2__tight_T_seed3101__baseline__900s,4,1,2,2,3,0.026813183533485361,0.053626367066970722,0.040219775300228043,0.030506653033277018,9,0.026813183533485361,0.040219775300228043,0.030506653033277018,0.026813183533485361,0,0.026813183533485361,0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,10,0.040219775300228043,0.053626367066970722,0.030506653033277018,0.040219775300228043,0,0.040219775300228043,0.0097131222669510249,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,parent-copy,false,2.3628955,4,5,3842,passed,
stage2__tight_T_seed3101__baseline__900s,7,3,3,3,4,0,0.01340659176674268,0.0067032958833713402,0.010395383771830153,11,0,0.0067032958833713402,0.010395383771830153,0,0,0,0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,12,0.0067032958833713402,0.01340659176674268,0.010395383771830153,0.0067032958833713402,0,0.0067032958833713402,0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,parent-copy,false,2.4504735000000002,5,6,4566,passed,
stage2__tight_T_seed3101__baseline__900s,11,7,4,4,5,0,0.0067032958833713402,0.0033516479416856701,0.019939492206309934,13,0,0.0033516479416856701,0.019939492206309934,0,0,0,0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,14,0.0033516479416856701,0.0067032958833713402,0.019939492206309934,0.0033516479416856701,0,0.0033516479416856701,0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,parent-copy,false,2.5907258999999998,6,7,4692,passed,
stage2__tight_T_seed3101__baseline__900s,12,7,4,4,5,0.0067032958833713402,0.01340659176674268,0.010054943825057011,0.013773718171101406,15,0.0067032958833713402,0.010054943825057011,0.013773718171101406,0.0067032958833713402,0,0.0067032958833713402,0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,16,0.010054943825057011,0.01340659176674268,0.013773718171101406,0.010054943825057011,0,0.010054943825057011,0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,parent-copy,false,2.6778202000000002,7,8,5162,passed,
stage2__tight_T_seed3101__baseline__900s,15,12,5,5,6,0.0067032958833713402,0.010054943825057011,0.0083791198542141759,0.015421747327207413,17,0.0067032958833713402,0.0083791198542141759,0.015421747327207413,0.0067032958833713402,0,0.0067032958833713402,0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,18,0.0083791198542141759,0.010054943825057011,0.015421747327207413,0.0083791198542141759,0,0.0083791198542141759,0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,parent-copy,false,2.7600262999999998,8,9,5334,passed,
stage2__tight_T_seed3101__baseline__900s,16,12,5,5,6,0.010054943825057011,0.01340659176674268,0.011730767795899846,0.015468490998139673,19,0.010054943825057011,0.011730767795899846,0.015468490998139673,0.010054943825057011,0,0.010054943825057011,0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,20,0.011730767795899846,0.01340659176674268,0.015468490998139673,0.011730767795899846,0,0.011730767795899846,0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,parent-copy,false,2.8389001999999999,9,10,5460,passed,
