source,instance_name,method,status,method_scope,solves_original_objective,is_bpc,certified_original_problem,verifier_passed,gap,unresolved_intervals,invalid_bound_intervals,open_nodes,sealed_run,no_archive_scanning,no_external_known_ub,no_focus_only_certificate,sealed_run_forbidden_source_used,finalization_source,audit_passed,failure_count,failures,warnings
E:\codes\ExactEBRP\results\gf_tailored_bc_bound_trajectory_round\raw\certificate_basis_test.json,regen_candidate_V12_M1_average.txt,certificate-basis-test,diagnostic_passed,diagnostic,False,False,False,True,1.0,0,0,0,False,True,True,True,False,solver_final_json,True,0,,
E:\codes\ExactEBRP\results\gf_tailored_bc_bound_trajectory_round\raw\moderate_low_gini1_callback_auto_10s.json,moderate_seed3301.txt,interval-cutoff-oracle,wrapper_timeout_valid_checkpoint_bound,callback_diagnostic_fixed_interval,False,False,False,False,0.055798785106791524,0,0,0,False,True,True,False,False,wrapper_best_cplex_native_checkpoint,True,0,,
E:\codes\ExactEBRP\results\gf_tailored_bc_bound_trajectory_round\raw\moderate_low_gini1_plain_10s.json,moderate_seed3301.txt,interval-cutoff-oracle,wrapper_timeout_noncertified,plain_fixed_interval_benchmark,False,False,False,False,1.0,0,0,0,False,True,True,False,False,wrapper_error_json,True,0,,
E:\codes\ExactEBRP\results\gf_tailored_bc_bound_trajectory_round\raw\moderate_low_gini2_callback_auto_10s.json,moderate_seed3301.txt,interval-cutoff-oracle,wrapper_timeout_valid_checkpoint_bound,callback_diagnostic_fixed_interval,False,False,False,False,0.004712698551124121,0,0,0,False,True,True,False,False,wrapper_best_cplex_native_checkpoint,True,0,,
E:\codes\ExactEBRP\results\gf_tailored_bc_bound_trajectory_round\raw\moderate_low_gini2_plain_10s.json,moderate_seed3301.txt,interval-cutoff-oracle,wrapper_timeout_noncertified,plain_fixed_interval_benchmark,False,False,False,False,1.0,0,0,0,False,True,True,False,False,wrapper_error_json,True,0,,
E:\codes\ExactEBRP\results\gf_tailored_bc_bound_trajectory_round\raw\option_consistency_test.json,regen_candidate_V12_M1_average.txt,option-consistency-test,diagnostic_complete,diagnostic,False,False,False,True,1.0,0,0,0,False,True,True,True,False,solver_final_json,True,0,,
E:\codes\ExactEBRP\results\gf_tailored_bc_bound_trajectory_round\raw\tailored_bc_branch_callback_smoke_test.json,regen_candidate_V12_M1_average.txt,tailored-bc-branch-callback-smoke-test,diagnostic_passed,diagnostic,False,False,False,True,1.0,0,0,0,False,True,True,True,False,solver_final_json,True,0,,
E:\codes\ExactEBRP\results\gf_tailored_bc_bound_trajectory_round\raw\tailored_bc_callback_smoke_test.json,regen_candidate_V12_M1_average.txt,tailored-bc-callback-smoke-test,diagnostic_passed,diagnostic,False,False,False,True,1.0,0,0,0,False,True,True,True,False,solver_final_json,True,0,,
