leaf_id,solve_kind,native_status,optimize_return_code,global_deadline_remaining_at_launch,solver_runtime,work,nodes,simplex_iterations,barrier_iterations,memory_gb,model_sha256,in_memory_model_reused,integer_domain_restored,basis_reuse_status,native_log
L0,LP,"OPTIMAL",0,50.5233,0.177,0.472167,0,2133,0,0.0292017,a57e9d772df5c74b042d38369f8f9c5282e1c865a2a675e6f9b6c0df4754c968,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\development\moderate_seed4301__c5_candidate__75s\external\native_logs\L0_lp.gurobi.log"
L0.0,LP,"OPTIMAL",0,50.1911,0.174,0.482534,0,1957,0,0.0310341,c9cd02a07e3c2a0d9f9edb8ce86d693efe552c9a4d30bd1852a3bef343b41473,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\development\moderate_seed4301__c5_candidate__75s\external\native_logs\L0.0_lp.gurobi.log"
L0.1,LP,"OPTIMAL",0,49.8656,0.154,0.42874,0,1888,0,0.0333793,4bf599df4bdb1857ffe4d95678fadb1209287bdd6a5d87b712ca743099d366ba,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\development\moderate_seed4301__c5_candidate__75s\external\native_logs\L0.1_lp.gurobi.log"
L0,PARTIAL_MIP_TARGET,"INTERRUPTED",0,49.674,0.502,0.875539,1,2905,0,0.0347471,a57e9d772df5c74b042d38369f8f9c5282e1c865a2a675e6f9b6c0df4754c968,1,0,"not_requested","E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\development\moderate_seed4301__c5_candidate__75s\external\native_logs\L0_partial_target_mip.gurobi.log"
L0.0.0,LP,"OPTIMAL",0,49.0453,0.131,0.362552,0,1529,0,0.0347471,d43ad79efe9ebfd8398736a7ba3201f907fbaa8b2769d9b3f779c9790b05b694,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\development\moderate_seed4301__c5_candidate__75s\external\native_logs\L0.0.0_lp.gurobi.log"
L0.0.1,LP,"OPTIMAL",0,48.7639,0.135,0.379445,0,1630,0,0.0352365,b977f5e37edfd4726b1bcc3784a6eec8805fb9c5d8acc97dfe1f89143cd35634,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\development\moderate_seed4301__c5_candidate__75s\external\native_logs\L0.0.1_lp.gurobi.log"
L0.0,MIP,"INFEASIBLE",0,48.5928,0.222,0.388844,0,0,0,0.0352365,c9cd02a07e3c2a0d9f9edb8ce86d693efe552c9a4d30bd1852a3bef343b41473,1,0,"not_requested","E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\development\moderate_seed4301__c5_candidate__75s\external\native_logs\L0.0_terminal_mip.gurobi.log"
L1,LP,"OPTIMAL",0,48.2453,0.19,0.616233,0,2859,0,0.0352365,03c4946184855312018f2380e1a78f825b6f79fdf7f7468cd1612cfb7dc0c626,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\development\moderate_seed4301__c5_candidate__75s\external\native_logs\L1_lp.gurobi.log"
L1.0,LP,"OPTIMAL",0,47.9043,0.168,0.512702,0,2408,0,0.0352365,50b746eee5f20c9742f228b246fed8eff1f8fa2272147743807cc422e68cb32a,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\development\moderate_seed4301__c5_candidate__75s\external\native_logs\L1.0_lp.gurobi.log"
L1.1,LP,"OPTIMAL",0,47.5878,0.136,0.40021,0,1875,0,0.0353267,49bef6e937575f466476d7eae94fa391ee811bdca6bbb09c559fb2367f204974,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\development\moderate_seed4301__c5_candidate__75s\external\native_logs\L1.1_lp.gurobi.log"
L1,MIP,"TIME_LIMIT",0,47.4136,47.415,101.889,419,310049,0,0.110326,03c4946184855312018f2380e1a78f825b6f79fdf7f7468cd1612cfb7dc0c626,1,0,"not_requested","E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\development\moderate_seed4301__c5_candidate__75s\external\native_logs\L1_terminal_mip.gurobi.log"
