leaf_id,solve_kind,native_status,optimize_return_code,global_deadline_remaining_at_launch,solver_runtime,work,nodes,simplex_iterations,barrier_iterations,memory_gb,model_sha256,in_memory_model_reused,integer_domain_restored,basis_reuse_status,native_log
L0,LP,"OPTIMAL",0,1783.69,4.517,14.867,0,10729,0,0.26085,55ebf005ed28195ada2157e3c123f0fe049cd2cf9c1f51798b9070b37783d848,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_simple_start_qualification_round35\runs\matrix1800__round32_multi_m_moderate_V50_M4_seed721910669__c6_simple_start__1800s\external\native_logs\L0_lp.gurobi.log"
L1,LP,"OPTIMAL",0,1777.61,5.653,18.6309,0,13355,0,0.27828,eed3b0a2cc8019ade4d04b3d63caed90b9513a633d299899f7d3dcf8c727c3f8,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_simple_start_qualification_round35\runs\matrix1800__round32_multi_m_moderate_V50_M4_seed721910669__c6_simple_start__1800s\external\native_logs\L1_lp.gurobi.log"
L0,NEXT_LEAF_TARGET_MIP,"INTERRUPTED",0,1771.64,775.775,2417.06,1,592609,0,0.779976,55ebf005ed28195ada2157e3c123f0fe049cd2cf9c1f51798b9070b37783d848,1,0,"not_requested","E:\codes\ExactEBRP\results\gf_simple_start_qualification_round35\runs\matrix1800__round32_multi_m_moderate_V50_M4_seed721910669__c6_simple_start__1800s\external\native_logs\L0_c6_1_next_leaf_target_mip.gurobi.log"
L1,NEXT_LEAF_TARGET_MIP,"INTERRUPTED",0,995.797,8.87,23.8934,1,12753,0,0.779976,eed3b0a2cc8019ade4d04b3d63caed90b9513a633d299899f7d3dcf8c727c3f8,1,0,"not_requested","E:\codes\ExactEBRP\results\gf_simple_start_qualification_round35\runs\matrix1800__round32_multi_m_moderate_V50_M4_seed721910669__c6_simple_start__1800s\external\native_logs\L1_c6_1_next_leaf_target_mip.gurobi.log"
L0.0,LP,"INFEASIBLE",0,985.613,10.366,36.5522,0,17805,0,0.779976,987e352af3cdc74043082ad7bfe4f6c743121b95c1e8c474b6448a432fcbdd50,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_simple_start_qualification_round35\runs\matrix1800__round32_multi_m_moderate_V50_M4_seed721910669__c6_simple_start__1800s\external\native_logs\L0.0_lp.gurobi.log"
L0.1,LP,"OPTIMAL",0,973.692,4.947,16.7092,0,12681,0,0.779976,101792cd960e311fd54ac3c197b62142eec33228d826bcb1802b03f036d214fb,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_simple_start_qualification_round35\runs\matrix1800__round32_multi_m_moderate_V50_M4_seed721910669__c6_simple_start__1800s\external\native_logs\L0.1_lp.gurobi.log"
L0.1,NEXT_LEAF_TARGET_MIP,"INTERRUPTED",0,968.416,430.879,1378.21,1,387114,0,0.861926,101792cd960e311fd54ac3c197b62142eec33228d826bcb1802b03f036d214fb,1,0,"not_requested","E:\codes\ExactEBRP\results\gf_simple_start_qualification_round35\runs\matrix1800__round32_multi_m_moderate_V50_M4_seed721910669__c6_simple_start__1800s\external\native_logs\L0.1_c6_1_next_leaf_target_mip.gurobi.log"
L2,LP,"OPTIMAL",0,536.209,4.194,14.1485,0,11729,0,0.861926,b37015b00cf4c75db10df7dbc55307f3ef56c05f7f94151a66cab068328e9fa6,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_simple_start_qualification_round35\runs\matrix1800__round32_multi_m_moderate_V50_M4_seed721910669__c6_simple_start__1800s\external\native_logs\L2_lp.gurobi.log"
L1.0,LP,"OPTIMAL",0,530.446,5.284,17.5817,0,12863,0,0.861926,c6662790895ad4e063b20b536a6a40a56d830872ab279036f19781a26ee9b3f5,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_simple_start_qualification_round35\runs\matrix1800__round32_multi_m_moderate_V50_M4_seed721910669__c6_simple_start__1800s\external\native_logs\L1.0_lp.gurobi.log"
L1.1,LP,"OPTIMAL",0,523.55,5.068,16.7634,0,11520,0,0.861926,b4ab7da0d6b624084eae92e9fb8ca14decb17a7db165db2b5d30455acfbffef6,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_simple_start_qualification_round35\runs\matrix1800__round32_multi_m_moderate_V50_M4_seed721910669__c6_simple_start__1800s\external\native_logs\L1.1_lp.gurobi.log"
L1,MIP,"TIME_LIMIT",0,518.175,518.184,1597.02,1,453236,0,1.04418,eed3b0a2cc8019ade4d04b3d63caed90b9513a633d299899f7d3dcf8c727c3f8,1,0,"not_requested","E:\codes\ExactEBRP\results\gf_simple_start_qualification_round35\runs\matrix1800__round32_multi_m_moderate_V50_M4_seed721910669__c6_simple_start__1800s\external\native_logs\L1_terminal_mip.gurobi.log"
