run_id,instance,decision_sequence,interval_id,variable,family,parent_lower,parent_upper,parent_width,width_tolerance,left_lower,left_upper,left_width,c_L,right_lower,right_upper,right_width,c_R,fixed_left,fixed_right,equal_weight
"stage3_300s__round39_small_hard_V12_M2_Q20_slot06_seed258908503__K1-AMF","round39_small_hard_V12_M2_Q20_slot06_seed258908503.txt",1,"L0","bit_2_5","inventory_bit",0,1,1,9.9999999999999995e-08,0,1,1,0,0,1,1,0,0,0,1
"stage3_300s__round39_small_hard_V12_M2_Q20_slot06_seed258908503__K1-AMF","round39_small_hard_V12_M2_Q20_slot06_seed258908503.txt",1,"L0","bit_3_0","inventory_bit",0,1,1,9.9999999999999995e-08,0,1,1,0,0,1,1,0,0,0,1
"stage3_300s__round39_small_hard_V12_M2_Q20_slot06_seed258908503__K1-AMF","round39_small_hard_V12_M2_Q20_slot06_seed258908503.txt",1,"L0","bit_3_1","inventory_bit",0,1,1,9.9999999999999995e-08,0,1,1,0,0,1,1,0,0,0,1
"stage3_300s__round39_small_hard_V12_M2_Q20_slot06_seed258908503__K1-AMF","round39_small_hard_V12_M2_Q20_slot06_seed258908503.txt",1,"L0","bit_3_2","inventory_bit",0,1,1,9.9999999999999995e-08,0,1,1,0,0,1,1,0,0,0,1
"stage3_300s__round39_small_hard_V12_M2_Q20_slot06_seed258908503__K1-AMF","round39_small_hard_V12_M2_Q20_slot06_seed258908503.txt",1,"L0","bit_3_3","inventory_bit",0,1,1,9.9999999999999995e-08,0,1,1,0,0,1,1,0,0,0,1
"stage3_300s__round39_small_hard_V12_M2_Q20_slot06_seed258908503__K1-AMF","round39_small_hard_V12_M2_Q20_slot06_seed258908503.txt",1,"L0","bit_3_4","inventory_bit",0,1,1,9.9999999999999995e-08,0,1,1,0,0,1,1,0,0,0,1
"stage3_300s__round39_small_hard_V12_M2_Q20_slot06_seed258908503__K1-AMF","round39_small_hard_V12_M2_Q20_slot06_seed258908503.txt",1,"L0","bit_4_0","inventory_bit",0,1,1,9.9999999999999995e-08,0,1,1,0,0,1,1,0,0,0,1
"stage3_300s__round39_small_hard_V12_M2_Q20_slot06_seed258908503__K1-AMF","round39_small_hard_V12_M2_Q20_slot06_seed258908503.txt",1,"L0","bit_4_1","inventory_bit",0,1,1,9.9999999999999995e-08,0,1,1,0,0,1,1,0,0,0,1
"stage3_300s__round39_small_hard_V12_M2_Q20_slot06_seed258908503__K1-AMF","round39_small_hard_V12_M2_Q20_slot06_seed258908503.txt",1,"L0","bit_4_2","inventory_bit",0,1,1,9.9999999999999995e-08,0,1,1,0,0,1,1,0,0,0,1
"stage3_300s__round39_small_hard_V12_M2_Q20_slot06_seed258908503__K1-AMF","round39_small_hard_V12_M2_Q20_slot06_seed258908503.txt",1,"L0","bit_4_3","inventory_bit",0,1,1,9.9999999999999995e-08,0,1,1,0,0,1,1,0,0,0,1
"stage3_300s__round39_small_hard_V12_M2_Q20_slot06_seed258908503__K1-AMF","round39_small_hard_V12_M2_Q20_slot06_seed258908503.txt",1,"L0","bit_4_4","inventory_bit",0,1,1,9.9999999999999995e-08,0,1,1,0,0,1,1,0,0,0,1
"stage3_300s__round39_small_hard_V12_M2_Q20_slot06_seed258908503__K1-AMF","round39_small_hard_V12_M2_Q20_slot06_seed258908503.txt",1,"L0","bit_5_0","inventory_bit",0,1,1,9.9999999999999995e-08,0,1,1,0,0,1,1,0,0,0,1
"stage3_300s__round39_small_hard_V12_M2_Q20_slot06_seed258908503__K1-AMF","round39_small_hard_V12_M2_Q20_slot06_seed258908503.txt",1,"L0","bit_5_1","inventory_bit",0,1,1,9.9999999999999995e-08,0,1,1,0,0,1,1,0,0,0,1
"stage3_300s__round39_small_hard_V12_M2_Q20_slot06_seed258908503__K1-AMF","round39_small_hard_V12_M2_Q20_slot06_seed258908503.txt",1,"L0","bit_5_2","inventory_bit",0,1,1,9.9999999999999995e-08,0,1,1,0,0,1,1,0,0,0,1
"stage3_300s__round39_small_hard_V12_M2_Q20_slot06_seed258908503__K1-AMF","round39_small_hard_V12_M2_Q20_slot06_seed258908503.txt",1,"L0","bit_5_3","inventory_bit",0,1,1,9.9999999999999995e-08,0,1,1,0,0,1,1,0,0,0,1
"stage3_300s__round39_small_hard_V12_M2_Q20_slot06_seed258908503__K1-AMF","round39_small_hard_V12_M2_Q20_slot06_seed258908503.txt",1,"L0","bit_5_4","inventory_bit",0,1,1,9.9999999999999995e-08,0,1,1,0,0,1,1,0,0,0,1
"stage3_300s__round39_small_hard_V12_M2_Q20_slot06_seed258908503__K1-AMF","round39_small_hard_V12_M2_Q20_slot06_seed258908503.txt",1,"L0","bit_6_0","inventory_bit",0,1,1,9.9999999999999995e-08,0,1,1,0,0,1,1,0,0,0,1
"stage3_300s__round39_small_hard_V12_M2_Q20_slot06_seed258908503__K1-AMF","round39_small_hard_V12_M2_Q20_slot06_seed258908503.txt",1,"L0","bit_6_1","inventory_bit",0,1,1,9.9999999999999995e-08,0,1,1,0,0,1,1,0,0,0,1
"stage3_300s__round39_small_hard_V12_M2_Q20_slot06_seed258908503__K1-AMF","round39_small_hard_V12_M2_Q20_slot06_seed258908503.txt",1,"L0","bit_6_2","inventory_bit",0,1,1,9.9999999999999995e-08,0,1,1,0,0,1,1,0,0,0,1
"stage3_300s__round39_small_hard_V12_M2_Q20_slot06_seed258908503__K1-AMF","round39_small_hard_V12_M2_Q20_slot06_seed258908503.txt",1,"L0","bit_6_3","inventory_bit",0,1,1,9.9999999999999995e-08,0,1,1,0,0,1,1,0,0,0,1
"stage3_300s__round39_small_hard_V12_M2_Q20_slot06_seed258908503__K1-AMF","round39_small_hard_V12_M2_Q20_slot06_seed258908503.txt",1,"L0","bit_6_4","inventory_bit",0,1,1,9.9999999999999995e-08,0,1,1,0,0,1,1,0,0,0,1
"stage3_300s__round39_small_hard_V12_M2_Q20_slot06_seed258908503__K1-AMF","round39_small_hard_V12_M2_Q20_slot06_seed258908503.txt",1,"L0","bit_7_0","inventory_bit",0,1,1,9.9999999999999995e-08,0,1,1,0,0,1,1,0,0,0,1
"stage3_300s__round39_small_hard_V12_M2_Q20_slot06_seed258908503__K1-AMF","round39_small_hard_V12_M2_Q20_slot06_seed258908503.txt",1,"L0","bit_7_1","inventory_bit",0,1,1,9.9999999999999995e-08,0,1,1,0,0,1,1,0,0,0,1
"stage3_300s__round39_small_hard_V12_M2_Q20_slot06_seed258908503__K1-AMF","round39_small_hard_V12_M2_Q20_slot06_seed258908503.txt",1,"L0","bit_7_2","inventory_bit",0,1,1,9.9999999999999995e-08,0,1,1,0,0,1,1,0,0,0,1
"stage3_300s__round39_small_hard_V12_M2_Q20_slot06_seed258908503__K1-AMF","round39_small_hard_V12_M2_Q20_slot06_seed258908503.txt",1,"L0","bit_7_3","inventory_bit",0,1,1,9.9999999999999995e-08,0,1,1,0,0,1,1,0,0,0,1
"stage3_300s__round39_small_hard_V12_M2_Q20_slot06_seed258908503__K1-AMF","round39_small_hard_V12_M2_Q20_slot06_seed258908503.txt",1,"L0","bit_7_4","inventory_bit",0,1,1,9.9999999999999995e-08,0,1,1,0,0,1,1,0,0,0,1
"stage3_300s__round39_small_hard_V12_M2_Q20_slot06_seed258908503__K1-AMF","round39_small_hard_V12_M2_Q20_slot06_seed258908503.txt",1,"L0","bit_8_0","inventory_bit",0,1,1,9.9999999999999995e-08,0,1,1,0,0,1,1,0,0,0,1
"stage3_300s__round39_small_hard_V12_M2_Q20_slot06_seed258908503__K1-AMF","round39_small_hard_V12_M2_Q20_slot06_seed258908503.txt",1,"L0","bit_8_1","inventory_bit",0,1,1,9.9999999999999995e-08,0,1,1,0,0,1,1,0,0,0,1
"stage3_300s__round39_small_hard_V12_M2_Q20_slot06_seed258908503__K1-AMF","round39_small_hard_V12_M2_Q20_slot06_seed258908503.txt",1,"L0","bit_8_2","inventory_bit",0,1,1,9.9999999999999995e-08,0,1,1,0,0,1,1,0,0,0,1
"stage3_300s__round39_small_hard_V12_M2_Q20_slot06_seed258908503__K1-AMF","round39_small_hard_V12_M2_Q20_slot06_seed258908503.txt",1,"L0","bit_8_3","inventory_bit",0,1,1,9.9999999999999995e-08,0,1,1,0,0,1,1,0,0,0,1
"stage3_300s__round39_small_hard_V12_M2_Q20_slot06_seed258908503__K1-AMF","round39_small_hard_V12_M2_Q20_slot06_seed258908503.txt",1,"L0","bit_8_4","inventory_bit",0,1,1,9.9999999999999995e-08,0,1,1,0,0,1,1,0,0,0,1
"stage3_300s__round39_small_hard_V12_M2_Q20_slot06_seed258908503__K1-AMF","round39_small_hard_V12_M2_Q20_slot06_seed258908503.txt",1,"L0","bit_8_5","inventory_bit",0,1,1,9.9999999999999995e-08,0,1,1,0,0,1,1,0,0,0,1
"stage3_300s__round39_small_hard_V12_M2_Q20_slot06_seed258908503__K1-AMF","round39_small_hard_V12_M2_Q20_slot06_seed258908503.txt",1,"L0","bit_9_0","inventory_bit",0,1,1,9.9999999999999995e-08,0,1,1,0,0,1,1,0,0,0,1
"stage3_300s__round39_small_hard_V12_M2_Q20_slot06_seed258908503__K1-AMF","round39_small_hard_V12_M2_Q20_slot06_seed258908503.txt",1,"L0","bit_9_1","inventory_bit",0,1,1,9.9999999999999995e-08,0,1,1,0,0,1,1,0,0,0,1
"stage3_300s__round39_small_hard_V12_M2_Q20_slot06_seed258908503__K1-AMF","round39_small_hard_V12_M2_Q20_slot06_seed258908503.txt",1,"L0","bit_9_2","inventory_bit",0,1,1,9.9999999999999995e-08,0,1,1,0,0,1,1,0,0,0,1
"stage3_300s__round39_small_hard_V12_M2_Q20_slot06_seed258908503__K1-AMF","round39_small_hard_V12_M2_Q20_slot06_seed258908503.txt",1,"L0","bit_9_3","inventory_bit",0,1,1,9.9999999999999995e-08,0,1,1,0,0,1,1,0,0,0,1
"stage3_300s__round39_small_hard_V12_M2_Q20_slot06_seed258908503__K1-AMF","round39_small_hard_V12_M2_Q20_slot06_seed258908503.txt",1,"L0","bit_9_4","inventory_bit",0,1,1,9.9999999999999995e-08,0,1,1,0,0,1,1,0,0,0,1
"stage3_300s__round39_small_hard_V12_M2_Q20_slot06_seed258908503__K1-AMF","round39_small_hard_V12_M2_Q20_slot06_seed258908503.txt",1,"L0","d_0_1","drop_movement",0,20,20,9.9999999999999995e-08,0,20,20,0,0,20,20,0,0,0,1
"stage3_300s__round39_small_hard_V12_M2_Q20_slot06_seed258908503__K1-AMF","round39_small_hard_V12_M2_Q20_slot06_seed258908503.txt",1,"L0","d_0_10","drop_movement",0,20,20,9.9999999999999995e-08,0,20,20,0,0,20,20,0,0,0,1
"stage3_300s__round39_small_hard_V12_M2_Q20_slot06_seed258908503__K1-AMF","round39_small_hard_V12_M2_Q20_slot06_seed258908503.txt",1,"L0","d_0_11","drop_movement",0,14,14,9.9999999999999995e-08,0,14,14,0,0,14,14,0,0,0,1
"stage3_300s__round39_small_hard_V12_M2_Q20_slot06_seed258908503__K1-AMF","round39_small_hard_V12_M2_Q20_slot06_seed258908503.txt",1,"L0","d_0_2","drop_movement",0,14,14,9.9999999999999995e-08,0,14,14,0,0,14,14,0,0,0,1
"stage3_300s__round39_small_hard_V12_M2_Q20_slot06_seed258908503__K1-AMF","round39_small_hard_V12_M2_Q20_slot06_seed258908503.txt",1,"L0","d_0_3","drop_movement",0,5,5,9.9999999999999995e-08,0,5,5,0,0,5,5,0,0,0,1
"stage3_300s__round39_small_hard_V12_M2_Q20_slot06_seed258908503__K1-AMF","round39_small_hard_V12_M2_Q20_slot06_seed258908503.txt",1,"L0","d_0_4","drop_movement",0,2,2,9.9999999999999995e-08,0,2,2,0,0,2,2,0,0,0,1
"stage3_300s__round39_small_hard_V12_M2_Q20_slot06_seed258908503__K1-AMF","round39_small_hard_V12_M2_Q20_slot06_seed258908503.txt",1,"L0","d_0_5","drop_movement",0,20,20,9.9999999999999995e-08,0,20,20,0,0,20,20,0,0,0,1
"stage3_300s__round39_small_hard_V12_M2_Q20_slot06_seed258908503__K1-AMF","round39_small_hard_V12_M2_Q20_slot06_seed258908503.txt",1,"L0","d_0_6","drop_movement",0,20,20,9.9999999999999995e-08,0,20,20,0,0,20,20,0,0,0,1
"stage3_300s__round39_small_hard_V12_M2_Q20_slot06_seed258908503__K1-AMF","round39_small_hard_V12_M2_Q20_slot06_seed258908503.txt",1,"L0","d_0_7","drop_movement",0,20,20,9.9999999999999995e-08,0,20,20,0,0,20,20,0,0,0,1
"stage3_300s__round39_small_hard_V12_M2_Q20_slot06_seed258908503__K1-AMF","round39_small_hard_V12_M2_Q20_slot06_seed258908503.txt",1,"L0","d_0_8","drop_movement",0,20,20,9.9999999999999995e-08,0,20,20,0,0,20,20,0,0,0,1
"stage3_300s__round39_small_hard_V12_M2_Q20_slot06_seed258908503__K1-AMF","round39_small_hard_V12_M2_Q20_slot06_seed258908503.txt",1,"L0","d_0_9","drop_movement",0,18,18,9.9999999999999995e-08,0,18,18,0,0,18,18,0,0,0,1
"stage3_300s__round39_small_hard_V12_M2_Q20_slot06_seed258908503__K1-AMF","round39_small_hard_V12_M2_Q20_slot06_seed258908503.txt",1,"L0","d_1_1","drop_movement",0,20,20,9.9999999999999995e-08,0,20,20,0,0,20,20,0,0,0,1
"stage3_300s__round39_small_hard_V12_M2_Q20_slot06_seed258908503__K1-AMF","round39_small_hard_V12_M2_Q20_slot06_seed258908503.txt",1,"L0","d_1_10","drop_movement",0,20,20,9.9999999999999995e-08,0,20,20,0,0,20,20,0,0,0,1
"stage3_300s__round39_small_hard_V12_M2_Q20_slot06_seed258908503__K1-AMF","round39_small_hard_V12_M2_Q20_slot06_seed258908503.txt",1,"L0","d_1_11","drop_movement",0,14,14,9.9999999999999995e-08,0,14,14,0,0,14,14,0,0,0,1
"stage3_300s__round39_small_hard_V12_M2_Q20_slot06_seed258908503__K1-AMF","round39_small_hard_V12_M2_Q20_slot06_seed258908503.txt",1,"L0","d_1_2","drop_movement",0,14,14,9.9999999999999995e-08,0,14,14,0,0,14,14,0,0,0,1
"stage3_300s__round39_small_hard_V12_M2_Q20_slot06_seed258908503__K1-AMF","round39_small_hard_V12_M2_Q20_slot06_seed258908503.txt",1,"L0","d_1_3","drop_movement",0,5,5,9.9999999999999995e-08,0,5,5,0,0,5,5,0,0,0,1
"stage3_300s__round39_small_hard_V12_M2_Q20_slot06_seed258908503__K1-AMF","round39_small_hard_V12_M2_Q20_slot06_seed258908503.txt",1,"L0","d_1_4","drop_movement",0,2,2,9.9999999999999995e-08,0,2,2,0,0,2,2,0,0,0,1
"stage3_300s__round39_small_hard_V12_M2_Q20_slot06_seed258908503__K1-AMF","round39_small_hard_V12_M2_Q20_slot06_seed258908503.txt",1,"L0","d_1_5","drop_movement",0,20,20,9.9999999999999995e-08,0,20,20,0,0,20,20,0,0,0,1
"stage3_300s__round39_small_hard_V12_M2_Q20_slot06_seed258908503__K1-AMF","round39_small_hard_V12_M2_Q20_slot06_seed258908503.txt",1,"L0","d_1_6","drop_movement",0,20,20,9.9999999999999995e-08,0,20,20,0,0,20,20,0,0,0,1
"stage3_300s__round39_small_hard_V12_M2_Q20_slot06_seed258908503__K1-AMF","round39_small_hard_V12_M2_Q20_slot06_seed258908503.txt",1,"L0","d_1_7","drop_movement",0,20,20,9.9999999999999995e-08,0,20,20,0,0,20,20,0,0,0,1
"stage3_300s__round39_small_hard_V12_M2_Q20_slot06_seed258908503__K1-AMF","round39_small_hard_V12_M2_Q20_slot06_seed258908503.txt",1,"L0","d_1_8","drop_movement",0,20,20,9.9999999999999995e-08,0,20,20,0,0,20,20,0,0,0,1
"stage3_300s__round39_small_hard_V12_M2_Q20_slot06_seed258908503__K1-AMF","round39_small_hard_V12_M2_Q20_slot06_seed258908503.txt",1,"L0","d_1_9","drop_movement",0,18,18,9.9999999999999995e-08,0,18,18,0,0,18,18,0,0,0,1
"stage3_300s__round39_small_hard_V12_M2_Q20_slot06_seed258908503__K1-AMF","round39_small_hard_V12_M2_Q20_slot06_seed258908503.txt",1,"L0","e_1","absolute_deviation",0,1.3125,1.3125,9.9999999999999995e-08,0,1.3125,1.3125,0,0,1.3125,1.3125,0,0,0,1
"stage3_300s__round39_small_hard_V12_M2_Q20_slot06_seed258908503__K1-AMF","round39_small_hard_V12_M2_Q20_slot06_seed258908503.txt",1,"L0","e_10","absolute_deviation",0,1,1,9.9999999999999995e-08,0,1,1,0,0,1,1,0,0,0,1
