parent_id,parent_bound,child_id,child_inherited_bound,inheritance_valid,source
R,0.00169244,R.0,0.00169244,true,"inherited_complete_parent_lp_bound"
R,0.00169244,R.1,0.00169244,true,"inherited_complete_parent_lp_bound"
R.0,0.00169244,R.0.0,0.00169244,true,"inherited_complete_parent_lp_bound"
R.0,0.00169244,R.0.1,0.00169244,true,"inherited_complete_parent_lp_bound"
R.0.0,0.00169257,R.0.0.0,0.00169257,true,"inherited_complete_parent_lp_bound"
R.0.0,0.00169257,R.0.0.1,0.00169257,true,"inherited_complete_parent_lp_bound"
R.0.1,0.027935,R.0.1.0,0.027935,true,"inherited_complete_parent_lp_bound"
R.0.1,0.027935,R.0.1.1,0.027935,true,"inherited_complete_parent_lp_bound"
R.1,0.0547482,R.1.0,0.0547482,true,"inherited_complete_parent_lp_bound"
R.1,0.0547482,R.1.1,0.0547482,true,"inherited_complete_parent_lp_bound"
R.0.0.0,0.00172796,R.0.0.0.0,0.00172796,true,"inherited_complete_parent_lp_bound"
R.0.0.0,0.00172796,R.0.0.0.1,0.00172796,true,"inherited_complete_parent_lp_bound"
R.0.0.1,0.0145284,R.0.0.1.0,0.0145284,true,"inherited_complete_parent_lp_bound"
R.0.0.1,0.0145284,R.0.0.1.1,0.0145284,true,"inherited_complete_parent_lp_bound"
R.0.0.0.0,0.00203919,R.0.0.0.0.0,0.00203919,true,"inherited_complete_parent_lp_bound"
R.0.0.0.0,0.00203919,R.0.0.0.0.1,0.00203919,true,"inherited_complete_parent_lp_bound"
R.0.0.0.1,0.00782531,R.0.0.0.1.0,0.00782531,true,"inherited_complete_parent_lp_bound"
R.0.0.0.1,0.00782531,R.0.0.0.1.1,0.00782531,true,"inherited_complete_parent_lp_bound"
R.0.0.0.0.1,0.00463663,R.0.0.0.0.1.0,0.00463663,true,"inherited_complete_parent_lp_bound"
R.0.0.0.0.1,0.00463663,R.0.0.0.0.1.1,0.00463663,true,"inherited_complete_parent_lp_bound"
R.0.0.0.0.1.1,0.0061493,R.0.0.0.0.1.1.0,0.0061493,true,"inherited_complete_parent_lp_bound"
R.0.0.0.0.1.1,0.0061493,R.0.0.0.0.1.1.1,0.0061493,true,"inherited_complete_parent_lp_bound"
R.0.0.0.0.1.0,0.00473699,R.0.0.0.0.1.0.0,0.00473699,true,"inherited_complete_parent_lp_bound"
R.0.0.0.0.1.0,0.00473699,R.0.0.0.0.1.0.1,0.00473699,true,"inherited_complete_parent_lp_bound"
R.0.0.0.0.1.0.1,0.00536582,R.0.0.0.0.1.0.1.0,0.00536582,true,"inherited_complete_parent_lp_bound"
R.0.0.0.0.1.0.1,0.00536582,R.0.0.0.0.1.0.1.1,0.00536582,true,"inherited_complete_parent_lp_bound"
R.0.0.0.0.1.0.1.1,0.00573039,R.0.0.0.0.1.0.1.1.0,0.00573039,true,"inherited_complete_parent_lp_bound"
R.0.0.0.0.1.0.1.1,0.00573039,R.0.0.0.0.1.0.1.1.1,0.00573039,true,"inherited_complete_parent_lp_bound"
R.0.0.0.0.1.0.1.0,0.00543793,R.0.0.0.0.1.0.1.0.0,0.00543793,true,"inherited_complete_parent_lp_bound"
R.0.0.0.0.1.0.1.0,0.00543793,R.0.0.0.0.1.0.1.0.1,0.00543793,true,"inherited_complete_parent_lp_bound"
R.0.0.0.0.1.0.1.0.0,0.00755046,R.0.0.0.0.1.0.1.0.0.0,0.00755046,true,"inherited_complete_parent_lp_bound"
R.0.0.0.0.1.0.1.0.0,0.00755046,R.0.0.0.0.1.0.1.0.0.1,0.00755046,true,"inherited_complete_parent_lp_bound"
R.0.0.0.0.1.0.1.0.1,0.00556306,R.0.0.0.0.1.0.1.0.1.0,0.00556306,true,"inherited_complete_parent_lp_bound"
R.0.0.0.0.1.0.1.0.1,0.00556306,R.0.0.0.0.1.0.1.0.1.1,0.00556306,true,"inherited_complete_parent_lp_bound"
R.0.0.0.0.1.0.1.1.0,0.00573039,R.0.0.0.0.1.0.1.1.0.0,0.00573039,true,"inherited_complete_parent_lp_bound"
R.0.0.0.0.1.0.1.1.0,0.00573039,R.0.0.0.0.1.0.1.1.0.1,0.00573039,true,"inherited_complete_parent_lp_bound"
R.0.0.0.0.1.0.1.1.1,0.00593982,R.0.0.0.0.1.0.1.1.1.0,0.00593982,true,"inherited_complete_parent_lp_bound"
R.0.0.0.0.1.0.1.1.1,0.00593982,R.0.0.0.0.1.0.1.1.1.1,0.00593982,true,"inherited_complete_parent_lp_bound"
R.0.0.0.0.1.1.0,0.0061493,R.0.0.0.0.1.1.0.0,0.0061493,true,"inherited_complete_parent_lp_bound"
R.0.0.0.0.1.1.0,0.0061493,R.0.0.0.0.1.1.0.1,0.0061493,true,"inherited_complete_parent_lp_bound"
R.0.0.0.0.1.1.1,0.00698721,R.0.0.0.0.1.1.1.0,0.00698721,true,"inherited_complete_parent_lp_bound"
