state_id,variant,round,lp_valid,lp_infeasible,lp_objective,lp_work,lp_time,lp_simplex_iterations,max_in_violation,in_subset,max_out_violation,out_subset,max_proj_in_violation,proj_in_subset,max_proj_out_violation,proj_out_subset,cuts_generated,cuts_added,duplicates,dominated,nonviolated,status
D3,IR2-mixed-projected-full-closure,1,1,0,0.093948255393593263,0.11961640286607432,0.048000097274780273,1479,0.68212370573596248,2;3;5;6;11,0.62931519658473589,9;12,0,,0,,4,2,0,0,2,cuts_added_reoptimize
D3,IR2-mixed-projected-full-closure,2,1,0,0.093948255393593263,0.099758335240533458,0.041000127792358398,1233,7.8132395784236808,2;11,9.3723124568380705,1;4;5;8,0,,0,,4,2,0,0,2,cuts_added_reoptimize
D3,IR2-mixed-projected-full-closure,3,1,0,0.093948255393593263,0.11501333090087815,0.049000024795532227,1440,0,,0.14729240027519941,1;7,0,,0,,4,1,0,0,3,cuts_added_reoptimize
D3,IR2-mixed-projected-full-closure,4,1,0,0.093948255393593263,0.12427140541184664,0.050999879837036133,1493,0.81430063614874992,3;6;12,0,,0,,0,,4,1,0,0,3,cuts_added_reoptimize
D3,IR2-mixed-projected-full-closure,5,1,0,0.093948255393593263,0.12280055157414697,0.052000045776367188,1534,0,,1.1530836517470855,1;4;7,0,,0,,4,1,0,0,3,cuts_added_reoptimize
D3,IR2-mixed-projected-full-closure,6,1,0,0.093948255393593263,0.11125763264445812,0.046000003814697266,1344,0,,0,,0,,0,,4,0,0,0,4,mathematical_closure_complete
D4,IR2-mixed-projected-full-closure,0,1,0,0.093948255393593263,0.11082275261107458,0.044999837875366211,1226,4.2525187351441405,2;11,2.5349361371046877,5;8,0,,0,,4,2,0,0,2,cuts_added_reoptimize
D4,IR2-mixed-projected-full-closure,1,1,0,0.093948255393593263,0.10807172178570564,0.043999910354614258,1275,26.76569079372106,3;4;6;10,28.53219391679124,1;7;9;12,0,,0,,4,2,0,0,2,cuts_added_reoptimize
D4,IR2-mixed-projected-full-closure,2,1,0,0.093948255393593263,0.12898228474139736,0.054000139236450195,1516,0.89547384190494439,3;12,0,,0,,0,,4,1,0,0,3,cuts_added_reoptimize
D4,IR2-mixed-projected-full-closure,3,1,0,0.093948255393593263,0.10391940741082231,0.044000148773193359,1278,0,,0.25442788562649743,4;7,0,,0,,4,1,0,0,3,cuts_added_reoptimize
D4,IR2-mixed-projected-full-closure,4,1,0,0.093948255393593236,0.10089677074236771,0.059000015258789062,1179,0.45609456493282696,3;6,3.4595974272868464,9;12,0,,0,,4,2,0,0,2,cuts_added_reoptimize
D4,IR2-mixed-projected-full-closure,5,1,0,0.093948255393593263,0.13084842801344823,0.052999973297119141,1455,0.38547476077575304,2;4;5;10;11,1.2231919301401168,1;7,0,,0,,4,2,0,0,2,cuts_added_reoptimize
D4,IR2-mixed-projected-full-closure,6,1,0,0.093948255393593263,0.12965266334047496,0.051000118255615234,1467,0,,0,,0,,0,,4,0,0,0,4,mathematical_closure_complete
D5,IR2-mixed-projected-full-closure,0,1,0,0.32496933294190866,0.15456764778926801,0.060999870300292969,1686,25.343525496199536,2;3;6;11,30.458341274565775,5;8;9;12,0,,0,,4,2,0,0,2,cuts_added_reoptimize
D5,IR2-mixed-projected-full-closure,1,1,0,0.32552789229291168,0.12200309768261439,0.052000045776367188,1500,2.6523231747178215,2;11,4.2280807504754012,5;8,0,,0,,4,2,0,0,2,cuts_added_reoptimize
D5,IR2-mixed-projected-full-closure,2,1,0,0.32556100225407497,0.15971568152394647,0.065999984741210938,1775,0,,0,,0,,0,,4,0,0,0,4,mathematical_closure_complete
D6,IR2-mixed-projected-full-closure,0,1,0,0.20926487771892269,0.070376852055934344,0.034000158309936523,1140,15.396898868287991,5;6;7;9;10;11,15.744209843782748,2;3;8;12,0,,0,,4,2,0,0,2,cuts_added_reoptimize
D6,IR2-mixed-projected-full-closure,1,1,0,0.21745052208861701,0.08490266383488812,0.037000179290771484,1233,0.76650390069068575,5;11,0,,0,,0,,4,1,0,0,3,cuts_added_reoptimize
D6,IR2-mixed-projected-full-closure,2,1,0,0.21750334569942315,0.073348348746918826,0.033999919891357422,1127,0.73972588915714965,7;10,0,,0,,0,,4,1,0,0,3,cuts_added_reoptimize
D6,IR2-mixed-projected-full-closure,3,1,0,0.21761285289159579,0.06232259763889126,0.029999971389770508,1000,0,,0,,0,,0,,4,0,0,0,4,mathematical_closure_complete
D7,IR2-mixed-projected-full-closure,0,1,0,0.20926487771892258,0.067044173580158309,0.032999992370605469,1060,15.39689886828798,5;6;7;9;10;11,15.744209843782745,2;3;8;12,0,,0,,4,2,0,0,2,cuts_added_reoptimize
D7,IR2-mixed-projected-full-closure,1,1,0,0.21745052208861695,0.085047968543990701,0.03600001335144043,1307,0.76650390069067775,5;11,0,,0,,0,,4,1,0,0,3,cuts_added_reoptimize
D7,IR2-mixed-projected-full-closure,2,1,0,0.21750334569942326,0.094115556780820647,0.043999910354614258,1509,0.73972588915715676,7;10,0,,0,,0,,4,1,0,0,3,cuts_added_reoptimize
D7,IR2-mixed-projected-full-closure,3,1,0,0.21761285289159579,0.069597068086632338,0.032999992370605469,1139,0,,0,,0,,0,,4,0,0,0,4,mathematical_closure_complete
D8,IR2-mixed-projected-full-closure,0,1,0,0.52806619587109671,0.053624565484636941,0.026000022888183594,892,17.85433499077935,5;6;9;11,17.023018168727994,2;3;8;12,0,,0,,4,2,0,0,2,cuts_added_reoptimize
D8,IR2-mixed-projected-full-closure,1,1,0,0.53608551335657817,0.059940115373955459,0.029999971389770508,973,0.77777777777777635,5;11,0,,0,,0,,4,1,0,0,3,cuts_added_reoptimize
D8,IR2-mixed-projected-full-closure,2,1,0,0.53622217598613664,0.073716093350676373,0.033999919891357422,1184,0.67182373690125274,6;9;12,0,,0,,0,,4,1,0,0,3,cuts_added_reoptimize
D8,IR2-mixed-projected-full-closure,3,1,0,0.53628212089730154,0.084070899260427684,0.039000034332275391,1282,0.27709689168096308,3;6;9,0,,0,,0,,4,1,0,0,3,cuts_added_reoptimize
D8,IR2-mixed-projected-full-closure,4,1,0,0.53630819405861818,0.068001462358744824,0.032000064849853516,1017,0.23280705678802072,7;10,0,,0,,0,,4,1,0,0,3,cuts_added_reoptimize
D8,IR2-mixed-projected-full-closure,5,1,0,0.53633471669344934,0.073551661770120499,0.033999919891357422,1173,0.31978923203779802,5;8,0,,0,,0,,4,1,0,0,3,cuts_added_reoptimize
D8,IR2-mixed-projected-full-closure,6,1,0,0.536344890032733,0.062559560104565273,0.0279998779296875,974,0,,0,,0,,0,,4,0,0,0,4,mathematical_closure_complete
D9,IR2-mixed-projected-full-closure,0,1,0,0.407329005858862,0.73320858909251196,0.25899982452392578,3843,12.875958904746547,2;6;7;13;17;18,55.83305184142624,8;10;12;14;15;16;20,0,,0,,4,2,0,0,2,cuts_added_reoptimize
D9,IR2-mixed-projected-full-closure,1,1,0,0.40952528893434192,0.67894944105804844,0.25399994850158691,3644,4.594848824204135,7;10;13;15;18,34.398607444945114,2;3;6;8;12;14;17;20,0,,0,,4,2,0,0,2,cuts_added_reoptimize
D9,IR2-mixed-projected-full-closure,2,1,0,0.41024679313184331,0.89319558663724585,0.38100004196166992,4600,1.8290679493738071,7;10;13,34.929514762410697,5;6;8;12;14;15;17;18;20,0,,0,,4,2,0,0,2,cuts_added_reoptimize
D9,IR2-mixed-projected-full-closure,3,1,0,0.41134913252957722,0.84257411137014671,0.31399989128112793,4143,8.8492421761216935,6;7;10;13;15;16;18,51.007364951058356,2;3;5;8;12;14;20,0,,0,,4,2,0,0,2,cuts_added_reoptimize
D9,IR2-mixed-projected-full-closure,4,1,0,0.41263189493696362,0.84263237596356833,0.31399989128112793,4132,6.3034068005688724,6;7;9;10;13;16;18,32.866870391791132,2;3;5;8;12;14;15;17;20,0,,0,,4,2,0,0,2,cuts_added_reoptimize
D9,IR2-mixed-projected-full-closure,5,1,0,0.41387545547498439,1.2177102529436954,0.48799991607666016,5382,8.650302485811121,2;3;6;7;10;13;15;16;17,35.782212840687706,8;11;14;20,0,,0,,4,2,0,0,2,cuts_added_reoptimize
D9,IR2-mixed-projected-full-closure,6,1,0,0.41433443472493942,0.95545922685441897,0.35299992561340332,4380,6.3537519957963644,3;6;7;13;15,32.077440618503587,2;5;8;10;11;14;16;17;20,0,,0,,4,2,0,0,2,cuts_added_reoptimize
D9,IR2-mixed-projected-full-closure,7,1,0,0.41688536345769811,1.1246011025685037,0.41400003433227539,5079,7.5230636936109843,3;4;6;7;15;16,27.454567940529145,2;5;8;14;17;20,0,,0,,4,2,0,0,2,cuts_added_reoptimize
D9,IR2-mixed-projected-full-closure,8,1,0,0.41935668885309746,1.0162616960778867,0.37199997901916504,4699,4.6451160999966516,4;7;9;10;13;16;18,24.96163420591586,2;5;6;8;11;12;14;15;17;20,0,,0,,4,2,0,0,2,cuts_added_reoptimize
D9,IR2-mixed-projected-full-closure,9,1,0,0.42010502726146848,1.2481312962855629,0.45000004768371582,4945,3.0328814074247887,4;7;16,19.060368587508929,5;10;13;14;19;20,0,,0,,4,2,0,0,2,cuts_added_reoptimize
D9,IR2-mixed-projected-full-closure,10,1,0,0.42018203961361739,1.1761560253560175,0.42899990081787109,5333,3.2328030861490138,4;6;7;10;13;16;18;19,10.127255195154634,14;20,0,,0,,4,2,0,0,2,cuts_added_reoptimize
D9,IR2-mixed-projected-full-closure,11,1,0,0.4203080420702312,1.1546673536722374,0.42499995231628418,5091,2.9095235051273067,13;16,25.739004704352418,3;5;6;7;8;10;11;12;14;15;17;18;19;20,0,,0,,4,2,0,0,2,cuts_added_reoptimize
D9,IR2-mixed-projected-full-closure,12,1,0,0.42037836339428686,1.7594666850824818,0.65799999237060547,7353,2.5479271855453094,1;7;10;13;16,12.911006135053894,5;8;11;14;17;20,0,,0,,4,2,0,0,2,cuts_added_reoptimize
D9,IR2-mixed-projected-full-closure,13,1,0,0.42068270559081533,1.0454790630639106,0.38099980354309082,4887,2.6653316245892773,4;7;10;13;19,7.1757519972168931,2;3;5;6;8;11;12;14;15;17;18;20,0,,0,,4,2,0,0,2,cuts_added_reoptimize
D9,IR2-mixed-projected-full-closure,14,1,0,0.42088351398226159,1.0779084325907511,0.38599991798400879,4849,3.6930610041101506,4;7;9;13;15;18,2.7169167738428914,2;8;10;11;16;19;20,0,,0,,4,2,0,0,2,cuts_added_reoptimize
D9,IR2-mixed-projected-full-closure,15,1,0,0.42094551189255691,1.1614107378595178,0.42500019073486328,5264,2.5996002082516729,4;7;10;13;16;19,2.0096245665882329,2;8;11;14;17;20,0,,0,,4,2,0,0,2,cuts_added_reoptimize
D9,IR2-mixed-projected-full-closure,16,1,0,0.42109622388134438,1.094316107657888,0.41499996185302734,5034,3.3207518314322728,1;4;6;7;9;10;13;16;18,1.9669252981141834,5;14;20,0,,0,,4,2,0,0,2,cuts_added_reoptimize
D9,IR2-mixed-projected-full-closure,17,1,0,0.4212378322673484,0.90289985511994142,0.32299995422363281,4104,3.3445142604816551,4;7;13;19,4.3608913270434035,1;2;5;8;10;11;14;16;20,0,,0,,4,2,0,0,2,cuts_added_reoptimize
D9,IR2-mixed-projected-full-closure,18,1,0,0.42125870468431087,1.1496997875264987,0.42500019073486328,5062,2.273107179898076,1;4;7;10;13;19,2.273107179901821,2;8;11;20,0,,0,,4,2,0,0,2,cuts_added_reoptimize
D9,IR2-mixed-projected-full-closure,19,1,0,0.42128394690187299,1.3600269456546363,0.50399994850158691,6148,1.8701291544164529,1;7;10;13;16;19,2.2291651903469027,8;11;20,0,,0,,4,2,0,0,2,cuts_added_reoptimize
D9,IR2-mixed-projected-full-closure,20,1,0,0.42132997370466874,1.168300546767991,0.43199992179870605,5128,2.3372764899838163,1;4;7;10;11;13;16;17,2.3372764899837772,2;5;8;14;20,0,,0,,4,2,0,0,2,cuts_added_reoptimize
D9,IR2-mixed-projected-full-closure,21,1,0,0.42134005268010877,1.166469809723806,0.42600011825561523,4775,1.9715069091332942,1;4;7;10;13;16;19,1.8168183941720986,5;8;11;14;20,0,,0,,4,2,0,0,2,cuts_added_reoptimize
D9,IR2-mixed-projected-full-closure,22,1,0,0.42168011961718954,1.0591865656904578,0.39100003242492676,5092,0,,1.6208035521869879,2;8;11;17;20,0,,0,,4,1,0,0,3,cuts_added_reoptimize
D9,IR2-mixed-projected-full-closure,23,1,0,0.42168542612485171,1.655439456516081,0.63100004196166992,7557,0,,1.2685036290728353,2;5;8;11;14;17;20,0,,0,,4,1,0,0,3,cuts_added_reoptimize
D9,IR2-mixed-projected-full-closure,24,1,0,0.42170324458871566,0.96773728514779023,0.35700011253356934,4470,0,,0.89033607776432966,3;6;8;9;12;15;17;18;20,0,,0,,4,1,0,0,3,cuts_added_reoptimize
D9,IR2-mixed-projected-full-closure,25,1,0,0.4217047474371115,1.2002023526882666,0.4309999942779541,5613,0,,0.8903360777635132,2;3;6;8;9;12;15;18;20,0,,0,,4,1,0,0,3,cuts_added_reoptimize
D9,IR2-mixed-projected-full-closure,26,1,0,0.42170663265370201,0.90645981174053991,0.3339998722076416,4296,0,,0.89033607776327717,2;3;6;8;9;12;14;15;17;18;20,0,,0,,4,1,0,0,3,cuts_added_reoptimize
D9,IR2-mixed-projected-full-closure,27,1,0,0.42174092052402229,0.74119906977508732,0.26999998092651367,3489,0,,0,,0,,0,,4,0,0,0,4,mathematical_closure_complete
D10,IR2-mixed-projected-full-closure,0,1,0,0.43699011491207501,0.81444038782172512,0.30399990081787109,3906,34.124384187832177,2;6;7;10;13;15;16;17;18,49.179331066354727,3;5;8;12;14;20,0,,0,,4,2,0,0,2,cuts_added_reoptimize
D10,IR2-mixed-projected-full-closure,1,1,0,0.43908371640962507,1.156146189344176,0.4159998893737793,5402,24.688048671177381,3;6;7;10;13;16;18,34.835940939412666,12;14;15;20,0,,0,,4,2,0,0,2,cuts_added_reoptimize
D10,IR2-mixed-projected-full-closure,2,1,0,0.43961099854718966,1.1229414209214439,0.43500018119812012,4812,16.807189796060435,7;9;10;13;16;18,22.937919898470042,2;5;8;14;17;20,0,,0,,4,2,0,0,2,cuts_added_reoptimize
D10,IR2-mixed-projected-full-closure,3,1,0,0.44524431869600262,1.03327783754284,0.37100005149841309,4551,23.03167064475431,4;6;7;10;13;15;16;18,22.15754813344094,5;8;11;14;20,0,,0,,4,2,0,0,2,cuts_added_reoptimize
D10,IR2-mixed-projected-full-closure,4,1,0,0.44721642225896308,1.2871551375939796,0.49300003051757812,5261,25.235115935988784,3;4;6;7;9;10;11;12;13;15;16;17;18;19,25.593367041006534,2;5;8;14;20,0,,0,,4,2,0,0,2,cuts_added_reoptimize
D10,IR2-mixed-projected-full-closure,5,1,0,0.44763713415134682,1.4002399190683483,0.5150001049041748,5816,19.689243171290659,3;4;6;7;8;9;10;12;13;15;16;17;18;19,19.608639166532207,2;5;11;14;20,0,,0,,4,2,0,0,2,cuts_added_reoptimize
D10,IR2-mixed-projected-full-closure,6,1,0,0.44777702441678136,1.3280009123996286,0.48200011253356934,5370,19.683606084709112,3;4;6;7;9;10;12;13;15;16;18;19,19.448840209811475,2;5;8;11;14;17;20,0,,0,,4,2,0,0,2,cuts_added_reoptimize
D10,IR2-mixed-projected-full-closure,7,1,0,0.45162229479503324,1.0729808875996869,0.38200020790100098,4750,25.105606734980519,1;5;6;7;9;10;13;15;16;18,8.9192300455092699,14;20,0,,0,,4,2,0,0,2,cuts_added_reoptimize
D10,IR2-mixed-projected-full-closure,8,1,0,0.45221817487215865,1.080372393922699,0.39299988746643066,4899,21.481404456050267,1;4;6;7;9;10;13;16;18,9.0961108440530509,3;5;12;14;15;20,0,,0,,4,2,0,0,2,cuts_added_reoptimize
D10,IR2-mixed-projected-full-closure,9,1,0,0.45333609133725128,1.2942978641787581,0.46600008010864258,5494,21.300077250891768,1;4;7;9;10;13;15;16;18,5.602831366208652,5;14;20,0,,0,,4,2,0,0,2,cuts_added_reoptimize
D10,IR2-mixed-projected-full-closure,10,1,0,0.45390205676794471,1.3699336823524351,0.49000000953674316,5832,18.566158551239052,1;3;4;6;7;10;12;13;15;16;18;19,4.7762437349377054,8;17;20,0,,0,,4,2,0,0,2,cuts_added_reoptimize
D10,IR2-mixed-projected-full-closure,11,1,0,0.45522915584635149,1.2371849656958294,0.42199993133544922,4843,10.946303835130765,1;3;6;7;9;10;12;13;15;16;18;19,0,,0,,0,,4,1,0,0,3,cuts_added_reoptimize
D10,IR2-mixed-projected-full-closure,12,1,0,0.4554423173034734,1.2564241279957571,0.43400001525878906,4846,20.69156631955163,1;4;6;7;9;10;13;15;16;18;19,6.6654409795173697,2;3;8;12;14;17;20,0,,0,,4,2,0,0,2,cuts_added_reoptimize
D10,IR2-mixed-projected-full-closure,13,1,0,0.45600380975045618,1.6670585220565535,0.60000014305114746,6619,8.6828533238379215,1;3;4;6;7;9;10;13;16;17;18;19,0.065737605865908266,12;15;20,0,,0,,4,2,0,0,2,cuts_added_reoptimize
D10,IR2-mixed-projected-full-closure,14,1,0,0.45617224609569762,1.7134114681053074,0.59599995613098145,6859,7.6682678530943162,1;3;4;6;7;9;10;12;13;15;16;18;19,4.8102459729775227,8;14;17;20,0,,0,,4,2,0,0,2,cuts_added_reoptimize
D10,IR2-mixed-projected-full-closure,15,1,0,0.45734609064211612,1.3530046610814355,0.47299981117248535,6024,5.1621945261120024,6;7;9;10;12;15;16;18,2.3620806303932502,2;3;14;20,0,,0,,4,2,0,0,2,cuts_added_reoptimize
D10,IR2-mixed-projected-full-closure,16,1,0,0.45735331058701278,1.5651776943526612,0.54500007629394531,6373,2.3620810912515013,6;7;9;10;12;13;15;16;18,2.3620810912508832,2;3;8;14;20,0,,0,,4,2,0,0,2,cuts_added_reoptimize
D10,IR2-mixed-projected-full-closure,17,1,0,0.45738279677061444,1.2930890589972659,0.44700002670288086,5352,0.65607507779010366,9;18,2.8822055853083839e-11,20,0,,0,,4,1,0,0,3,cuts_added_reoptimize
D10,IR2-mixed-projected-full-closure,18,1,0,0.45738872723976237,1.6284907279582006,0.58099985122680664,6325,0.062137872714361553,6;9;18,5.3496096441563168e-12,20,0,,0,,4,1,0,0,3,cuts_added_reoptimize
D10,IR2-mixed-projected-full-closure,19,1,0,0.45738891845302898,1.5537797201550532,0.54899978637695312,6405,0,,0,,0,,0,,4,0,0,0,4,mathematical_closure_complete
D11,IR2-mixed-projected-full-closure,0,1,0,0.50832936531373507,0.65844637948576712,0.24099993705749512,3643,11.194397179294823,2;7;9;13;17;18,53.803793206838328,6;8;10;12;14;15;16;20,0,,0,,4,2,0,0,2,cuts_added_reoptimize
D11,IR2-mixed-projected-full-closure,1,1,0,0.50984302129706716,0.63845164528541987,0.22699999809265137,3489,11.374032221212993,6;7;10;13;15;18,40.598297755883998,2;3;8;12;14;17;20,0,,0,,4,2,0,0,2,cuts_added_reoptimize
D11,IR2-mixed-projected-full-closure,2,1,0,0.51050569901026099,0.77314588926579797,0.27700018882751465,4083,6.9248811026384809,6;7;10;13;18,39.663651617977479,3;5;8;12;14;15;17;20,0,,0,,4,2,0,0,2,cuts_added_reoptimize
D11,IR2-mixed-projected-full-closure,3,1,0,0.51169880634299103,0.84957657818775656,0.32299995422363281,4496,5.8030738611233952,7;10;13;15;18,48.371379524743475,2;3;5;6;8;12;14;20,0,,0,,4,2,0,0,2,cuts_added_reoptimize
D11,IR2-mixed-projected-full-closure,4,1,0,0.5125416736485886,0.75113531090789543,0.32599997520446777,3977,3.0216921120060336,7;10;13,29.74813006932014,2;5;8;14;17;20,0,,0,,4,2,0,0,2,cuts_added_reoptimize
D11,IR2-mixed-projected-full-closure,5,1,0,0.51506969702197436,0.87309028891123019,0.32899999618530273,4490,2.9916633319994652,7;10;13;16,32.174991066946419,3;8;11;12;14;15;20,0,,0,,4,2,0,0,2,cuts_added_reoptimize
D11,IR2-mixed-projected-full-closure,6,1,0,0.51607398789986092,0.77870431946728469,0.29200005531311035,3977,5.3071221697507518,4;7;13,30.704209065461555,2;5;6;8;10;11;12;14;15;16;17;18;20,0,,0,,4,2,0,0,2,cuts_added_reoptimize
D11,IR2-mixed-projected-full-closure,7,1,0,0.51716382432478714,1.1622277515640824,0.49300003051757812,5562,7.1788546774739928,4;6;7;9;10;13;15;18,28.134375630554484,2;3;5;8;11;12;14;17;20,0,,0,,4,2,0,0,2,cuts_added_reoptimize
D11,IR2-mixed-projected-full-closure,8,1,0,0.51760589055851181,1.5063739553716655,0.55399990081787109,6603,6.1851992721607658,3;4;6;7;10;13;16,39.074270693135375,5;12;14;15;18;20,0,,0,,4,2,0,0,2,cuts_added_reoptimize
D11,IR2-mixed-projected-full-closure,9,1,0,0.5179833026329137,1.036167021630892,0.36500000953674316,4622,5.7474849588958419,4;7;9;10;13;18,36.014484645330988,5;8;11;14;17;20,0,,0,,4,2,0,0,2,cuts_added_reoptimize
D11,IR2-mixed-projected-full-closure,10,1,0,0.51884767230790041,1.034250853255049,0.37299990653991699,4663,7.7368421052631549,3;4;6;7;10;13;16;18,19.308667468791693,2;8;11;12;14;15;17;20,0,,0,,4,2,0,0,2,cuts_added_reoptimize
D11,IR2-mixed-projected-full-closure,11,1,0,0.51900275002993379,0.96871322251048164,0.34599995613098145,4639,3.1560304361842673,4;7;10;13;16,5.4774966914401739,5;14;20,0,,0,,4,2,0,0,2,cuts_added_reoptimize
D11,IR2-mixed-projected-full-closure,12,1,0,0.51915861427300403,0.97749257579227267,0.34599995613098145,4610,3.0399892897158116,7;10;13;19,7.5341881046834116,2;8;11;20,0,,0,,4,2,0,0,2,cuts_added_reoptimize
D11,IR2-mixed-projected-full-closure,13,1,0,0.51919292533972594,1.0913930583958456,0.39599990844726562,5237,4.6969873729418126,7;9;10;13;16;18;19,6.0853104966737703,6;8;11;12;15;20,0,,0,,4,2,0,0,2,cuts_added_reoptimize
D11,IR2-mixed-projected-full-closure,14,1,0,0.51925958701020147,1.0006195691787478,0.35699987411499023,4660,3.0342343139960763,1;4;7;10;13;16;19,6.6275827018961557,2;8;11;14;20,0,,0,,4,2,0,0,2,cuts_added_reoptimize
D11,IR2-mixed-projected-full-closure,15,1,0,0.51989861979506902,0.9762077060290596,0.34899997711181641,4694,0,,2.2109921031762676,2;8;11;17;20,0,,0,,4,1,0,0,3,cuts_added_reoptimize
D11,IR2-mixed-projected-full-closure,16,1,0,0.51990152163637926,0.97185984898463695,0.33999991416931152,4713,0.020497951835880268,9;18,2.2109148413384863,8;11;14;20,0,,0,,4,2,0,0,2,cuts_added_reoptimize
D11,IR2-mixed-projected-full-closure,17,1,0,0.5199066544923685,1.0776435317631059,0.38700008392333984,4827,0,,2.211129545832228,2;5;8;11;14;17;20,0,,0,,4,1,0,0,3,cuts_added_reoptimize
D11,IR2-mixed-projected-full-closure,18,1,0,0.52003968225655028,1.0835217175827754,0.37900018692016602,5040,0,,1.6247877758913623,2;5;6;8;12;14;15;17;20,0,,0,,4,1,0,0,3,cuts_added_reoptimize
D11,IR2-mixed-projected-full-closure,19,1,0,0.52005859876003457,0.96608139153638961,0.35199999809265137,4648,0,,0.57618018499460266,2;3;6;8;9;12;15;18;20,0,,0,,4,1,0,0,3,cuts_added_reoptimize
D11,IR2-mixed-projected-full-closure,20,1,0,0.52005889203216948,0.99886919117231021,0.3600001335144043,4807,0,,0.5760705904818475,2;3;6;8;9;12;15;17;18;20,0,,0,,4,1,0,0,3,cuts_added_reoptimize
D11,IR2-mixed-projected-full-closure,21,1,0,0.5200605048397573,0.99818244642952525,0.34600019454956055,4934,0,,0.57546789134714871,2;3;6;8;9;12;14;15;18;20,0,,0,,4,1,0,0,3,cuts_added_reoptimize
D11,IR2-mixed-projected-full-closure,22,1,0,0.52006079737078692,0.99367694259437911,0.34599995613098145,4903,0,,0.57535857378194422,2;3;6;8;9;12;14;15;17;18;20,0,,0,,4,1,0,0,3,cuts_added_reoptimize
D11,IR2-mixed-projected-full-closure,23,1,0,0.52006237964388424,0.95165164163561844,0.3320000171661377,4206,0,,0.60282126413428849,8;20,0,,0,,4,1,0,0,3,cuts_added_reoptimize
D11,IR2-mixed-projected-full-closure,24,1,0,0.52006515029872358,0.88330952161848109,0.3190000057220459,4234,0.27259696836528713,6;9;18,0.54519393673010297,2;3;5;8;12;14;15;20,0,,0,,4,2,0,0,2,cuts_added_reoptimize
D11,IR2-mixed-projected-full-closure,25,1,0,0.52006631440993056,0.95713214964843052,0.33699989318847656,4399,0,,0.60141174853908197,5;8;14;20,0,,0,,4,1,0,0,3,cuts_added_reoptimize
D11,IR2-mixed-projected-full-closure,26,1,0,0.52007156051014136,0.98534023354259059,0.34800004959106445,4438,0,,0,,0,,0,,4,0,0,0,4,mathematical_closure_complete
D12,IR2-mixed-projected-full-closure,0,1,0,0.051828010205628126,0.12247836379573888,0.049000024795532227,1444,39.150001157174373,1;4;7;10,37.448246771209448,2;3;5;6;8;11,0,,0,,4,2,0,0,2,cuts_added_reoptimize
D12,IR2-mixed-projected-full-closure,1,1,0,0.15731021127812864,0.13859952934767486,0.059999942779541016,1570,15.865384615384608,1;4,22.977341397613014,3;5;6;8;9;11;12,0,,0,,4,2,0,0,2,cuts_added_reoptimize
D12,IR2-mixed-projected-full-closure,2,1,0,0.16593308215723068,0.15907664459782972,0.068000078201293945,1882,3.6463477044231629,1;10,20.475009934122749,2;3;5;6;8;9;12,0,,0,,4,2,0,0,2,cuts_added_reoptimize
D12,IR2-mixed-projected-full-closure,3,1,0,0.16960070353268791,0.20988675119890468,0.08899998664855957,2339,0,,18.824465357055114,2;3;5;6;8;9;11;12,0,,0,,4,1,0,0,3,cuts_added_reoptimize
D12,IR2-mixed-projected-full-closure,4,1,0,0.19152926276693591,0.19145087777530373,0.085999965667724609,2174,1.8071285595432185,3;12,1.807128559543218,5;8,0,,0,,4,2,0,0,2,cuts_added_reoptimize
D12,IR2-mixed-projected-full-closure,5,1,0,0.19235003096313508,0.20829061058143278,0.088000059127807617,2252,0.96108581415932415,3;10;12,0.96108581415931393,5;8;11,0,,0,,4,2,0,0,2,cuts_added_reoptimize
D12,IR2-mixed-projected-full-closure,6,1,0,0.1924276012618652,0.24148403717287842,0.10600018501281738,2686,0,,0,,0,,0,,4,0,0,0,4,mathematical_closure_complete
D13,IR2-mixed-projected-full-closure,0,1,0,2.2662584414844371,0.67393507627163296,0.24799990653991699,3344,58.237703123211084,7;10;12;13;16;18;19,60.697431692441022,2;5;8;14;17,0,,0,,4,2,0,0,2,cuts_added_reoptimize
D13,IR2-mixed-projected-full-closure,1,1,0,2.2783741765292738,0.84450641524142434,0.35700011253356934,3938,76.84141805394303,1;7;9;12;15;16;18;19,66.895552892650997,2;4;5;8;11;13;14;20,0,,0,,4,2,0,0,2,cuts_added_reoptimize
D13,IR2-mixed-projected-full-closure,2,1,0,2.2855443235169997,1.1158819912317983,0.46599984169006348,4804,51.589392288244959,1;4;6;7;10;12;13;16;18;19,52.98988151516366,2;5;8;11;14;17;20,0,,0,,4,2,0,0,2,cuts_added_reoptimize
D13,IR2-mixed-projected-full-closure,3,1,0,2.3112810474969616,0.83114782878675886,0.32399988174438477,4110,50.408363075328538,1;6;7;9;10;12;13;15;16;19,11.62693983226538,14;20,0,,0,,4,2,0,0,2,cuts_added_reoptimize
D13,IR2-mixed-projected-full-closure,4,1,0,2.3153419644575872,0.86451888206889316,0.38100004196166992,4140,50.342236687033456,1;3;4;6;7;9;10;12;13;15;16;18;19,9.6804766306876733,2;14,0,,0,,4,2,0,0,2,cuts_added_reoptimize
D13,IR2-mixed-projected-full-closure,5,1,0,2.3363101863830495,0.80383185156572412,0.28999996185302734,4142,0,,0,,0,,0,,4,0,0,0,4,mathematical_closure_complete
