attempt_start_seconds,attempt_end_seconds,leaf_id,parent_id,depth,gamma_L,gamma_U,attempt,new_leaf,selected_while_controlling,controlling_leaves_before,controlling_leaves_after,open_leaves_before,closed_leaves_before,open_leaves_after,closed_leaves_after,allocated_time_seconds,solver_runtime_seconds,native_status,native_status_code,optimize_return_code,leaf_lb_before,native_bound,native_bound_available,leaf_lb_after,global_lb_before,global_lb_after,verified_ub_before,verified_ub_after,incumbent,incumbent_available,first_incumbent_time_seconds,last_incumbent_improvement_time_seconds,last_native_lb_improvement_time_seconds,last_global_lb_improvement_time_seconds,stagnation_seconds,work,nodes,open_nodes,open_nodes_available,simplex_iterations,barrier_iterations,memory_gb,model_rows,model_columns,model_nonzeros,interval_row_count,cutoff_row_count,artifact_generation_seconds,model_read_seconds,presolve_rerun,presolve_time_available,presolve_time_seconds,presolve_time_status,root_rerun,root_time_available,root_time_seconds,root_time_status,fresh_restart,child_restart,same_leaf_retained,retained_state_classification,warm_candidate,warm_mapping_complete,warm_submitted,warm_status,warm_mapping_seconds,split_count,cutoff,canonical_sha256,row_signature,native_cut_count_available,native_cut_count,model_path,native_log_path
0.1157868,0.40701569999999998,L0,,0,0,0.23749999999999999,0,1,1,L0,L1,4,0,3,1,30,0.25799989700317383,INFEASIBLE,3,0,0,1e+100,1,1e+100,0,0.23749999999999999,1.7493134520506337,1.7493134520506337,0,0,15.4979885,15.4979885,0.40701569999999998,0.40701569999999998,0,0.43706274188517708,1,0,0,425,0,0.036824560999999999,11895,3372,67084,2,1,0.1054953,0.020792700000000001,1,0,0,unavailable_gurobi_c_api_has_no_phase_timer_attribute,1,0,0,unavailable_gurobi_c_api_has_no_phase_timer_attribute,1,1,0,fresh_model_restart,0,0,0,not_requested,0,0,1.7493134520506337,e97bb5593c5c8d3b73d88829f9797ecbcca8e92d13ff7cdeb4d6260550712259,e97bb5593c5c8d3b73d88829f9797ecbcca8e92d13ff7cdeb4d6260550712259,0,0,E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\runs\stage1__high_imbalance_seed3202__c0_diag__300s\external\models\L0.lp,E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\runs\stage1__high_imbalance_seed3202__c0_diag__300s\external\native_logs\L0_attempt_0.gurobi.log
0.51514599999999999,1.1254896999999999,L1,,0,0.23749999999999999,0.47499999999999998,0,1,1,L1,L2,3,1,2,2,30,0.57800006866455078,INFEASIBLE,3,0,0.23749999999999999,1e+100,1,1e+100,0.23749999999999999,0.47499999999999998,1.7493134520506337,1.7493134520506337,0,0,15.4979885,15.4979885,1.1254896999999999,1.1254896999999999,0,1.2792580390500146,1,0,0,4643,0,0.060895369999999997,11895,3372,67322,2,1,0.1078643,0.0202904,1,0,0,unavailable_gurobi_c_api_has_no_phase_timer_attribute,1,0,0,unavailable_gurobi_c_api_has_no_phase_timer_attribute,1,1,0,fresh_model_restart,0,0,0,not_requested,0,0,1.7493134520506337,3b46039f3b4baba20ae33022cfae5042e961dee006b0bcf6ea3c6d1b51d70f6f,3b46039f3b4baba20ae33022cfae5042e961dee006b0bcf6ea3c6d1b51d70f6f,0,0,E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\runs\stage1__high_imbalance_seed3202__c0_diag__300s\external\models\L1.lp,E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\runs\stage1__high_imbalance_seed3202__c0_diag__300s\external\native_logs\L1_attempt_0.gurobi.log
1.2407775999999999,31.279630600000001,L2,,0,0.47499999999999998,0.71249999999999991,0,1,1,L2,L3,2,2,2,2,30,30.000999927520752,TIME_LIMIT,9,0,0.47499999999999998,1.6812463198987921,1,1.6812463198987921,0.47499999999999998,0.71249999999999991,1.7493134520506337,1.7493134520506337,0,0,15.4979885,15.4979885,31.279630600000001,31.279630600000001,0,61.163303141792738,84,0,0,97934,0,0.113584317,11895,3372,67322,2,1,0.1151239,0.0220641,1,0,0,unavailable_gurobi_c_api_has_no_phase_timer_attribute,1,0,0,unavailable_gurobi_c_api_has_no_phase_timer_attribute,1,1,0,fresh_model_restart,0,0,0,not_requested,0,0,1.7493134520506337,d06a408f65bd5d597bc41c3d0eb049a8c92a48e12ab7a4e64cc6d77fff717fb7,d06a408f65bd5d597bc41c3d0eb049a8c92a48e12ab7a4e64cc6d77fff717fb7,0,0,E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\runs\stage1__high_imbalance_seed3202__c0_diag__300s\external\models\L2.lp,E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\runs\stage1__high_imbalance_seed3202__c0_diag__300s\external\native_logs\L2_attempt_0.gurobi.log
31.382831199999998,31.7706479,L3,,0,0.71249999999999991,0.94999999999999996,0,1,1,L3,L2,2,2,1,3,30,0.35399985313415527,INFEASIBLE,3,0,0.71249999999999991,1e+100,1,1e+100,0.71249999999999991,1.6812463198987921,1.7493134520506337,1.7493134520506337,0,0,15.4979885,15.4979885,31.7706479,31.7706479,0,0.63795717521714945,1,0,0,1444,0,0.113584317,11895,3372,66942,2,1,0.1025914,0.020296999999999999,1,0,0,unavailable_gurobi_c_api_has_no_phase_timer_attribute,1,0,0,unavailable_gurobi_c_api_has_no_phase_timer_attribute,1,1,0,fresh_model_restart,0,0,0,not_requested,0,0,1.7493134520506337,4de743aa44788746a75ee440c8d23e598afc76f5b13d5562b5ecb10e7d9d2a44,4de743aa44788746a75ee440c8d23e598afc76f5b13d5562b5ecb10e7d9d2a44,0,0,E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\runs\stage1__high_imbalance_seed3202__c0_diag__300s\external\models\L3.lp,E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\runs\stage1__high_imbalance_seed3202__c0_diag__300s\external\native_logs\L3_attempt_0.gurobi.log
31.776704800000001,91.793704700000006,L2,,0,0.47499999999999998,0.71249999999999991,1,0,1,L2,L2,1,3,1,3,60,60.001999855041504,TIME_LIMIT,9,0,1.6812463198987921,1.6887948778019441,1,1.6887948778019441,1.6812463198987921,1.6887948778019441,1.7493134520506337,1.7493134520506337,0,0,15.4979885,15.4979885,91.793704700000006,91.793704700000006,0,111.09251158884109,572,0,0,272105,0,0.18050326999999999,11895,3372,67322,2,1,0,0,1,0,0,unavailable_gurobi_c_api_has_no_phase_timer_attribute,0,0,0,unavailable_gurobi_c_api_has_no_phase_timer_attribute,0,0,1,fresh_restart,0,0,0,not_requested,0,0,1.7493134520506337,d06a408f65bd5d597bc41c3d0eb049a8c92a48e12ab7a4e64cc6d77fff717fb7,d06a408f65bd5d597bc41c3d0eb049a8c92a48e12ab7a4e64cc6d77fff717fb7,0,0,E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\runs\stage1__high_imbalance_seed3202__c0_diag__300s\external\models\L2.lp,E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\runs\stage1__high_imbalance_seed3202__c0_diag__300s\external\native_logs\L2_attempt_1.gurobi.log
91.902490400000005,121.9378473,L2.0,L2,1,0.47499999999999998,0.59375,0,1,1,L2.0;L2.1,L2.1,2,3,2,3,30,30.001000165939331,TIME_LIMIT,9,0,1.6887948778019441,1.6926626065569321,1,1.6926626065569321,1.6887948778019441,1.6887948778019441,1.7493134520506337,1.7493134520506337,0,0,15.4979885,15.4979885,121.9378473,91.793704700000006,30.144142599999995,61.833151472738678,471,0,0,156996,0,0.18050326999999999,11895,3372,67322,2,1,0.1084548,0.020773300000000001,1,0,0,unavailable_gurobi_c_api_has_no_phase_timer_attribute,1,0,0,unavailable_gurobi_c_api_has_no_phase_timer_attribute,1,1,0,fresh_model_restart,0,0,0,not_requested,0,1,1.7493134520506337,084ef48da13aff276049662c22c84ddefcb39839db7cdb7853b06063060a601f,084ef48da13aff276049662c22c84ddefcb39839db7cdb7853b06063060a601f,0,0,E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\runs\stage1__high_imbalance_seed3202__c0_diag__300s\external\models\L2.0.lp,E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\runs\stage1__high_imbalance_seed3202__c0_diag__300s\external\native_logs\L2.0_attempt_0.gurobi.log
122.0506936,124.2661356,L2.1,L2,1,0.59375,0.71249999999999991,0,1,1,L2.1,L2.0,2,3,1,4,30,2.1830000877380371,INFEASIBLE,3,0,1.6887948778019441,1e+100,1,1e+100,1.6887948778019441,1.6926626065569321,1.7493134520506337,1.7493134520506337,0,0,15.4979885,15.4979885,124.2661356,124.2661356,0,4.246378541160249,1,0,0,12989,0,0.18050326999999999,11895,3372,67322,2,1,0.11249240000000001,0.020894099999999999,1,0,0,unavailable_gurobi_c_api_has_no_phase_timer_attribute,1,0,0,unavailable_gurobi_c_api_has_no_phase_timer_attribute,1,1,0,fresh_model_restart,0,0,0,not_requested,0,1,1.7493134520506337,90dab83c203443df5c270b48dc952f50a18f19e396fae8cfbbb6b3b1ebf52112,90dab83c203443df5c270b48dc952f50a18f19e396fae8cfbbb6b3b1ebf52112,0,0,E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\runs\stage1__high_imbalance_seed3202__c0_diag__300s\external\models\L2.1.lp,E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\runs\stage1__high_imbalance_seed3202__c0_diag__300s\external\native_logs\L2.1_attempt_0.gurobi.log
124.2710991,184.28642060000001,L2.0,L2,1,0.47499999999999998,0.59375,1,0,1,L2.0,L2.0,1,4,1,4,60,60.004000186920166,TIME_LIMIT,9,0,1.6926626065569321,1.6957540109117508,1,1.6957540109117508,1.6926626065569321,1.6957540109117508,1.7493134520506337,1.7493134520506337,0,0,15.4979885,15.4979885,184.28642060000001,184.28642060000001,0,112.27671396978066,771,0,0,340301,0,0.26502283999999998,11895,3372,67322,2,1,0,0,1,0,0,unavailable_gurobi_c_api_has_no_phase_timer_attribute,0,0,0,unavailable_gurobi_c_api_has_no_phase_timer_attribute,0,0,1,fresh_restart,0,0,0,not_requested,0,1,1.7493134520506337,084ef48da13aff276049662c22c84ddefcb39839db7cdb7853b06063060a601f,084ef48da13aff276049662c22c84ddefcb39839db7cdb7853b06063060a601f,0,0,E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\runs\stage1__high_imbalance_seed3202__c0_diag__300s\external\models\L2.0.lp,E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\runs\stage1__high_imbalance_seed3202__c0_diag__300s\external\native_logs\L2.0_attempt_1.gurobi.log
184.39549679999999,214.42850989999999,L2.0.0,L2.0,2,0.47499999999999998,0.53437500000000004,0,1,1,L2.0.0;L2.0.1,L2.0.1,2,4,2,4,30,30,TIME_LIMIT,9,0,1.6957540109117508,1.69613310345644,1,1.69613310345644,1.6957540109117508,1.6957540109117508,1.7493134520506337,1.7493134520506337,0,0,15.4979885,15.4979885,214.42850989999999,184.28642060000001,30.142089299999981,64.547321006443553,206,0,0,140890,0,0.26502283999999998,11895,3372,67322,2,1,0.1087375,0.0209289,1,0,0,unavailable_gurobi_c_api_has_no_phase_timer_attribute,1,0,0,unavailable_gurobi_c_api_has_no_phase_timer_attribute,1,1,0,fresh_model_restart,0,0,0,not_requested,0,2,1.7493134520506337,b2df48ad5e03c6ffb31d4b6682827a5bec7078f1e0ce8864aad9f4adadaa8d7d,b2df48ad5e03c6ffb31d4b6682827a5bec7078f1e0ce8864aad9f4adadaa8d7d,0,0,E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\runs\stage1__high_imbalance_seed3202__c0_diag__300s\external\models\L2.0.0.lp,E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\runs\stage1__high_imbalance_seed3202__c0_diag__300s\external\native_logs\L2.0.0_attempt_0.gurobi.log
214.53611760000001,244.56981350000001,L2.0.1,L2.0,2,0.53437500000000004,0.59375,0,1,1,L2.0.1,L2.0.0,2,4,2,4,30,30,TIME_LIMIT,9,0,1.6957540109117508,1.7336760861364697,1,1.7336760861364697,1.6957540109117508,1.69613310345644,1.7493134520506337,1.7493134520506337,1.7493134520506337,1,15.4979885,15.4979885,244.56981350000001,244.56981350000001,0,63.21958477820386,738,0,0,211494,0,0.27339010499999999,11895,3372,67322,2,1,0.1072433,0.019642,1,0,0,unavailable_gurobi_c_api_has_no_phase_timer_attribute,1,0,0,unavailable_gurobi_c_api_has_no_phase_timer_attribute,1,1,0,fresh_model_restart,0,0,0,not_requested,0,2,1.7493134520506337,0b33ccb4e8e75667cfed12c391363257583dac8c4bdb96cec814909e4a93e086,0b33ccb4e8e75667cfed12c391363257583dac8c4bdb96cec814909e4a93e086,0,0,E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\runs\stage1__high_imbalance_seed3202__c0_diag__300s\external\models\L2.0.1.lp,E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\runs\stage1__high_imbalance_seed3202__c0_diag__300s\external\native_logs\L2.0.1_attempt_0.gurobi.log
