run_id,algorithm,flow_variant,retained_event_sequence,callback_invocation_sequence,observation_time_seconds,scheduled_checkpoint_seconds,observation_age_seconds,fresh_observation,observation_source,callback_context,phase,native_deterministic_time,native_best_bound,native_incumbent,verified_same_run_ub,project_gap,native_cplex_gap,processed_nodes,open_nodes,native_solution_count,simplex_iterations,tree_memory_mb,gini_branch_count,ordinary_branch_count,current_open_gini_siblings,oldest_gini_sibling_delay_seconds,maximum_gini_sibling_delay_seconds,last_valid_lower_bound_improvement_time,first_incumbent_time,first_gini_branch_time,first_ordinary_branch_time,root_completion_time,model_rows,model_columns,model_nonzeros,executable_sha256,retention_trigger
round23_stage0clean__V12_M2__s0c__75s,S0-C,round20-current,1,1,0.0055874999999999996,0,0.0055874999999999996,true,cplex_generic_global_progress,global_progress,root_lp,2.1327238082885742,0,,0.71850407075497091,1,,0,1,,0,,0,0,0,,,0.0055874999999999996,,,,,11351,1032,113440,880f9fb08dd178d0849447b76c8bfbafee2d5abe9402dcfbc594e558d630e3c4,first_native_observation+heartbeat
round23_stage0clean__V12_M2__s0c__75s,S0-C,round20-current,2,3,0.21064379999999999,0.21064379999999999,0,true,cplex_generic_relaxation_read_only_progress,relaxation,root_cuts,396.57912349700928,0.33638343824702904,,0.71850407075497091,0.53182806898564561,,0,1,,1700,,0,0,0,,,0.21064379999999999,,,,,11351,1032,113440,880f9fb08dd178d0849447b76c8bfbafee2d5abe9402dcfbc594e558d630e3c4,best_bound_change
round23_stage0clean__V12_M2__s0c__75s,S0-C,round20-current,3,4,0.51065899999999997,0.51065899999999997,0,true,cplex_generic_relaxation_read_only_progress,relaxation,root_cuts,836.47346687316895,0.36143025294467335,,0.71850407075497091,0.49696839912834578,,0,1,,2021,,0,0,0,,,0.51065899999999997,,,,,11351,1032,113440,880f9fb08dd178d0849447b76c8bfbafee2d5abe9402dcfbc594e558d630e3c4,best_bound_change
round23_stage0clean__V12_M2__s0c__75s,S0-C,round20-current,4,5,0.62353429999999999,0.62353429999999999,0,true,cplex_generic_relaxation_read_only_progress,relaxation,root_cuts,1114.9945392608643,0.37665860148037295,,0.71850407075497091,0.47577387963216761,,0,1,,2423,,0,0,0,,,0.62353429999999999,,,,,11351,1032,113440,880f9fb08dd178d0849447b76c8bfbafee2d5abe9402dcfbc594e558d630e3c4,best_bound_change
round23_stage0clean__V12_M2__s0c__75s,S0-C,round20-current,5,6,0.68468300000000004,0.68468300000000004,0,true,cplex_generic_relaxation_read_only_progress,relaxation,root_cuts,1240.4376602172852,0.37763632049091239,,0.71850407075497091,0.47441310931737718,,0,1,,2570,,0,0,0,,,0.68468300000000004,,,,,11351,1032,113440,880f9fb08dd178d0849447b76c8bfbafee2d5abe9402dcfbc594e558d630e3c4,best_bound_change
round23_stage0clean__V12_M2__s0c__75s,S0-C,round20-current,6,7,0.75476730000000003,0.75476730000000003,0,true,cplex_generic_relaxation_read_only_progress,relaxation,root_cuts,1404.9467658996582,0.37871166590147343,,0.71850407075497091,0.47291646447661639,,0,1,,2806,,0,0,0,,,0.75476730000000003,,,,,11351,1032,113440,880f9fb08dd178d0849447b76c8bfbafee2d5abe9402dcfbc594e558d630e3c4,best_bound_change
round23_stage0clean__V12_M2__s0c__75s,S0-C,round20-current,7,8,0.79857679999999998,0.79857679999999998,0,true,cplex_generic_relaxation_read_only_progress,relaxation,root_cuts,1493.0603246688843,0.37874589033134765,,0.71850407075497091,0.4728688315803431,,0,1,,2863,,0,0,0,,,0.79857679999999998,,,,,11351,1032,113440,880f9fb08dd178d0849447b76c8bfbafee2d5abe9402dcfbc594e558d630e3c4,best_bound_change
round23_stage0clean__V12_M2__s0c__75s,S0-C,round20-current,8,9,1.0427137,1,0.042713699999999966,true,cplex_generic_relaxation_read_only_progress,relaxation,root_cuts,1744.8864316940308,0.37874978731978931,,0.71850407075497091,0.47286340782757635,,0,1,,2887,,0,0,0,,,1.0427137,,,,,11351,1032,113440,880f9fb08dd178d0849447b76c8bfbafee2d5abe9402dcfbc594e558d630e3c4,best_bound_change+heartbeat
round23_stage0clean__V12_M2__s0c__75s,S0-C,round20-current,9,10,1.0836011999999999,1.0836011999999999,0,true,cplex_generic_relaxation_read_only_progress,relaxation,root_cuts,1818.4194974899292,0.37875660869276095,,0.71850407075497091,0.47285391397326254,,0,1,,2926,,0,0,0,,,1.0836011999999999,,,,,11351,1032,113440,880f9fb08dd178d0849447b76c8bfbafee2d5abe9402dcfbc594e558d630e3c4,best_bound_change
round23_stage0clean__V12_M2__s0c__75s,S0-C,round20-current,10,12,3.6552050999999999,2,1.6552050999999999,false,cplex_generic_global_progress,global_progress,root_cuts,8412.5095520019531,0.37875660869276095,,0.71850407075497091,0.47285391397326254,,0,1,,2926,,0,0,0,,,1.0836011999999999,,,,,11351,1032,113440,880f9fb08dd178d0849447b76c8bfbafee2d5abe9402dcfbc594e558d630e3c4,heartbeat
round23_stage0clean__V12_M2__s0c__75s,S0-C,round20-current,11,13,3.6734331,3.6734331,0,true,cplex_generic_relaxation_read_only_progress,relaxation,gini_branching,8462.8714075088501,0.37875660869276095,,0.71850407075497091,0.47285391397326254,,1,2,,2926,,1,0,1,0.00080359999999979337,0.00080359999999979337,1.0836011999999999,,3.6734331,,3.6734331,11351,1032,113440,880f9fb08dd178d0849447b76c8bfbafee2d5abe9402dcfbc594e558d630e3c4,solver_phase_change
round23_stage0clean__V12_M2__s0c__75s,S0-C,round20-current,12,15,4.0303673,4,0.030367299999999986,true,cplex_generic_relaxation_read_only_progress,relaxation,gini_branching,9369.3011322021484,0.37875660869276095,,0.71850407075497091,0.47285391397326254,,2,1,,3143,,1,0,0,,,1.0836011999999999,,3.6734331,,3.6734331,11351,1032,113440,880f9fb08dd178d0849447b76c8bfbafee2d5abe9402dcfbc594e558d630e3c4,heartbeat
round23_stage0clean__V12_M2__s0c__75s,S0-C,round20-current,13,17,4.0402798000000004,4.0402798000000004,0,true,cplex_generic_relaxation_read_only_progress,relaxation,gini_branching,9370.347620010376,0.59734281869747541,,0.71850407075497091,0.16862987558328632,,3,2,,5494,,2,0,1,0.00069260000000070931,0.00069260000000070931,4.0402798000000004,,3.6734331,,3.6734331,11351,1032,113440,880f9fb08dd178d0849447b76c8bfbafee2d5abe9402dcfbc594e558d630e3c4,best_bound_change
round23_stage0clean__V12_M2__s0c__75s,S0-C,round20-current,14,20,4.4314045999999996,4.4314045999999996,0,true,cplex_generic_relaxation_read_only_progress,relaxation,gini_branching,10351.645396232605,0.61153506219507703,,0.71850407075497091,0.14887738694019617,,5,2,,6435,,3,0,2,0.39181739999999987,0.39181739999999987,4.4314045999999996,,3.6734331,,3.6734331,11351,1032,113440,880f9fb08dd178d0849447b76c8bfbafee2d5abe9402dcfbc594e558d630e3c4,best_bound_change
round23_stage0clean__V12_M2__s0c__75s,S0-C,round20-current,15,23,4.7203996000000004,4.7203996000000004,0,true,cplex_generic_relaxation_read_only_progress,relaxation,gini_branching,10859.460192680359,0.61153506219507703,,0.71850407075497091,0.14887738694019617,,6,3,,8492,,4,0,3,0.68081240000000065,0.68081240000000065,4.4314045999999996,,3.6734331,,3.6734331,11351,1032,113440,880f9fb08dd178d0849447b76c8bfbafee2d5abe9402dcfbc594e558d630e3c4,gini_branch_count_change
round23_stage0clean__V12_M2__s0c__75s,S0-C,round20-current,16,26,4.8044554000000002,4.8044554000000002,0,true,cplex_generic_relaxation_read_only_progress,relaxation,gini_branching,11040.555468559265,0.62092204592827471,,0.71850407075497091,0.13581276543661264,,7,4,,9782,,5,0,4,0.76486820000000044,0.76486820000000044,4.8044554000000002,,3.6734331,,3.6734331,11351,1032,113440,880f9fb08dd178d0849447b76c8bfbafee2d5abe9402dcfbc594e558d630e3c4,best_bound_change
round23_stage0clean__V12_M2__s0c__75s,S0-C,round20-current,17,30,4.9005723999999997,4.9005723999999997,0,true,cplex_generic_relaxation_read_only_progress,relaxation,gini_branching,11217.124831199646,0.64349991059840128,,0.71850407075497091,0.1043893322382415,,9,4,,10406,,6,0,4,0.86098520000000001,0.86098520000000001,4.9005723999999997,,3.6734331,,3.6734331,11351,1032,113440,880f9fb08dd178d0849447b76c8bfbafee2d5abe9402dcfbc594e558d630e3c4,best_bound_change
round23_stage0clean__V12_M2__s0c__75s,S0-C,round20-current,18,33,4.9660748999999997,4.9660748999999997,0,true,cplex_generic_relaxation_read_only_progress,relaxation,gini_branching,11346.445129394531,0.64349991059840128,,0.71850407075497091,0.1043893322382415,,10,5,,10637,,7,0,5,0.92648770000000003,0.92648770000000003,4.9005723999999997,,3.6734331,,3.6734331,11351,1032,113440,880f9fb08dd178d0849447b76c8bfbafee2d5abe9402dcfbc594e558d630e3c4,gini_branch_count_change
round23_stage0clean__V12_M2__s0c__75s,S0-C,round20-current,19,36,5.0578061999999999,5,0.057806199999999919,true,cplex_generic_relaxation_read_only_progress,relaxation,gini_branching,11537.061811447144,0.64879761523817114,,0.71850407075497091,0.097016089892929133,,11,6,,10924,,8,0,6,1.0182190000000002,1.0182190000000002,5.0578061999999999,,3.6734331,,3.6734331,11351,1032,113440,880f9fb08dd178d0849447b76c8bfbafee2d5abe9402dcfbc594e558d630e3c4,best_bound_change+heartbeat
