leaf_id,parent_id,depth,gamma_L,gamma_U,terminal_valid,optimal,infeasible,bound_available,lower_bound,native_status,work,telemetry_seconds
L0,"",0,0,0.17986132278846101,1,0,1,0,0,"INFEASIBLE",0.068085667750928919,0.1047404
L1,"",0,0.17986132278846101,0.35972264557692202,1,1,0,1,0.48677596903067211,"OPTIMAL",0.16202315002034828,0.22449279999999999
L2,"",0,0.35972264557692202,0.53958396836538303,1,1,0,1,0.63459849009761482,"OPTIMAL",0.17454737455486236,0.35347770000000001
L3,"",0,0.53958396836538303,0.71944529115384404,1,0,1,0,0,"INFEASIBLE",0.0095414749968559254,0.78280019999999995
L1.0,"L1",1,0.17986132278846101,0.26979198418269151,1,1,0,1,0.50991723182676818,"OPTIMAL",0.1342173534873525,0.8954162
L1.1,"L1",1,0.26979198418269151,0.35972264557692202,1,1,0,1,0.55838948654749798,"OPTIMAL",0.12809207163411832,1.0070304000000001
L2.0,"L2",1,0.35972264557692202,0.44965330697115252,1,1,0,1,0.63459849009761471,"OPTIMAL",0.14688388097782942,24.722164200000002
L2.1,"L2",1,0.44965330697115252,0.53958396836538303,1,0,1,0,0,"INFEASIBLE",0.10157212772549035,24.818898900000001
L2.0.0,"L2.0",2,0.35972264557692202,0.4046879762740373,1,1,0,1,0.63459849009761471,"OPTIMAL",0.13821869350552851,24.927379800000001
L2.0.1,"L2.0",2,0.4046879762740373,0.44965330697115252,1,1,0,1,0.67650007646399657,"OPTIMAL",0.11731451600067432,25.033142600000001
