row_id,snapshot_source,S,P,H,G,W_SP,S_times_P,SP_McCormick_slack,objective_estimator_slack,paper_certificate_role
dominant_k4_low_gini_1_current_best_new_combined_paper_safe_3600s,root_lp_relaxation,18.674160437362193,0.16707394042433316,8.036227884863447,0.01551615317105176,2.7726690683546966,3.11996556838629,-0.3472965000315935,not_available,diagnostic_only
adaptive_child_low_gini_1_plain_fixed_interval_mip_300s,root_lp_relaxation,18.866666666664777,0.05793333333344579,21.266666666698796,0.0122881381662,not_available,1.093008888890901,not_available,not_available,diagnostic_only
adaptive_child_low_gini_1_plain_fixed_interval_mip_telemetry_only_300s,root_lp_relaxation,18.866666666664777,0.05793333333344579,21.266666666698796,0.0122881381662,not_available,1.093008888890901,not_available,not_available,diagnostic_only
adaptive_child_low_gini_1_static_tailored_compact_bc_300s,root_lp_relaxation,18.674160437362165,0.16707394042434648,8.03622788486344,0.015516153171051827,3.051572286216987,3.1199655683865344,-0.06839328216954721,not_available,diagnostic_only
adaptive_child_low_gini_1_current_best_new_combined_paper_safe_300s,root_lp_relaxation,18.67416043736219,0.16707394042433374,8.036227884863406,0.015516153171051759,3.051572286216756,3.1199655683863003,-0.06839328216954454,not_available,diagnostic_only
adaptive_child_low_gini_1_plain_fixed_interval_mip_1200s,root_lp_relaxation,18.866666666664777,0.05793333333344579,21.266666666698796,0.0122881381662,not_available,1.093008888890901,not_available,not_available,diagnostic_only
adaptive_child_low_gini_1_plain_fixed_interval_mip_telemetry_only_1200s,root_lp_relaxation,18.866666666664777,0.05793333333344579,21.266666666698796,0.0122881381662,not_available,1.093008888890901,not_available,not_available,diagnostic_only
adaptive_child_low_gini_1_static_tailored_compact_bc_1200s,root_lp_relaxation,18.674160437362165,0.16707394042434648,8.03622788486344,0.015516153171051827,3.051572286216987,3.1199655683865344,-0.06839328216954721,not_available,diagnostic_only
adaptive_child_low_gini_1_current_best_new_combined_paper_safe_1200s,root_lp_relaxation,18.67416043736219,0.16707394042433374,8.036227884863406,0.015516153171051759,3.051572286216756,3.1199655683863003,-0.06839328216954454,not_available,diagnostic_only
adaptive_child_low_gini_1_plain_fixed_interval_mip_3600s,root_lp_relaxation,18.866666666664777,0.05793333333344579,21.266666666698796,0.0122881381662,not_available,1.093008888890901,not_available,not_available,diagnostic_only
adaptive_child_low_gini_1_plain_fixed_interval_mip_telemetry_only_3600s,root_lp_relaxation,18.866666666664777,0.05793333333344579,21.266666666698796,0.0122881381662,not_available,1.093008888890901,not_available,not_available,diagnostic_only
adaptive_child_low_gini_1_static_tailored_compact_bc_3600s,root_lp_relaxation,18.674160437362165,0.16707394042434648,8.03622788486344,0.015516153171051827,3.051572286216987,3.1199655683865344,-0.06839328216954721,not_available,diagnostic_only
adaptive_child_low_gini_1_current_best_new_combined_paper_safe_3600s,root_lp_relaxation,18.67416043736219,0.16707394042433374,8.036227884863406,0.015516153171051759,3.051572286216756,3.1199655683863003,-0.06839328216954454,not_available,diagnostic_only
dominant_k4_low_gini_1_plain_fixed_interval_mip_14400s,root_lp_relaxation,18.866666666664777,0.057933333333445754,21.266666666698786,0.0122881381662,not_available,1.0930088888909004,not_available,not_available,diagnostic_only
dominant_k4_low_gini_1_static_tailored_compact_bc_14400s,root_lp_relaxation,18.67416043736218,0.16707394042433665,8.036227884863253,0.015516153171051544,2.7726690683547552,3.119965568386353,-0.34729650003159795,not_available,diagnostic_only
