leaf_id,parent_id,depth,gamma_L,gamma_U,terminal_valid,optimal,infeasible,bound_available,lower_bound,native_status,work,telemetry_seconds
L0,"",0,0,0.16177910836387552,1,1,0,1,0.051828010205628217,"OPTIMAL",0.42865748743134707,0.41395300000000002
L1,"",0,0.16177910836387552,0.32355821672775104,1,1,0,1,0.20401548943405479,"OPTIMAL",0.43033865263059673,1.8126454999999999
L0.0,"L0",1,0,0.080889554181937759,1,1,0,1,0.051828010205628182,"OPTIMAL",0.43277530020131078,3.2266067
L0.1,"L0",1,0.080889554181937759,0.16177910836387552,1,1,0,1,0.12312593525211683,"OPTIMAL",0.46185457534404784,3.6525264000000002
L2,"",0,0.32355821672775104,0.48533732509162653,1,1,0,1,0.36579459779793011,"OPTIMAL",0.41827862528773602,11.819566999999999
L1.0,"L1",1,0.16177910836387552,0.24266866254581326,1,1,0,1,0.20401548943405462,"OPTIMAL",0.43696840909113527,12.705652000000001
L1.1,"L1",1,0.24266866254581326,0.32355821672775104,1,1,0,1,0.28490504361599239,"OPTIMAL",0.39789159935628371,13.090441800000001
L2.0,"L2",1,0.32355821672775104,0.40444777090968875,1,1,0,1,0.36579459779793017,"OPTIMAL",0.39886996505804928,64.494876899999994
L2.1,"L2",1,0.40444777090968875,0.48533732509162653,1,1,0,1,0.44668415197986783,"OPTIMAL",0.54164704798701491,64.9173708
L3,"",0,0.48533732509162653,0.64711643345550207,1,1,0,1,0.52757370616180554,"OPTIMAL",0.39301481632950119,75.012395999999995
L3.0,"L3",1,0.48533732509162653,0.5662268792735643,1,1,0,1,0.52757370616180554,"OPTIMAL",0.37661239087577875,75.390550099999999
L3.1,"L3",1,0.5662268792735643,0.64711643345550207,1,1,0,1,0.60846326034374354,"OPTIMAL",0.36372297657342811,75.7875631
