leaf_id,solve_kind,native_status,optimize_return_code,global_deadline_remaining_at_launch,solver_runtime,work,nodes,simplex_iterations,barrier_iterations,memory_gb,model_sha256,in_memory_model_reused,integer_domain_restored,basis_reuse_status,native_log
L0,LP,"INFEASIBLE",0,266.066,0.098,0.234419,0,1258,0,0.0277887,b85008dbe97f3cb34fd33f487f32e49fd543b5c0b44ab287c30244ae0c42ee9b,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\runs\stage2__tight_T_seed5103__c4_candidate__300s\external\native_logs\L0_lp.gurobi.log"
L1,LP,"OPTIMAL",0,265.818,0.252,0.715612,0,3392,0,0.0292291,369b76e5377e6446ad10eae57d4da57c73dd3523707bd9c6fdaac5b50ee69887,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\runs\stage2__tight_T_seed5103__c4_candidate__300s\external\native_logs\L1_lp.gurobi.log"
L1.0,LP,"OPTIMAL",0,265.419,0.298,0.822583,0,3947,0,0.0311001,0d2b73e03a8643ddb238229c30cd037bfc42c611f8eb03814c8a5530f14e2c70,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\runs\stage2__tight_T_seed5103__c4_candidate__300s\external\native_logs\L1.0_lp.gurobi.log"
L1.1,LP,"OPTIMAL",0,264.973,0.232,0.650463,0,3457,0,0.0329711,162d3c05808dbe6ff2d42e90935009dbdfe2c26b40c712131f35ad831d4bf9ca,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\runs\stage2__tight_T_seed5103__c4_candidate__300s\external\native_logs\L1.1_lp.gurobi.log"
L1.0.0,LP,"INFEASIBLE",0,264.591,0.324,0.806259,0,3282,0,0.0329711,b63f2b6147f0dcf3105cce40ad0210e4e94d05933b03af426b543ff03b6305ad,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\runs\stage2__tight_T_seed5103__c4_candidate__300s\external\native_logs\L1.0.0_lp.gurobi.log"
L1.0.1,LP,"OPTIMAL",0,264.118,0.305,0.865846,0,3880,0,0.0348421,012facd5c2158f1fa0275dad6a5f91fd3a7b7aa2c72d813167444bac7728e925,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\runs\stage2__tight_T_seed5103__c4_candidate__300s\external\native_logs\L1.0.1_lp.gurobi.log"
L2,LP,"OPTIMAL",0,263.662,0.22,0.612134,0,3161,0,0.0348421,84caf91ef5c1e4eb5df7d50027ca9098575fba1add0c7effae20a3e14d89b1b3,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\runs\stage2__tight_T_seed5103__c4_candidate__300s\external\native_logs\L2_lp.gurobi.log"
L2.0,LP,"OPTIMAL",0,263.289,0.286,0.818686,0,4030,0,0.0348421,b0d3e46a0623b56e22410bcc92007f16849e7be9fb36870207568d62f92b5714,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\runs\stage2__tight_T_seed5103__c4_candidate__300s\external\native_logs\L2.0_lp.gurobi.log"
L2.1,LP,"OPTIMAL",0,262.854,0.262,0.72058,0,3884,0,0.036713,915ddd2dab00cc2a7d904520db010a3e5f1fe044a2b70ba38d89980cb9637a7d,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\runs\stage2__tight_T_seed5103__c4_candidate__300s\external\native_logs\L2.1_lp.gurobi.log"
L2,MIP,"TIME_LIMIT",0,262.556,262.558,484.113,2768,822780,0,0.171222,84caf91ef5c1e4eb5df7d50027ca9098575fba1add0c7effae20a3e14d89b1b3,1,0,"not_requested","E:\codes\ExactEBRP\results\gf_c0_mechanism_transfer_c5_round30\runs\stage2__tight_T_seed5103__c4_candidate__300s\external\native_logs\L2_terminal_mip.gurobi.log"
