leaf_id,solve_kind,native_status,optimize_return_code,global_deadline_remaining_at_launch,solver_runtime,work,nodes,simplex_iterations,barrier_iterations,memory_gb,model_sha256,in_memory_model_reused,integer_domain_restored,basis_reuse_status,native_log
L0,LP,"OPTIMAL",0,1783.89,2.006,6.39453,0,7895,0,0.23414,3b9444fc9f6492c32f8231211a7087642262d97e535b23f774a0fcd2c1e522fe,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_simple_start_qualification_round35\runs\matrix1800__round31_sealed_tight_T_V50_seed1973327304__c6_simple_start__1800s\external\native_logs\L0_lp.gurobi.log"
L1,LP,"OPTIMAL",0,1780.53,1.979,6.18556,0,7355,0,0.249835,5d1f1421d0912ea17ac58df2440d256a2e676e66d6659941e4444ae531e9f83a,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_simple_start_qualification_round35\runs\matrix1800__round31_sealed_tight_T_V50_seed1973327304__c6_simple_start__1800s\external\native_logs\L1_lp.gurobi.log"
L0,NEXT_LEAF_TARGET_MIP,"INTERRUPTED",0,1778.28,5.7,15.4806,1,8508,0,0.320256,3b9444fc9f6492c32f8231211a7087642262d97e535b23f774a0fcd2c1e522fe,1,0,"not_requested","E:\codes\ExactEBRP\results\gf_simple_start_qualification_round35\runs\matrix1800__round31_sealed_tight_T_V50_seed1973327304__c6_simple_start__1800s\external\native_logs\L0_c6_1_next_leaf_target_mip.gurobi.log"
L2,LP,"OPTIMAL",0,1771.44,1.818,5.61349,0,6517,0,0.338608,0e0a0d115629b394af97c97976a31b28b2a49476c2d650af8aa91533cb2500f1,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_simple_start_qualification_round35\runs\matrix1800__round31_sealed_tight_T_V50_seed1973327304__c6_simple_start__1800s\external\native_logs\L2_lp.gurobi.log"
L0.0,LP,"INFEASIBLE",0,1768.26,3.961,13.5882,0,11042,0,0.338608,794d72c76c73a6e00910852edd617477ed3e22e49e5de5b42382261657f5a01c,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_simple_start_qualification_round35\runs\matrix1800__round31_sealed_tight_T_V50_seed1973327304__c6_simple_start__1800s\external\native_logs\L0.0_lp.gurobi.log"
L0.1,LP,"OPTIMAL",0,1762.96,3.049,9.89074,0,9563,0,0.369891,9fcd162a85c89aee6a4a208f7683084ced03324028b3f42e2678716e22584faa,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_simple_start_qualification_round35\runs\matrix1800__round31_sealed_tight_T_V50_seed1973327304__c6_simple_start__1800s\external\native_logs\L0.1_lp.gurobi.log"
L0.1,NEXT_LEAF_TARGET_MIP,"INTERRUPTED",0,1759.63,41.73,100.388,1,33156,0,0.642176,9fcd162a85c89aee6a4a208f7683084ced03324028b3f42e2678716e22584faa,1,0,"not_requested","E:\codes\ExactEBRP\results\gf_simple_start_qualification_round35\runs\matrix1800__round31_sealed_tight_T_V50_seed1973327304__c6_simple_start__1800s\external\native_logs\L0.1_c6_1_next_leaf_target_mip.gurobi.log"
L1,NEXT_LEAF_TARGET_MIP,"INTERRUPTED",0,1717.85,6.529,16.8227,1,10075,0,0.673363,5d1f1421d0912ea17ac58df2440d256a2e676e66d6659941e4444ae531e9f83a,1,0,"not_requested","E:\codes\ExactEBRP\results\gf_simple_start_qualification_round35\runs\matrix1800__round31_sealed_tight_T_V50_seed1973327304__c6_simple_start__1800s\external\native_logs\L1_c6_1_next_leaf_target_mip.gurobi.log"
L0.1.0,LP,"INFEASIBLE",0,1710.18,4.405,14.9722,0,13749,0,0.673363,74f80a4b0b708f8569b01e5ab3de4445741382d2615e7ccf525f9713227d058d,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_simple_start_qualification_round35\runs\matrix1800__round31_sealed_tight_T_V50_seed1973327304__c6_simple_start__1800s\external\native_logs\L0.1.0_lp.gurobi.log"
L0.1.1,LP,"OPTIMAL",0,1704.44,3.555,11.4539,0,9946,0,0.673363,12b9e03ea57fc97628bef8b15e40b4c0a6944acbc1e569913529a36f2c821488,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_simple_start_qualification_round35\runs\matrix1800__round31_sealed_tight_T_V50_seed1973327304__c6_simple_start__1800s\external\native_logs\L0.1.1_lp.gurobi.log"
