leaf_id,parent_id,depth,gamma_L,gamma_U,terminal_valid,optimal,infeasible,bound_available,lower_bound,native_status,work,telemetry_seconds
L0,"",0,0,0.15188232080449321,1,0,1,0,0,"INFEASIBLE",98.187718723998572,32.727319700000002
L1,"",0,0.15188232080449321,0.30376464160898642,1,1,0,1,0.43729357114072354,"OPTIMAL",11.560149421703496,37.591451300000003
L1.0,"L1",1,0.15188232080449321,0.22782348120673981,1,1,0,1,0.44430233636000221,"OPTIMAL",15.714742981331327,43.778211300000002
L1.1,"L1",1,0.22782348120673981,0.30376464160898642,1,1,0,1,0.4949981501640891,"OPTIMAL",11.607953214574781,48.766976800000002
L2,"",0,0.30376464160898642,0.45564696241347963,1,1,0,1,0.57093931056633551,"OPTIMAL",12.619606004059621,54.037400499999997
L2.0,"L2",1,0.30376464160898642,0.37970580201123305,1,1,0,1,0.57093931056633573,"OPTIMAL",11.711169937034242,59.064558099999999
L2.1,"L2",1,0.37970580201123305,0.45564696241347963,1,0,1,0,0,"INFEASIBLE",8.3922886668892431,63.120988199999999
L1.0.0,"L1.0",2,0.15188232080449321,0.18985290100561653,1,0,1,0,0,"INFEASIBLE",26.865788981641099,72.487994200000003
L1.0.1,"L1.0",2,0.18985290100561653,0.22782348120673981,1,1,0,1,0.46610433583549443,"OPTIMAL",12.355441313411433,77.616272800000004
L3,"",0,0.45564696241347963,0.60752928321797284,1,0,1,0,0,"INFEASIBLE",7.2326253846067923,81.284636000000006
L1.0.1.0,"L1.0.1",3,0.18985290100561653,0.20883819110617818,1,1,0,1,0.50506829615412785,"OPTIMAL",13.818746811269733,86.872970600000002
L1.0.1.1,"L1.0.1",3,0.20883819110617818,0.22782348120673981,1,1,0,1,0.47822480812967821,"OPTIMAL",10.780202117547628,91.451257100000007
L1.0.1.1.0,"L1.0.1.1",4,0.20883819110617818,0.21833083615645899,1,1,0,1,0.47873560000659393,"OPTIMAL",13.35842790152123,96.807824600000004
L1.0.1.1.1,"L1.0.1.1",4,0.21833083615645899,0.22782348120673981,1,1,0,1,0.48550550511380819,"OPTIMAL",13.515609079780608,102.26612350000001
L1.0.1.1.0.0,"L1.0.1.1.0",5,0.20883819110617818,0.21358451363131858,1,1,0,1,0.47979592132972154,"OPTIMAL",13.7708259968514,107.79731339999999
L1.0.1.1.0.1,"L1.0.1.1.0",5,0.21358451363131858,0.21833083615645899,1,1,0,1,0.48178202887040161,"OPTIMAL",15.396333380365556,113.7853102
L1.0.1.1.0.0.0,"L1.0.1.1.0.0",6,0.20883819110617818,0.21121135236874838,1,1,0,1,0.4862295353395909,"OPTIMAL",15.175062760499253,119.7353042
L1.0.1.1.0.0.1,"L1.0.1.1.0.0",6,0.21121135236874838,0.21358451363131858,1,1,0,1,0.48098564130864579,"OPTIMAL",11.982351807341695,124.7218266
L1.0.1.1.0.0.1.0,"L1.0.1.1.0.0.1",7,0.21121135236874838,0.21239793300003348,1,1,0,1,0.48221599300344581,"OPTIMAL",12.303221543636374,129.80501140000001
L1.0.1.1.0.0.1.1,"L1.0.1.1.0.0.1",7,0.21239793300003348,0.21358451363131858,1,1,0,1,0.48165016423293683,"OPTIMAL",11.899131170365434,134.76376769999999
L1.0.1.1.0.0.1.1.0,"L1.0.1.1.0.0.1.1",8,0.21239793300003348,0.21299122331567605,1,1,0,1,0.48187777644239849,"OPTIMAL",19.306315297873493,141.9558907
L1.0.1.1.0.0.1.1.1,"L1.0.1.1.0.0.1.1",8,0.21299122331567605,0.21358451363131858,1,1,0,1,0.48198414461139255,"OPTIMAL",17.968044812590598,148.7577904
L1.0.1.1.0.1.0,"L1.0.1.1.0.1",6,0.21358451363131858,0.21595767489388878,1,1,0,1,0.48189836979966516,"OPTIMAL",12.497047805971686,153.95753759999999
L1.0.1.1.0.1.1,"L1.0.1.1.0.1",6,0.21595767489388878,0.21833083615645899,1,1,0,1,0.48341936121969908,"OPTIMAL",12.726083295099892,159.1837055
L1.0.1.1.0.1.0.0,"L1.0.1.1.0.1.0",7,0.21358451363131858,0.21477109426260368,1,1,0,1,0.48203666895386588,"OPTIMAL",16.133244426788128,183.1402089
L1.0.1.1.0.1.0.1,"L1.0.1.1.0.1.0",7,0.21477109426260368,0.21595767489388878,1,1,0,1,0.48267146194692351,"OPTIMAL",15.64593495324384,189.1099562
