result_package,fresh_run,source_round,run_id,instance,variant,budget,leaf_id,parent_interval_id,G_L,G_U,S_L,S_U,leaf_type,leaf_selected_order,leaf_start_time,leaf_end_time,leaf_runtime,leaf_status,leaf_LB,leaf_UB_or_cutoff,leaf_gap,leaf_gap_contribution_to_parent,subsolver_variant,callback_profile,S_bucket_mode,route_cutset_enabled,route_cutset_candidates,route_cutset_cuts_added,callback_count,cut_count,node_count,last_bound_improvement_time,finalization_source,reason_closed_or_open,closure_source,interval_bound_valid,error_code,child_json_path,source_csv_path
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__tight_T_seed3102__tailored_callback_telemetry_only__900s,tight_T_seed3102,tailored_callback_telemetry_only,900,10,,0.131404095525,0.140790102348,,,replaced_parent,not_called,not_logged,not_logged,0,replaced_by_children,0.31574776659,0.600704436685,0.284956670095,0.0,relaxation_only,not_called,off,False,0,0,0,0,0,,not_called,split_parent_replaced,unresolved,true,,,results/gf_tailored_bc_fair_diagnosis_round/raw/full__tight_T_seed3102__tailored_callback_telemetry_only__900s.merged.intervals.csv
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__tight_T_seed3102__tailored_callback_telemetry_only__900s,tight_T_seed3102,tailored_callback_telemetry_only,900,11,,0.140790102348,0.150176109171,,,replaced_parent,not_called,not_logged,not_logged,0,replaced_by_children,0.31574776659,0.600704436685,0.284956670095,0.0,relaxation_only,not_called,off,False,0,0,0,0,0,,not_called,split_parent_replaced,unresolved,true,,,results/gf_tailored_bc_fair_diagnosis_round/raw/full__tight_T_seed3102__tailored_callback_telemetry_only__900s.merged.intervals.csv
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__tight_T_seed3102__tailored_callback_telemetry_only__900s,tight_T_seed3102,tailored_callback_telemetry_only,900,12,,0.131404095525,0.136097098936,,,closed,not_called,not_logged,not_logged,0,bound_fathomed,0.600704436685,0.600704436685,0.0,0.0,relaxation_only,not_called,off,False,0,0,0,0,0,,not_called,inventory_route_gini_relaxation,relaxation_bound,true,,,results/gf_tailored_bc_fair_diagnosis_round/raw/full__tight_T_seed3102__tailored_callback_telemetry_only__900s.merged.intervals.csv
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__tight_T_seed3102__tailored_callback_telemetry_only__900s,tight_T_seed3102,tailored_callback_telemetry_only,900,13,,0.136097098936,0.140790102348,,,replaced_parent,not_called,not_logged,not_logged,0,replaced_by_children,0.31574776659,0.600704436685,0.284956670095,0.0,relaxation_only,not_called,off,False,0,0,0,0,0,,not_called,split_parent_replaced,unresolved,true,,,results/gf_tailored_bc_fair_diagnosis_round/raw/full__tight_T_seed3102__tailored_callback_telemetry_only__900s.merged.intervals.csv
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__tight_T_seed3102__tailored_callback_telemetry_only__900s,tight_T_seed3102,tailored_callback_telemetry_only,900,14,,0.140790102348,0.14548310576,,,open,not_called,not_logged,not_logged,0,unresolved,0.31574776659,0.600704436685,0.284956670095,0.284956670095,relaxation_only,not_called,off,False,0,0,0,0,0,,not_called,tree_not_started_before_time_limit_or_reserve,unresolved,true,,,results/gf_tailored_bc_fair_diagnosis_round/raw/full__tight_T_seed3102__tailored_callback_telemetry_only__900s.merged.intervals.csv
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__tight_T_seed3102__tailored_callback_telemetry_only__900s,tight_T_seed3102,tailored_callback_telemetry_only,900,15,,0.14548310576,0.150176109171,,,open,not_called,not_logged,not_logged,0,unresolved,0.31574776659,0.600704436685,0.284956670095,0.284956670095,relaxation_only,not_called,off,False,0,0,0,0,0,,not_called,tree_not_started_before_time_limit_or_reserve,unresolved,true,,,results/gf_tailored_bc_fair_diagnosis_round/raw/full__tight_T_seed3102__tailored_callback_telemetry_only__900s.merged.intervals.csv
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__tight_T_seed3102__tailored_callback_telemetry_only__900s,tight_T_seed3102,tailored_callback_telemetry_only,900,16,,0.136097098936,0.138443600642,,,closed,not_called,not_logged,not_logged,0,bound_fathomed,0.600704436685,0.600704436685,0.0,0.0,relaxation_only,not_called,off,False,0,0,0,0,0,,not_called,inventory_route_gini_relaxation,relaxation_bound,true,,,results/gf_tailored_bc_fair_diagnosis_round/raw/full__tight_T_seed3102__tailored_callback_telemetry_only__900s.merged.intervals.csv
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__tight_T_seed3102__tailored_callback_telemetry_only__900s,tight_T_seed3102,tailored_callback_telemetry_only,900,17,,0.138443600642,0.140790102348,,,open,not_called,not_logged,not_logged,0,unresolved,0.31574776659,0.600704436685,0.284956670095,0.284956670095,relaxation_only,not_called,off,False,0,0,0,0,0,,not_called,tree_not_started_before_time_limit_or_reserve,unresolved,true,,,results/gf_tailored_bc_fair_diagnosis_round/raw/full__tight_T_seed3102__tailored_callback_telemetry_only__900s.merged.intervals.csv
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__tight_T_seed3102__tailored_cheap_cuts__300s,tight_T_seed3102,tailored_cheap_cuts,300,0,,0,0.150176109171,,,replaced_parent,not_called,not_logged,not_logged,0,replaced_by_children,0.31574776659,0.600704436685,0.284956670095,0.0,relaxation_only,not_called,off,False,0,0,0,0,0,,not_called,split_parent_replaced,unresolved,true,,,results/gf_tailored_bc_fair_diagnosis_round/raw/full__tight_T_seed3102__tailored_cheap_cuts__300s.merged.intervals.csv
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__tight_T_seed3102__tailored_cheap_cuts__300s,tight_T_seed3102,tailored_cheap_cuts,300,1,,0.150176109171,0.300352218343,5.50586593258,50.5248237629,open,1,not_logged,not_logged,90.115043,unresolved,0.525182,0.600704,0.07552199999999998,0.07552199999999998,tailored_cheap_cuts,cheap,off,False,0,0,3352,1,1988,90.0277716,solver_final_json,tree_not_started_before_time_limit_or_reserve,unresolved,true,0x00000000,results/gf_tailored_bc_fair_diagnosis_round/raw/full__tight_T_seed3102__tailored_cheap_cuts__300s_auto_oracle/interval_1.json,results/gf_tailored_bc_fair_diagnosis_round/raw/full__tight_T_seed3102__tailored_cheap_cuts__300s.merged.intervals.csv
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__tight_T_seed3102__tailored_cheap_cuts__300s,tight_T_seed3102,tailored_cheap_cuts,300,2,,0.300352218343,0.450528327514,,,closed,not_called,not_logged,not_logged,0,bound_fathomed,0.600704436685,0.600704436685,0.0,0.0,relaxation_only,not_called,off,False,0,0,0,0,0,,not_called,inventory_route_gini_relaxation,relaxation_bound,true,,,results/gf_tailored_bc_fair_diagnosis_round/raw/full__tight_T_seed3102__tailored_cheap_cuts__300s.merged.intervals.csv
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__tight_T_seed3102__tailored_cheap_cuts__300s,tight_T_seed3102,tailored_cheap_cuts,300,3,,0.450528327514,0.600704436685,,,closed,not_called,not_logged,not_logged,0,bound_fathomed,0.600704436685,0.600704436685,0.0,0.0,relaxation_only,not_called,off,False,0,0,0,0,0,,not_called,inventory_route_gini_relaxation,relaxation_bound,true,,,results/gf_tailored_bc_fair_diagnosis_round/raw/full__tight_T_seed3102__tailored_cheap_cuts__300s.merged.intervals.csv
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__tight_T_seed3102__tailored_cheap_cuts__300s,tight_T_seed3102,tailored_cheap_cuts,300,4,,0,0.0750880545856,,,closed,not_called,not_logged,not_logged,0,bound_fathomed,0.600704436685,0.600704436685,0.0,0.0,relaxation_only,not_called,off,False,0,0,0,0,0,,not_called,inventory_route_gini_relaxation,relaxation_bound,true,,,results/gf_tailored_bc_fair_diagnosis_round/raw/full__tight_T_seed3102__tailored_cheap_cuts__300s.merged.intervals.csv
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__tight_T_seed3102__tailored_cheap_cuts__300s,tight_T_seed3102,tailored_cheap_cuts,300,5,,0.0750880545856,0.150176109171,,,replaced_parent,not_called,not_logged,not_logged,0,replaced_by_children,0.31574776659,0.600704436685,0.284956670095,0.0,relaxation_only,not_called,off,False,0,0,0,0,0,,not_called,split_parent_replaced,unresolved,true,,,results/gf_tailored_bc_fair_diagnosis_round/raw/full__tight_T_seed3102__tailored_cheap_cuts__300s.merged.intervals.csv
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__tight_T_seed3102__tailored_cheap_cuts__300s,tight_T_seed3102,tailored_cheap_cuts,300,6,,0.0750880545856,0.112632081878,,,open,not_called,not_logged,not_logged,0,unresolved,0.31574776659,0.600704436685,0.284956670095,0.284956670095,relaxation_only,not_called,off,False,0,0,0,0,0,,not_called,tree_not_started_before_time_limit_or_reserve,unresolved,true,,,results/gf_tailored_bc_fair_diagnosis_round/raw/full__tight_T_seed3102__tailored_cheap_cuts__300s.merged.intervals.csv
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__tight_T_seed3102__tailored_cheap_cuts__300s,tight_T_seed3102,tailored_cheap_cuts,300,7,,0.112632081878,0.150176109171,,,open,not_called,not_logged,not_logged,0,unresolved,0.31574776659,0.600704436685,0.284956670095,0.284956670095,relaxation_only,not_called,off,False,0,0,0,0,0,,not_called,tree_not_started_before_time_limit_or_reserve,unresolved,true,,,results/gf_tailored_bc_fair_diagnosis_round/raw/full__tight_T_seed3102__tailored_cheap_cuts__300s.merged.intervals.csv
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__tight_T_seed3102__tailored_cheap_cuts__900s,tight_T_seed3102,tailored_cheap_cuts,900,0,,0,0.150176109171,,,replaced_parent,not_called,not_logged,not_logged,0,replaced_by_children,0.31574776659,0.600704436685,0.284956670095,0.0,relaxation_only,not_called,off,False,0,0,0,0,0,,not_called,split_parent_replaced,unresolved,true,,,results/gf_tailored_bc_fair_diagnosis_round/raw/full__tight_T_seed3102__tailored_cheap_cuts__900s.merged.intervals.csv
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__tight_T_seed3102__tailored_cheap_cuts__900s,tight_T_seed3102,tailored_cheap_cuts,900,1,,0.150176109171,0.300352218343,5.50586593258,50.5248237629,open,1,not_logged,not_logged,270.1658877,unresolved,0.531515,0.600704,0.06918900000000006,0.06918900000000006,tailored_cheap_cuts,cheap,off,False,0,0,5749,1,3504,270.0767947,solver_final_json,tree_not_started_before_time_limit_or_reserve,unresolved,true,0x00000000,results/gf_tailored_bc_fair_diagnosis_round/raw/full__tight_T_seed3102__tailored_cheap_cuts__900s_auto_oracle/interval_1.json,results/gf_tailored_bc_fair_diagnosis_round/raw/full__tight_T_seed3102__tailored_cheap_cuts__900s.merged.intervals.csv
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__tight_T_seed3102__tailored_cheap_cuts__900s,tight_T_seed3102,tailored_cheap_cuts,900,2,,0.300352218343,0.450528327514,,,closed,not_called,not_logged,not_logged,0,bound_fathomed,0.600704436685,0.600704436685,0.0,0.0,relaxation_only,not_called,off,False,0,0,0,0,0,,not_called,inventory_route_gini_relaxation,relaxation_bound,true,,,results/gf_tailored_bc_fair_diagnosis_round/raw/full__tight_T_seed3102__tailored_cheap_cuts__900s.merged.intervals.csv
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__tight_T_seed3102__tailored_cheap_cuts__900s,tight_T_seed3102,tailored_cheap_cuts,900,3,,0.450528327514,0.600704436685,,,closed,not_called,not_logged,not_logged,0,bound_fathomed,0.600704436685,0.600704436685,0.0,0.0,relaxation_only,not_called,off,False,0,0,0,0,0,,not_called,inventory_route_gini_relaxation,relaxation_bound,true,,,results/gf_tailored_bc_fair_diagnosis_round/raw/full__tight_T_seed3102__tailored_cheap_cuts__900s.merged.intervals.csv
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__tight_T_seed3102__tailored_cheap_cuts__900s,tight_T_seed3102,tailored_cheap_cuts,900,4,,0,0.0750880545856,,,closed,not_called,not_logged,not_logged,0,bound_fathomed,0.600704436685,0.600704436685,0.0,0.0,relaxation_only,not_called,off,False,0,0,0,0,0,,not_called,inventory_route_gini_relaxation,relaxation_bound,true,,,results/gf_tailored_bc_fair_diagnosis_round/raw/full__tight_T_seed3102__tailored_cheap_cuts__900s.merged.intervals.csv
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__tight_T_seed3102__tailored_cheap_cuts__900s,tight_T_seed3102,tailored_cheap_cuts,900,5,,0.0750880545856,0.150176109171,,,replaced_parent,not_called,not_logged,not_logged,0,replaced_by_children,0.31574776659,0.600704436685,0.284956670095,0.0,relaxation_only,not_called,off,False,0,0,0,0,0,,not_called,split_parent_replaced,unresolved,true,,,results/gf_tailored_bc_fair_diagnosis_round/raw/full__tight_T_seed3102__tailored_cheap_cuts__900s.merged.intervals.csv
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__tight_T_seed3102__tailored_cheap_cuts__900s,tight_T_seed3102,tailored_cheap_cuts,900,6,,0.0750880545856,0.112632081878,,,closed,not_called,not_logged,not_logged,0,bound_fathomed,0.600704436685,0.600704436685,0.0,0.0,relaxation_only,not_called,off,False,0,0,0,0,0,,not_called,inventory_route_gini_relaxation,relaxation_bound,true,,,results/gf_tailored_bc_fair_diagnosis_round/raw/full__tight_T_seed3102__tailored_cheap_cuts__900s.merged.intervals.csv
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__tight_T_seed3102__tailored_cheap_cuts__900s,tight_T_seed3102,tailored_cheap_cuts,900,7,,0.112632081878,0.150176109171,,,replaced_parent,not_called,not_logged,not_logged,0,replaced_by_children,0.31574776659,0.600704436685,0.284956670095,0.0,relaxation_only,not_called,off,False,0,0,0,0,0,,not_called,split_parent_replaced,unresolved,true,,,results/gf_tailored_bc_fair_diagnosis_round/raw/full__tight_T_seed3102__tailored_cheap_cuts__900s.merged.intervals.csv
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__tight_T_seed3102__tailored_cheap_cuts__900s,tight_T_seed3102,tailored_cheap_cuts,900,8,,0.112632081878,0.131404095525,,,closed,not_called,not_logged,not_logged,0,bound_fathomed,0.600704436685,0.600704436685,0.0,0.0,relaxation_only,not_called,off,False,0,0,0,0,0,,not_called,inventory_route_gini_relaxation,relaxation_bound,true,,,results/gf_tailored_bc_fair_diagnosis_round/raw/full__tight_T_seed3102__tailored_cheap_cuts__900s.merged.intervals.csv
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__tight_T_seed3102__tailored_cheap_cuts__900s,tight_T_seed3102,tailored_cheap_cuts,900,9,,0.131404095525,0.150176109171,,,replaced_parent,not_called,not_logged,not_logged,0,replaced_by_children,0.31574776659,0.600704436685,0.284956670095,0.0,relaxation_only,not_called,off,False,0,0,0,0,0,,not_called,split_parent_replaced,unresolved,true,,,results/gf_tailored_bc_fair_diagnosis_round/raw/full__tight_T_seed3102__tailored_cheap_cuts__900s.merged.intervals.csv
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__tight_T_seed3102__tailored_cheap_cuts__900s,tight_T_seed3102,tailored_cheap_cuts,900,10,,0.131404095525,0.140790102348,,,replaced_parent,not_called,not_logged,not_logged,0,replaced_by_children,0.31574776659,0.600704436685,0.284956670095,0.0,relaxation_only,not_called,off,False,0,0,0,0,0,,not_called,split_parent_replaced,unresolved,true,,,results/gf_tailored_bc_fair_diagnosis_round/raw/full__tight_T_seed3102__tailored_cheap_cuts__900s.merged.intervals.csv
