result_package,fresh_run,source_round,run_id,instance,variant,budget,leaf_id,parent_interval_id,G_L,G_U,S_L,S_U,leaf_type,leaf_selected_order,leaf_start_time,leaf_end_time,leaf_runtime,leaf_status,leaf_LB,leaf_UB_or_cutoff,leaf_gap,leaf_gap_contribution_to_parent,subsolver_variant,callback_profile,S_bucket_mode,route_cutset_enabled,route_cutset_candidates,route_cutset_cuts_added,callback_count,cut_count,node_count,last_bound_improvement_time,finalization_source,reason_closed_or_open,closure_source,interval_bound_valid,error_code,child_json_path,source_csv_path
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__moderate_seed3302__tailored_cheap_cuts__300s,moderate_seed3302,tailored_cheap_cuts,300,2,,0.0978181032745,0.146727154912,,,open,not_called,not_logged,not_logged,0,unresolved,0.0978181032745,0.195636206549,0.0978181032745,0.0978181032745,relaxation_only,not_called,off,False,0,0,0,0,0,,not_called,tree_not_started_before_time_limit_or_reserve,unresolved,true,,,results/gf_tailored_bc_fair_diagnosis_round/raw/full__moderate_seed3302__tailored_cheap_cuts__300s.merged.intervals.csv
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__moderate_seed3302__tailored_cheap_cuts__300s,moderate_seed3302,tailored_cheap_cuts,300,3,,0.146727154912,0.195636206549,,,closed,not_called,not_logged,not_logged,0,bound_fathomed,0.195636206549,0.195636206549,0.0,0.0,relaxation_only,not_called,off,False,0,0,0,0,0,,not_called,inventory_route_gini_relaxation,relaxation_bound,true,,,results/gf_tailored_bc_fair_diagnosis_round/raw/full__moderate_seed3302__tailored_cheap_cuts__300s.merged.intervals.csv
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__moderate_seed3302__tailored_cheap_cuts__300s,moderate_seed3302,tailored_cheap_cuts,300,4,,0,0.0244545258186,,,closed,not_called,not_logged,not_logged,0,bound_fathomed,0.195636206549,0.195636206549,0.0,0.0,relaxation_only,not_called,off,False,0,0,0,0,0,,not_called,inventory_route_gini_relaxation,relaxation_bound,true,,,results/gf_tailored_bc_fair_diagnosis_round/raw/full__moderate_seed3302__tailored_cheap_cuts__300s.merged.intervals.csv
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__moderate_seed3302__tailored_cheap_cuts__300s,moderate_seed3302,tailored_cheap_cuts,300,5,,0.0244545258186,0.0489090516373,,,replaced_parent,not_called,not_logged,not_logged,0,replaced_by_children,0.0244545258186,0.195636206549,0.1711816807304,0.0,relaxation_only,not_called,off,False,0,0,0,0,0,,not_called,split_parent_replaced,unresolved,true,,,results/gf_tailored_bc_fair_diagnosis_round/raw/full__moderate_seed3302__tailored_cheap_cuts__300s.merged.intervals.csv
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__moderate_seed3302__tailored_cheap_cuts__300s,moderate_seed3302,tailored_cheap_cuts,300,6,,0.0244545258186,0.0366817887279,,,open,not_called,not_logged,not_logged,0,unresolved,0.0244545258186,0.195636206549,0.1711816807304,0.1711816807304,relaxation_only,not_called,off,False,0,0,0,0,0,,not_called,tree_not_started_before_time_limit_or_reserve,unresolved,true,,,results/gf_tailored_bc_fair_diagnosis_round/raw/full__moderate_seed3302__tailored_cheap_cuts__300s.merged.intervals.csv
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__moderate_seed3302__tailored_cheap_cuts__300s,moderate_seed3302,tailored_cheap_cuts,300,7,,0.0366817887279,0.0489090516373,,,open,not_called,not_logged,not_logged,0,unresolved,0.0366817887279,0.195636206549,0.15895441782109998,0.15895441782109998,relaxation_only,not_called,off,False,0,0,0,0,0,,not_called,tree_not_started_before_time_limit_or_reserve,unresolved,true,,,results/gf_tailored_bc_fair_diagnosis_round/raw/full__moderate_seed3302__tailored_cheap_cuts__300s.merged.intervals.csv
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__moderate_seed3302__tailored_full_static_baseline__300s,moderate_seed3302,tailored_full_static_baseline,300,0,,0,0.0489090516373,,,replaced_parent,not_called,not_logged,not_logged,0,replaced_by_children,0.0,0.195636206549,0.195636206549,0.0,relaxation_only,not_called,off,False,0,0,0,0,0,,not_called,split_parent_replaced,unresolved,true,,,results/gf_tailored_bc_fair_diagnosis_round/raw/full__moderate_seed3302__tailored_full_static_baseline__300s.merged.intervals.csv
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__moderate_seed3302__tailored_full_static_baseline__300s,moderate_seed3302,tailored_full_static_baseline,300,1,,0.0489090516373,0.0978181032745,0.611413043478,38.4503018346,open,1,not_logged,not_logged,84.429248,unresolved,0.144169,0.195636,0.05146700000000001,0.05146700000000001,tailored_full_static_baseline,off,off,False,0,0,0,40,2456,0,solver_final_json,tree_not_started_before_time_limit_or_reserve,unresolved,true,0x00000000,results/gf_tailored_bc_fair_diagnosis_round/raw/full__moderate_seed3302__tailored_full_static_baseline__300s_auto_oracle/interval_1.json,results/gf_tailored_bc_fair_diagnosis_round/raw/full__moderate_seed3302__tailored_full_static_baseline__300s.merged.intervals.csv
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__moderate_seed3302__tailored_full_static_baseline__300s,moderate_seed3302,tailored_full_static_baseline,300,2,,0.0978181032745,0.146727154912,,,open,not_called,not_logged,not_logged,0,unresolved,0.0978181032745,0.195636206549,0.0978181032745,0.0978181032745,relaxation_only,not_called,off,False,0,0,0,0,0,,not_called,tree_not_started_before_time_limit_or_reserve,unresolved,true,,,results/gf_tailored_bc_fair_diagnosis_round/raw/full__moderate_seed3302__tailored_full_static_baseline__300s.merged.intervals.csv
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__moderate_seed3302__tailored_full_static_baseline__300s,moderate_seed3302,tailored_full_static_baseline,300,3,,0.146727154912,0.195636206549,,,closed,not_called,not_logged,not_logged,0,bound_fathomed,0.195636206549,0.195636206549,0.0,0.0,relaxation_only,not_called,off,False,0,0,0,0,0,,not_called,inventory_route_gini_relaxation,relaxation_bound,true,,,results/gf_tailored_bc_fair_diagnosis_round/raw/full__moderate_seed3302__tailored_full_static_baseline__300s.merged.intervals.csv
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__moderate_seed3302__tailored_full_static_baseline__300s,moderate_seed3302,tailored_full_static_baseline,300,4,,0,0.0244545258186,,,closed,not_called,not_logged,not_logged,0,bound_fathomed,0.195636206549,0.195636206549,0.0,0.0,relaxation_only,not_called,off,False,0,0,0,0,0,,not_called,inventory_route_gini_relaxation,relaxation_bound,true,,,results/gf_tailored_bc_fair_diagnosis_round/raw/full__moderate_seed3302__tailored_full_static_baseline__300s.merged.intervals.csv
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__moderate_seed3302__tailored_full_static_baseline__300s,moderate_seed3302,tailored_full_static_baseline,300,5,,0.0244545258186,0.0489090516373,,,replaced_parent,not_called,not_logged,not_logged,0,replaced_by_children,0.0244545258186,0.195636206549,0.1711816807304,0.0,relaxation_only,not_called,off,False,0,0,0,0,0,,not_called,split_parent_replaced,unresolved,true,,,results/gf_tailored_bc_fair_diagnosis_round/raw/full__moderate_seed3302__tailored_full_static_baseline__300s.merged.intervals.csv
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__moderate_seed3302__tailored_full_static_baseline__300s,moderate_seed3302,tailored_full_static_baseline,300,6,,0.0244545258186,0.0366817887279,,,open,not_called,not_logged,not_logged,0,unresolved,0.0244545258186,0.195636206549,0.1711816807304,0.1711816807304,relaxation_only,not_called,off,False,0,0,0,0,0,,not_called,tree_not_started_before_time_limit_or_reserve,unresolved,true,,,results/gf_tailored_bc_fair_diagnosis_round/raw/full__moderate_seed3302__tailored_full_static_baseline__300s.merged.intervals.csv
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__moderate_seed3302__tailored_full_static_baseline__300s,moderate_seed3302,tailored_full_static_baseline,300,7,,0.0366817887279,0.0489090516373,,,open,not_called,not_logged,not_logged,0,unresolved,0.0366817887279,0.195636206549,0.15895441782109998,0.15895441782109998,relaxation_only,not_called,off,False,0,0,0,0,0,,not_called,tree_not_started_before_time_limit_or_reserve,unresolved,true,,,results/gf_tailored_bc_fair_diagnosis_round/raw/full__moderate_seed3302__tailored_full_static_baseline__300s.merged.intervals.csv
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__moderate_seed3302__tailored_route_cutset_callback__300s,moderate_seed3302,tailored_route_cutset_callback,300,0,,0,0.0489090516373,,,replaced_parent,not_called,not_logged,not_logged,0,replaced_by_children,0.0,0.195636206549,0.195636206549,0.0,relaxation_only,not_called,off,False,0,0,0,0,0,,not_called,split_parent_replaced,unresolved,true,,,results/gf_tailored_bc_fair_diagnosis_round/raw/full__moderate_seed3302__tailored_route_cutset_callback__300s.merged.intervals.csv
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__moderate_seed3302__tailored_route_cutset_callback__300s,moderate_seed3302,tailored_route_cutset_callback,300,1,,0.0489090516373,0.0978181032745,0.611413043478,38.4503018346,open,1,not_logged,not_logged,90.3712687,unresolved,0.144215,0.195636,0.051420999999999994,0.051420999999999994,tailored_route_cutset_callback,route-cutset-only,off,True,470,50,2279,91,1245,90.0094023,solver_final_json,tree_not_started_before_time_limit_or_reserve,unresolved,true,0x00000000,results/gf_tailored_bc_fair_diagnosis_round/raw/full__moderate_seed3302__tailored_route_cutset_callback__300s_auto_oracle/interval_1.json,results/gf_tailored_bc_fair_diagnosis_round/raw/full__moderate_seed3302__tailored_route_cutset_callback__300s.merged.intervals.csv
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__moderate_seed3302__tailored_route_cutset_callback__300s,moderate_seed3302,tailored_route_cutset_callback,300,2,,0.0978181032745,0.146727154912,,,open,not_called,not_logged,not_logged,0,unresolved,0.0978181032745,0.195636206549,0.0978181032745,0.0978181032745,relaxation_only,not_called,off,False,0,0,0,0,0,,not_called,tree_not_started_before_time_limit_or_reserve,unresolved,true,,,results/gf_tailored_bc_fair_diagnosis_round/raw/full__moderate_seed3302__tailored_route_cutset_callback__300s.merged.intervals.csv
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__moderate_seed3302__tailored_route_cutset_callback__300s,moderate_seed3302,tailored_route_cutset_callback,300,3,,0.146727154912,0.195636206549,,,closed,not_called,not_logged,not_logged,0,bound_fathomed,0.195636206549,0.195636206549,0.0,0.0,relaxation_only,not_called,off,False,0,0,0,0,0,,not_called,inventory_route_gini_relaxation,relaxation_bound,true,,,results/gf_tailored_bc_fair_diagnosis_round/raw/full__moderate_seed3302__tailored_route_cutset_callback__300s.merged.intervals.csv
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__moderate_seed3302__tailored_route_cutset_callback__300s,moderate_seed3302,tailored_route_cutset_callback,300,4,,0,0.0244545258186,,,closed,not_called,not_logged,not_logged,0,bound_fathomed,0.195636206549,0.195636206549,0.0,0.0,relaxation_only,not_called,off,False,0,0,0,0,0,,not_called,inventory_route_gini_relaxation,relaxation_bound,true,,,results/gf_tailored_bc_fair_diagnosis_round/raw/full__moderate_seed3302__tailored_route_cutset_callback__300s.merged.intervals.csv
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__moderate_seed3302__tailored_route_cutset_callback__300s,moderate_seed3302,tailored_route_cutset_callback,300,5,,0.0244545258186,0.0489090516373,,,replaced_parent,not_called,not_logged,not_logged,0,replaced_by_children,0.0244545258186,0.195636206549,0.1711816807304,0.0,relaxation_only,not_called,off,False,0,0,0,0,0,,not_called,split_parent_replaced,unresolved,true,,,results/gf_tailored_bc_fair_diagnosis_round/raw/full__moderate_seed3302__tailored_route_cutset_callback__300s.merged.intervals.csv
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__moderate_seed3302__tailored_route_cutset_callback__300s,moderate_seed3302,tailored_route_cutset_callback,300,6,,0.0244545258186,0.0366817887279,,,open,not_called,not_logged,not_logged,0,unresolved,0.0244545258186,0.195636206549,0.1711816807304,0.1711816807304,relaxation_only,not_called,off,False,0,0,0,0,0,,not_called,tree_not_started_before_time_limit_or_reserve,unresolved,true,,,results/gf_tailored_bc_fair_diagnosis_round/raw/full__moderate_seed3302__tailored_route_cutset_callback__300s.merged.intervals.csv
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__moderate_seed3302__tailored_route_cutset_callback__300s,moderate_seed3302,tailored_route_cutset_callback,300,7,,0.0366817887279,0.0489090516373,,,open,not_called,not_logged,not_logged,0,unresolved,0.0366817887279,0.195636206549,0.15895441782109998,0.15895441782109998,relaxation_only,not_called,off,False,0,0,0,0,0,,not_called,tree_not_started_before_time_limit_or_reserve,unresolved,true,,,results/gf_tailored_bc_fair_diagnosis_round/raw/full__moderate_seed3302__tailored_route_cutset_callback__300s.merged.intervals.csv
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__moderate_seed3302__tailored_static_no_callback__300s,moderate_seed3302,tailored_static_no_callback,300,0,,0,0.0489090516373,,,replaced_parent,not_called,not_logged,not_logged,0,replaced_by_children,0.0,0.195636206549,0.195636206549,0.0,relaxation_only,not_called,off,False,0,0,0,0,0,,not_called,split_parent_replaced,unresolved,true,,,results/gf_tailored_bc_fair_diagnosis_round/raw/full__moderate_seed3302__tailored_static_no_callback__300s.merged.intervals.csv
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__moderate_seed3302__tailored_static_no_callback__300s,moderate_seed3302,tailored_static_no_callback,300,1,,0.0489090516373,0.0978181032745,0.611413043478,38.4503018346,open,1,not_logged,not_logged,84.1712364,unresolved,0.144171,0.195636,0.05146500000000001,0.05146500000000001,tailored_static_no_callback,off,off,False,0,0,0,0,1904,0,solver_final_json,tree_not_started_before_time_limit_or_reserve,unresolved,true,0x00000000,results/gf_tailored_bc_fair_diagnosis_round/raw/full__moderate_seed3302__tailored_static_no_callback__300s_auto_oracle/interval_1.json,results/gf_tailored_bc_fair_diagnosis_round/raw/full__moderate_seed3302__tailored_static_no_callback__300s.merged.intervals.csv
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__moderate_seed3302__tailored_static_no_callback__300s,moderate_seed3302,tailored_static_no_callback,300,2,,0.0978181032745,0.146727154912,,,open,not_called,not_logged,not_logged,0,unresolved,0.0978181032745,0.195636206549,0.0978181032745,0.0978181032745,relaxation_only,not_called,off,False,0,0,0,0,0,,not_called,tree_not_started_before_time_limit_or_reserve,unresolved,true,,,results/gf_tailored_bc_fair_diagnosis_round/raw/full__moderate_seed3302__tailored_static_no_callback__300s.merged.intervals.csv
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__moderate_seed3302__tailored_static_no_callback__300s,moderate_seed3302,tailored_static_no_callback,300,3,,0.146727154912,0.195636206549,,,closed,not_called,not_logged,not_logged,0,bound_fathomed,0.195636206549,0.195636206549,0.0,0.0,relaxation_only,not_called,off,False,0,0,0,0,0,,not_called,inventory_route_gini_relaxation,relaxation_bound,true,,,results/gf_tailored_bc_fair_diagnosis_round/raw/full__moderate_seed3302__tailored_static_no_callback__300s.merged.intervals.csv
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__moderate_seed3302__tailored_static_no_callback__300s,moderate_seed3302,tailored_static_no_callback,300,4,,0,0.0244545258186,,,closed,not_called,not_logged,not_logged,0,bound_fathomed,0.195636206549,0.195636206549,0.0,0.0,relaxation_only,not_called,off,False,0,0,0,0,0,,not_called,inventory_route_gini_relaxation,relaxation_bound,true,,,results/gf_tailored_bc_fair_diagnosis_round/raw/full__moderate_seed3302__tailored_static_no_callback__300s.merged.intervals.csv
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__moderate_seed3302__tailored_static_no_callback__300s,moderate_seed3302,tailored_static_no_callback,300,5,,0.0244545258186,0.0489090516373,,,replaced_parent,not_called,not_logged,not_logged,0,replaced_by_children,0.0244545258186,0.195636206549,0.1711816807304,0.0,relaxation_only,not_called,off,False,0,0,0,0,0,,not_called,split_parent_replaced,unresolved,true,,,results/gf_tailored_bc_fair_diagnosis_round/raw/full__moderate_seed3302__tailored_static_no_callback__300s.merged.intervals.csv
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__moderate_seed3302__tailored_static_no_callback__300s,moderate_seed3302,tailored_static_no_callback,300,6,,0.0244545258186,0.0366817887279,,,open,not_called,not_logged,not_logged,0,unresolved,0.0244545258186,0.195636206549,0.1711816807304,0.1711816807304,relaxation_only,not_called,off,False,0,0,0,0,0,,not_called,tree_not_started_before_time_limit_or_reserve,unresolved,true,,,results/gf_tailored_bc_fair_diagnosis_round/raw/full__moderate_seed3302__tailored_static_no_callback__300s.merged.intervals.csv
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,full__moderate_seed3302__tailored_static_no_callback__300s,moderate_seed3302,tailored_static_no_callback,300,7,,0.0366817887279,0.0489090516373,,,open,not_called,not_logged,not_logged,0,unresolved,0.0366817887279,0.195636206549,0.15895441782109998,0.15895441782109998,relaxation_only,not_called,off,False,0,0,0,0,0,,not_called,tree_not_started_before_time_limit_or_reserve,unresolved,true,,,results/gf_tailored_bc_fair_diagnosis_round/raw/full__moderate_seed3302__tailored_static_no_callback__300s.merged.intervals.csv
