leaf_id,solve_kind,native_status,optimize_return_code,global_deadline_remaining_at_launch,solver_runtime,work,nodes,simplex_iterations,barrier_iterations,memory_gb,model_sha256,in_memory_model_reused,integer_domain_restored,basis_reuse_status,native_log
L0,LP,"OPTIMAL",0,279.829,0.289,0.884225,0,4106,0,0.02926,570973833865eeaa98ae29313d55e47726c607277eaa010442a807365946595f,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_nonblocking_gurobi_c6_round31\runs\stage1__tight_T_seed3101__c5_candidate__300s\external\native_logs\L0_lp.gurobi.log"
L0.0,LP,"OPTIMAL",0,279.389,0.268,0.777615,0,3681,0,0.0311311,3687bc361f1559d99d72ca790e13a749baa284afe2314a8127835b6e1644063b,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_nonblocking_gurobi_c6_round31\runs\stage1__tight_T_seed3101__c5_candidate__300s\external\native_logs\L0.0_lp.gurobi.log"
L0.1,LP,"OPTIMAL",0,278.969,0.235,0.718704,0,3529,0,0.0321781,c5305204b98eee17a1d277b9fc9de981027373b4c38a7022a14fa1b8b05f6a8a,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_nonblocking_gurobi_c6_round31\runs\stage1__tight_T_seed3101__c5_candidate__300s\external\native_logs\L0.1_lp.gurobi.log"
L0,PARTIAL_MIP_TARGET,"INTERRUPTED",0,278.696,0.529,1.1617,1,3914,0,0.0408783,570973833865eeaa98ae29313d55e47726c607277eaa010442a807365946595f,1,0,"not_requested","E:\codes\ExactEBRP\results\gf_nonblocking_gurobi_c6_round31\runs\stage1__tight_T_seed3101__c5_candidate__300s\external\native_logs\L0_partial_target_mip.gurobi.log"
L0.0.0,LP,"OPTIMAL",0,278.043,0.241,0.71445,0,3232,0,0.0408783,284fc412aa9d032bcb00567bf2a03d1533d9f5c9ff9cdb2975c197d77fae9887,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_nonblocking_gurobi_c6_round31\runs\stage1__tight_T_seed3101__c5_candidate__300s\external\native_logs\L0.0.0_lp.gurobi.log"
L0.0.1,LP,"OPTIMAL",0,277.654,0.263,0.78123,0,3516,0,0.0408783,b77b681e13617a3ddb814b056eda52ea9693fd2b268866ba70515b18e4f587d6,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_nonblocking_gurobi_c6_round31\runs\stage1__tight_T_seed3101__c5_candidate__300s\external\native_logs\L0.0.1_lp.gurobi.log"
L0.0,MIP,"INFEASIBLE",0,277.354,0.607,0.984536,1,1791,0,0.0408783,3687bc361f1559d99d72ca790e13a749baa284afe2314a8127835b6e1644063b,1,0,"not_requested","E:\codes\ExactEBRP\results\gf_nonblocking_gurobi_c6_round31\runs\stage1__tight_T_seed3101__c5_candidate__300s\external\native_logs\L0.0_terminal_mip.gurobi.log"
L0.1.0,LP,"OPTIMAL",0,276.618,0.248,0.769447,0,3552,0,0.0408783,d99eefa5851ccc42d311279554fc41315e4b4fae7f8400b5c9887448bd2da4c0,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_nonblocking_gurobi_c6_round31\runs\stage1__tight_T_seed3101__c5_candidate__300s\external\native_logs\L0.1.0_lp.gurobi.log"
L0.1.1,LP,"OPTIMAL",0,276.221,0.254,0.783643,0,3674,0,0.0408783,1142e68465a7354b456e9238c1993e05faeb23656f5b4beff420515451bc8c30,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_nonblocking_gurobi_c6_round31\runs\stage1__tight_T_seed3101__c5_candidate__300s\external\native_logs\L0.1.1_lp.gurobi.log"
L0.1,MIP,"INFEASIBLE",0,275.931,1.599,3.16616,1,8152,0,0.0616274,c5305204b98eee17a1d277b9fc9de981027373b4c38a7022a14fa1b8b05f6a8a,1,0,"not_requested","E:\codes\ExactEBRP\results\gf_nonblocking_gurobi_c6_round31\runs\stage1__tight_T_seed3101__c5_candidate__300s\external\native_logs\L0.1_terminal_mip.gurobi.log"
